criterion_id;Fact;Support;Opposition
0;In Éirinn, an gcuireann an bhunreacht cosc ar idirdhealú ar bhonn gnéaschlaonta?;In Éirinn, ar cheart don bhunreacht cosc a chur ar idirdhealú ar bhonn gnéaschlaonta?;In Éirinn, ar cheart don bhunreacht idirdhealú ar bhonn gnéaschlaonta a cheadú?
1;In Éirinn, an bhfuil treocht ghnéasach san áireamh go follasach i reachtaíocht fostaíochta in aghaidh an idirdhealaithe?;In Éirinn, ar cheart gnéaschlaonadh a chur go follasach san reachtaíocht fostaíochta frith-idirdhealaithe?;In Éirinn, ar cheart díolúine a thabhairt do threoirghnéasacht ó reachtaíocht fostaíochta frith-idirdhealaithe?
2;In Éirinn, an bhfuil gnéaschlaonadh san áireamh go follasach i reachtaíocht frith-idirdhealaithe maidir le hearraí agus seirbhísí?;In Éirinn, ar cheart gnéaschlaonadh a chur go sainráite san reachtaíocht frith-idirdhealaithe maidir le hearraí agus seirbhísí?;In Éirinn, ar cheart díreacht ghnéasach a eisiamh as reachtaíocht frith-idirdhealaithe i leith earraí agus seirbhísí?
3;An bhfuil idirdhealú ar bhonn gnéaschlaonta i réimse an oideachais toirmiscthe san Iaráid le reachtaíocht?;I dtír na hÉireann, ar cheart idirdhealú ar bhonn gnéaschlaonta i réimse an oideachais a chosc le reachtaíocht?;I dtír na hÉireann, ar cheart idirdhealú ar bhonn gnéaschlaonta i réimse an oideachais a cheadú le reachtaíocht?
4;An bhfuil idirdhealú ar bhonn gnéaschlaonta i réimse na sláinte toirmiscthe san Iodáil le reachtaíocht?;I dtír na hÉireann, ar cheart idirdhealú ar bhonn gnéaschlaonta i réimse na sláinte a chosc le reachtaíocht?;In Éirinn, ar cheart go gceadófaí le reachtaíocht idirdhealú ar bhonn gnéaschlaonta i réimse na sláinte?
5;In Éirinn, an bhfuil aon reachtaíocht nó polasaithe ann a choscann cleachtais chomhshó nó athshlánúcháin atá dírithe ar gheanmnaí a athrú?;In Éirinn, ar cheart go gcuirfí cosc le reachtaíocht nó le polasaithe ar chleachtais chomhthiontaithe nó leasaitheacha atá dírithe ar ghéarthreoir gnéis duine óig a athrú?;In Éirinn, ar cheart cead a thabhairt le reachtaíocht nó le polasaithe do chleachtais chomhthiontaithe nó leasaitheacha atá dírithe ar ghéireas gnéis mionaoiseora a athrú?
6;In Éirinn, an bhfuil institiúid náisiúnta um chearta an duine nó comhlacht comhionannais ann a bhfuil sainordú sainráite aige aghaidh a thabhairt ar shaincheisteanna a bhaineann le gnéaschlaonadh agus oibriú go córasach orthu?;In Éirinn, ar cheart sainordú sainráite a thabhairt d'institiúid náisiúnta um chearta an duine nó do chomhlacht comhionannais chun aghaidh a thabhairt ar shaincheisteanna a bhaineann le treoirlínse gnéis agus chun oibriú go córasach orthu?;In Éirinn, ar cheart nach mbeadh sainordú ag institiúid náisiúnta um chearta an duine ná ag comhlacht comhionannais aghaidh a thabhairt ar shaincheisteanna a bhaineann le treoirlínte gnéis?
7;In Éirinn, an bhfuil plean gníomhaíochta comhionannais ann a chuimsíonn go sainráite treoirlíne gnéis agus bearta sonracha chun dul chun cinn a dhéanamh?;In Éirinn, ar cheart plean gníomhaíochta comhionannais a bheith ann a chuimseodh go sainráite gnéaschlaonadh agus bearta sonracha chun dul chun cinn a dhéanamh?;In Éirinn, ar cheart díolúine a thabhairt do threoirghnéasacht ó phleananna gníomhaíochta comhionannais?
8;In Éirinn, an gcuireann an bhunreacht cosc ar idirdhealú ar bhonn féiniúlachta inscne?;I dtír Éireann, ar cheart don bhunreacht cosc a chur ar idirdhealú ar bhonn féiniúlacht inscne?;In Éirinn, ar cheart don bhunreacht idirdhealú ar bhonn féiniúlachta inscne a cheadú?
9;In Éirinn, an bhfuil an t-aitheantas inscne san áireamh go sainráite i reachtaíocht fostaíochta frith-idirdhealaithe?;In Éirinn, ar cheart aitheantas inscne a chur go sainráite san reachtaíocht fostaíochta in aghaidh an idirdhealaithe?;In Éirinn, ar cheart féiniúlacht inscne a eisiamh as an reachtaíocht fhrith-idirdhealaithe fostaíochta?
10;In Éirinn, an bhfuil an t-aitheantas inscne san áireamh go sainráite i reachtaíocht frith-idirdhealaithe maidir le hearraí agus seirbhísí?;In Éirinn, ar cheart aitheantas inscne a chur go sainráite san reachtaíocht frith-idirdhealaithe maidir le hearraí agus seirbhísí?;In Éirinn, ar cheart aitheantas inscne a eisiamh as reachtaíocht frith-idirdhealaithe i leith earraí agus seirbhísí?
11;An bhfuil idirdhealú ar bhonn féiniúlachta inscne i réimse an oideachais toirmiscthe le reachtaíocht in Éirinn?;In Éirinn, ar cheart idirdhealú ar bhonn féiniúlachta inscne i réimse an oideachais a chosc le reachtaíocht?;In Éirinn, ar cheart go gceadófaí le reachtaíocht idirdhealú ar bhonn féiniúlachta inscne i réimse an oideachais?
12;An bhfuil idirdhealú ar bhonn féiniúlachta inscne i réimse na sláinte toirmiscthe san Acht i gCúba?;I dtír na hÉireann, ar cheart dlíthe a thoirmeasc idirdhealú ar bhonn féiniúlachta inscne i réimse na sláinte?;In Éirinn, ar cheart go gceadófaí le reachtaíocht idirdhealú ar bhonn féiniúlachta inscne i réimse na sláinte?
13;In Éirinn, an bhfuil aon reachtaíocht nó polasaithe ann a choscann cleachtais chomhshó nó athshlánúcháin atá dírithe ar aitheantas inscne mionaoiseora a athrú?;In Éirinn, ar cheart cleachtais chomhshó nó leasaitheacha atá dírithe ar aitheantas inscne mionaoiseora a athrú a chosc le reachtaíocht nó le polasaithe?;In Éirinn, ar cheart cead a thabhairt le reachtaíocht nó le polasaithe do chleachtais chomhshó nó leasaitheacha atá dírithe ar aitheantas inscne mionaoiseora a athrú?
14;An bhfuil institiúid náisiúnta um chearta an duine nó comhlacht comhionannais ann in Éirinn a bhfuil sainordú sainráite aige aghaidh a thabhairt ar shaincheisteanna a bhaineann le féiniúlacht inscne agus oibriú go córasach orthu? (Ceapaim nach bhfuil de dhíth ach ceann amháin);I dtír na hÉireann, ar cheart sainordú sainráite a thabhairt d'institiúid náisiúnta um chearta an duine nó do chomhlacht comhionannais chun aghaidh a thabhairt ar shaincheisteanna a bhaineann le féiniúlacht inscne?;I dtír Éireann, ar cheart nach mbeadh sainordú ag institiúid náisiúnta um chearta an duine ná ag comhlacht comhionannais aghaidh a thabhairt ar shaincheisteanna a bhaineann le féiniúlacht inscne?
15;In Éirinn, an bhfuil plean gníomhaíochta comhionannais ann a chuimsíonn céannacht inscne agus bearta sonracha don dul chun cinn go follasach?;In Éirinn, ar cheart go mbeadh plean gníomhaíochta comhionannais ann a chuimseodh go sonrach féiniúlacht inscne agus bearta sonracha chun dul chun cinn a dhéanamh?;In Éirinn, ar cheart féiniúlacht inscne a eisiamh ó phleananna gníomhaíochta comhionannais?
16;In Éirinn, an bhfuil cur síos inscne luaite go sonrach i reachtaíocht frith-idirdhealaithe?;In Éirinn, ar cheart go gcuirfí an léiriú inscne go sainráite san áireamh i reachtaíocht frith-idirdhealaithe?;In Éirinn, ar cheart cur síos inscne a eisiamh ó reachtaíocht frith-idirdhealaithe?
17;In Éirinn, an gcuireann an bhunreacht cosc ar idirdhealú ar bhonn saintréithe gnéis?;In Éirinn, ar cheart don bhunreacht cosc a chur ar idirdhealú ar bhonn saintréithe gnéis?;In Éirinn, ar cheart don bhunreacht idirdhealú ar bhonn saintréithe gnéis a cheadú?
18;In Éirinn, an bhfuil saintréithe gnéis san áireamh go follasach i reachtaíocht fostaíochta frith-idirdhealaithe?;In Éirinn, ar cheart saintréithe gnéis a chur san áireamh go sainráite i reachtaíocht fostaíochta in aghaidh an idirdhealaithe?;In Éirinn, ar cheart saintréithe gnéis a eisiamh ó reachtaíocht fostaíochta frith-idirdhealaithe?
19;In Éirinn, an bhfuil saintréithe gnéis san áireamh go follasach i reachtaíocht frith-idirdhealaithe maidir le hearraí agus seirbhísí?;In Éirinn, ar cheart saintréithe gnéis a chur san áireamh go follasach i reachtaíocht frith-idirdhealaithe maidir le hearraí agus seirbhísí?;In Éirinn, ar cheart saintréithe gnéis a eisiamh ó reachtaíocht frith-idirdhealaithe maidir le hearraí agus seirbhísí?
20;An bhfuil idirdhealú bunaithe ar shaintréithe gnéis i réimse an oideachais toirmiscthe san Ísiltír le reachtaíocht?;I dtír na hÉireann, ar cheart dlíthe a bheith ann a choscfadh idirdhealú ar bhonn saintréithe gnéis i réimse an oideachais?;I dtír Éireann, ar cheart do reachtaíocht idirdhealú ar bhonn saintréithe gnéis i réimse an oideachais a cheadú?
