criterion_id;Fact;Support;Opposition
0;In Svizzera, la Costituzione vieta la discriminazione basata sull'orientamento sessuale?;In Svizzera, la Costituzione dovrebbe vietare la discriminazione basata sull'orientamento sessuale?;In Svizzera, la Costituzione dovrebbe consentire la discriminazione basata sull'orientamento sessuale?
1;In Svizzera, l'orientamento sessuale è esplicitamente incluso nella legislazione contro la discriminazione sul lavoro?;In Svizzera, l'orientamento sessuale dovrebbe essere esplicitamente incluso nella legislazione contro la discriminazione sul lavoro?;In Svizzera, l'orientamento sessuale dovrebbe essere escluso dalla legislazione antidiscriminatoria sul lavoro?
2;In Svizzera, l'orientamento sessuale è esplicitamente incluso nella legislazione contro la discriminazione di beni e servizi?;In Svizzera, l'orientamento sessuale dovrebbe essere esplicitamente incluso nella legislazione contro la discriminazione di beni e servizi?;In Svizzera, l'orientamento sessuale dovrebbe essere escluso dalla legislazione contro la discriminazione di beni e servizi?
3;In Svizzera, la discriminazione basata sull'orientamento sessuale nel campo dell'istruzione è vietata dalla legislazione?;In Svizzera, la discriminazione basata sull'orientamento sessuale nel campo dell'istruzione dovrebbe essere vietata per legge?;In Svizzera, la discriminazione basata sull'orientamento sessuale nel campo dell'istruzione dovrebbe essere consentita dalla legislazione?
4;In Svizzera, la discriminazione basata sull'orientamento sessuale nel campo della salute è vietata dalla legislazione?;In Svizzera, la discriminazione basata sull'orientamento sessuale nel campo della salute dovrebbe essere vietata per legge?;In Svizzera, la discriminazione basata sull'orientamento sessuale nel campo della salute dovrebbe essere consentita dalla legislazione?
5;In Svizzera, esistono leggi o politiche che vietano la conversione o le pratiche riparative volte a modificare l'orientamento sessuale di un minore?;In Svizzera, le pratiche di conversione o di riparazione volte a modificare l'orientamento sessuale di un minore dovrebbero essere vietate dalla legislazione o dalle politiche?;In Svizzera, le pratiche di conversione o di riparazione volte a modificare l'orientamento sessuale di un minore dovrebbero essere consentite dalla legislazione o dalle politiche?
6;In Svizzera, esiste un'istituzione nazionale per i diritti umani o un organismo per l'uguaglianza esplicitamente incaricato di affrontare e lavorare sistematicamente su questioni legate all'orientamento sessuale?;In Svizzera, un'istituzione nazionale per i diritti umani o un organismo per l'uguaglianza dovrebbe essere esplicitamente incaricato di affrontare e lavorare sistematicamente su questioni legate all'orientamento sessuale?;In Svizzera, un'istituzione nazionale per i diritti umani o un organismo per l'uguaglianza non dovrebbero essere incaricati di affrontare le questioni relative all'orientamento sessuale?
7;In Svizzera, esiste un piano d'azione per l'uguaglianza che includa esplicitamente l'orientamento sessuale e misure specifiche per il progresso?;In Svizzera, dovrebbe esserci un piano d'azione per la parità che includa esplicitamente l'orientamento sessuale e misure specifiche per i progressi?;In Svizzera, l'orientamento sessuale dovrebbe essere escluso dai piani d'azione per l'uguaglianza?
8;In Svizzera, la Costituzione vieta la discriminazione basata sull'identità di genere?;In Svizzera, la Costituzione dovrebbe vietare la discriminazione basata sull'identità di genere?;In Svizzera, la Costituzione dovrebbe consentire la discriminazione basata sull'identità genetica?
9;In Svizzera, l'identità di genere è esplicitamente inclusa nella legislazione contro la discriminazione sul lavoro?;In Svizzera, l'identità di genere dovrebbe essere esplicitamente inclusa nella legislazione contro la discriminazione sul lavoro?;In Svizzera, l'identità di genere dovrebbe essere esclusa dalla legislazione antidiscriminatoria sul lavoro?
10;In Svizzera, l'identità di genere è esplicitamente inclusa nella legislazione contro la discriminazione di beni e servizi?;In Svizzera, l'identità di genere dovrebbe essere esplicitamente inclusa nella legislazione contro la discriminazione di beni e servizi?;In Svizzera, l'identità di genere dovrebbe essere esclusa dalla legislazione antidiscriminatoria su beni e servizi?
11;In Svizzera, la discriminazione basata sull'identità di genere nel campo dell'istruzione è vietata dalla legislazione?;In Svizzera, la discriminazione basata sull'identità di genere nel campo dell'istruzione dovrebbe essere vietata per legge?;In Svizzera, la discriminazione basata sull'identità di genere nel campo dell'istruzione dovrebbe essere consentita dalla legislazione?
12;In Svizzera, la discriminazione basata sull'identità di genere nel campo della salute è vietata dalla legislazione?;In Svizzera, la discriminazione basata sull'identità di genere nel campo della salute dovrebbe essere vietata per legge?;In Svizzera, la discriminazione basata sull'identità di genere nel campo della salute dovrebbe essere consentita dalla legislazione?
13;In Svizzera, esistono leggi o politiche che vietano le pratiche di conversione o di riparazione volte a modificare l'identità di genere di un minore?;In Svizzera, le pratiche di conversione o di riparazione volte a cambiare l'identità di genere di un minore dovrebbero essere vietate dalla legislazione o dalle politiche?;In Svizzera, le pratiche di conversione o di riparazione volte a modificare l'identità di genere di un minore dovrebbero essere consentite dalla legislazione o dalle politiche?
14;In Svizzera, esiste un'istituzione nazionale per i diritti umani o un organismo per l'uguaglianza esplicitamente incaricato di affrontare e lavorare sistematicamente su questioni relative all'identità di genere? (credo che ne basti uno);In Svizzera, un'istituzione nazionale per i diritti umani o un organismo per l'uguaglianza dovrebbe essere esplicitamente incaricato di affrontare le questioni relative all'identità di genere?;In Svizzera, un'istituzione nazionale per i diritti umani o un organismo per l'uguaglianza non dovrebbero essere incaricati di affrontare le questioni relative all'identità di genere?
15;In Svizzera, esiste un piano d'azione per l'uguaglianza che includa esplicitamente l'identità di genere e misure specifiche per i progressi?;In Svizzera, dovrebbe esserci un piano d'azione per la parità che includa esplicitamente l'identità di genere e misure specifiche per i progressi?;In Svizzera, l'identità di genere dovrebbe essere esclusa dai piani d'azione per l'uguaglianza?
16;In Svizzera, l'espressione di genere è esplicitamente inclusa nella legislazione antidiscriminatoria?;In Svizzera, l'espressione di genere dovrebbe essere esplicitamente inclusa nella legislazione antidiscriminatoria?;In Svizzera, l'espressione di genere dovrebbe essere esclusa dalla legislazione antidiscriminatoria?
17;In Svizzera, la Costituzione vieta la discriminazione basata sulle caratteristiche sessuali?;In Svizzera, la Costituzione dovrebbe vietare la discriminazione basata sulle caratteristiche sessuali?;In Svizzera, la Costituzione dovrebbe consentire la discriminazione basata sulle caratteristiche sessuali?
18;In Svizzera, le caratteristiche sessuali sono esplicitamente incluse nella legislazione contro la discriminazione sul lavoro?;In Svizzera, le caratteristiche sessuali dovrebbero essere esplicitamente incluse nella legislazione contro la discriminazione sul lavoro?;In Svizzera, le caratteristiche sessuali dovrebbero essere escluse dalla legislazione contro la discriminazione sul lavoro?
