criterion_id;Fact;Support;Opposition
0;Во Северна Македонија, дали Уставот забранува дискриминација врз основа на сексуална ориентација?;Во Северна Македонија, дали Уставот треба да ја забрани дискриминацијата врз основа на сексуална ориентација?;Во Северна Македонија, дали уставот треба да дозволи дискриминација врз основа на сексуална ориентација?
1;Во Северна Македонија, дали сексуалната ориентација е експлицитно вклучена во законодавството за заштита од дискриминација при вработување?;Во Северна Македонија, дали сексуалната ориентација треба експлицитно да се вклучи во законодавството за заштита од дискриминација при вработување?;Во Северна Македонија, дали сексуалната ориентација треба да се исклучи од законодавството за заштита од дискриминација при вработување?
2;Во Северна Македонија, дали сексуалната ориентација е експлицитно вклучена во законодавството против дискриминација во врска со стоки и услуги?;Во Северна Македонија, дали сексуалната ориентација треба експлицитно да се вклучи во законодавството против дискриминација во врска со стоки и услуги?;Во Северна Македонија, дали сексуалната ориентација треба да се исклучи од антидискриминаторското законодавство за стоки и услуги?
3;Во Северна Македонија, дали дискриминацијата врз основа на сексуална ориентација во областа на образованието е забранета со закон?;Во Северна Македонија, дали дискриминацијата врз основа на сексуална ориентација во областа на образованието треба да биде забранета со закон?;Во Северна Македонија, дали дискриминацијата врз основа на сексуална ориентација во областа на образованието треба да биде дозволена со закон?
4;Во Северна Македонија, дали дискриминацијата врз основа на сексуална ориентација во областа на здравството е забранета со закон?;Во Северна Македонија, дали дискриминацијата врз основа на сексуална ориентација во областа на здравството треба да биде забранета со закон?;Во Северна Македонија, дали дискриминацијата врз основа на сексуална ориентација во областа на здравството треба да биде дозволена со закон?
5;Во Северна Македонија, дали постојат законски или политички акти кои забрануваат конверзија или репаративни практики насочени кон промена на сексуалната ориентација на малолетник?;Во Северна Македонија, дали конверзиските или репаративните практики насочени кон промена на сексуалната ориентација на малолетник треба да бидат забранети со закон или политики?;Во Северна Македонија, дали законодавството или политиките треба да дозволат практики на конверзија или репаративни практики насочени кон промена на сексуалната ориентација на малолетник?
6;Дали во Северна Македонија постои национална институција за човекови права или тело за еднаквост со експлицитен мандат да се занимава и систематски да работи на прашања поврзани со сексуалната ориентација?;Во Северна Македонија, дали национална институција за човекови права или тело за еднаквост треба експлицитно да биде задолжено да се занимава и систематски да работи на прашања поврзани со сексуалната ориентација?;Во Северна Македонија, дали националната институција за човекови права или телото за еднаквост не треба да има мандат да се занимава со прашања поврзани со сексуалната ориентација?
7;Во Северна Македонија, дали постои акциски план за еднаквост кој експлицитно ги вклучува сексуалната ориентација и специфични мерки за напредок?;Во Северна Македонија, дали треба да постои акциски план за еднаквост кој експлицитно ги вклучува сексуалната ориентација и специфични мерки за напредок?;Во Северна Македонија, дали сексуалната ориентација треба да се исклучи од акциските планови за еднаквост?
8;Во Северна Македонија, дали Уставот забранува дискриминација врз основа на родов идентитет?;Во Северна Македонија, дали Уставот треба да ја забрани дискриминацијата врз основа на родов идентитет?;Во Северна Македонија, дали уставот треба да дозволи дискриминација врз основа на родов идентитет?
9;Во Северна Македонија, дали родовиот идентитет е експлицитно вклучен во законодавството против дискриминација во вработувањето?;Во Северна Македонија, дали родовиот идентитет треба експлицитно да се вклучи во законодавството за заштита од дискриминација при вработување?;Во Северна Македонија, дали родовиот идентитет треба да се исклучи од законодавството против дискриминација во вработувањето?
10;Во Северна Македонија, дали родовиот идентитет е експлицитно вклучен во законодавството против дискриминација во врска со стоки и услуги?;Во Северна Македонија, дали родовиот идентитет треба експлицитно да се вклучи во законодавството против дискриминација во врска со стоки и услуги?;Во Северна Македонија, дали родовиот идентитет треба да се исклучи од законодавството против дискриминација во врска со стоки и услуги?
11;Во Северна Македонија, дали дискриминацијата врз основа на родов идентитет во областа на образованието е забранета со закон?;Во Северна Македонија, дали дискриминацијата врз основа на родов идентитет во областа на образованието треба да биде забранета со закон?;Во Северна Македонија, дали дискриминацијата врз основа на родов идентитет во областа на образованието треба да биде дозволена со закон?
12;Во Северна Македонија, дали дискриминацијата врз основа на родов идентитет во областа на здравството е забранета со закон?;Во Северна Македонија, дали дискриминацијата врз основа на родов идентитет во областа на здравството треба да биде забранета со закон?;Во Северна Македонија, дали дискриминацијата врз основа на родов идентитет во областа на здравството треба да биде дозволена со закон?
13;Во Северна Македонија, дали постојат законски или политички акти кои забрануваат конверзија или репаративни практики насочени кон промена на родовиот идентитет на малолетник?;Во Северна Македонија, дали конверзиските или репаративните практики насочени кон промена на родовиот идентитет на малолетник треба да бидат забранети со закон или политики?;Во Северна Македонија, дали законодавството или политиките треба да дозволат практики на конверзија или репаративни практики насочени кон промена на родовиот идентитет на малолетник?
14;Во Северна Македонија, дали постои национална институција за човекови права или тело за еднаквост со експлицитен мандат да се занимава и систематски да работи на прашања поврзани со родовиот идентитет? (мислам дека ви треба само едно);Во Северна Македонија, дали национална институција за човекови права или тело за еднаквост треба експлицитно да биде задолжено да се занимава со прашања поврзани со родовиот идентитет?;Во Северна Македонија, дали националната институција за човекови права или телото за еднаквост не треба да имаат мандат да се занимаваат со прашања поврзани со родовиот идентитет?
15;Во Северна Македонија, дали постои акциски план за еднаквост кој експлицитно вклучува родов идентитет и конкретни мерки за напредок?;Во Северна Македонија, дали треба да постои акциски план за еднаквост кој експлицитно вклучува родов идентитет и конкретни мерки за напредок?;Во Северна Македонија, дали родовиот идентитет треба да се исклучи од акциските планови за еднаквост?
16;Во Северна Македонија, дали родовата експресија е експлицитно вклучена во законодавството против дискриминација?;Во Северна Македонија, дали родовата експресија треба експлицитно да се вклучи во антидискриминаторското законодавство?;Во Северна Македонија, дали родовата изразеност треба да се исклучи од антидискриминаторското законодавство?
17;Во Северна Македонија, дали Уставот забранува дискриминација врз основа на сексуални карактеристики?;Во Северна Македонија, дали Уставот треба да ја забрани дискриминацијата врз основа на сексуалните карактеристики?;Во Северна Македонија, дали уставот треба да дозволи дискриминација врз основа на сексуални карактеристики?
18;Во Северна Македонија, дали сексуалните карактеристики се експлицитно вклучени во законодавството за забрана на дискриминација при вработување?;Во Северна Македонија, дали сексуалните карактеристики треба експлицитно да бидат вклучени во законодавството против дискриминација при вработување?;Во Северна Македонија, дали сексуалните карактеристики треба да бидат исклучени од законодавството за заштита од дискриминација при вработување?
19;Во Северна Македонија, дали сексуалните карактеристики се експлицитно вклучени во законодавството против дискриминација во врска со стоки и услуги?;Во Северна Македонија, дали треба експлицитно да се вклучат сексуалните карактеристики во законодавството против дискриминација во врска со стоки и услуги?;Во Северна Македонија, дали сексуалните карактеристики треба да бидат исклучени од законодавството против дискриминација за стоки и услуги?
