criterion_id;Fact;Support;Opposition
0;Verbietet das Grundgesetz in Deutschland die Diskriminierung aufgrund der sexuellen Ausrichtung?;Sollte die Verfassung in Deutschland die Diskriminierung aufgrund der sexuellen Ausrichtung verbieten?;Sollte das Grundgesetz in Deutschland eine Diskriminierung aufgrund der sexuellen Ausrichtung zulassen?
1;Ist in Deutschland die sexuelle Ausrichtung ausdrücklich in den Antidiskriminierungsgesetzen für den Bereich Beschäftigung enthalten?;Sollte in Deutschland die sexuelle Ausrichtung ausdrücklich in die Antidiskriminierungsgesetze für den Arbeitsmarkt aufgenommen werden?;Sollte in Deutschland die sexuelle Ausrichtung von den Antidiskriminierungsgesetzen im Bereich der Beschäftigung ausgenommen werden?
2;Ist in Deutschland die sexuelle Ausrichtung ausdrücklich in den Antidiskriminierungsvorschriften für Waren und Dienstleistungen enthalten?;Sollte in Deutschland die sexuelle Ausrichtung ausdrücklich in die Antidiskriminierungsvorschriften für Waren und Dienstleistungen aufgenommen werden?;Sollte in Deutschland die sexuelle Ausrichtung aus den Antidiskriminierungsvorschriften für Waren und Dienstleistungen ausgeschlossen werden?
3;Ist in Deutschland eine Diskriminierung aufgrund der sexuellen Ausrichtung im Bereich der Bildung gesetzlich verboten?;Sollte in Deutschland die Diskriminierung aufgrund der sexuellen Ausrichtung im Bereich der Bildung gesetzlich verboten werden?;Sollte in Deutschland eine Diskriminierung aufgrund der sexuellen Ausrichtung im Bildungsbereich gesetzlich erlaubt sein?
4;Ist in Deutschland eine Diskriminierung aufgrund der sexuellen Ausrichtung im Bereich der Gesundheit gesetzlich verboten?;Sollte in Deutschland die Diskriminierung aufgrund der sexuellen Ausrichtung im Bereich der Gesundheit gesetzlich verboten werden?;Sollte in Deutschland eine Diskriminierung aufgrund der sexuellen Ausrichtung im Bereich der Gesundheit gesetzlich erlaubt sein?
5;Gibt es in Deutschland Gesetze oder Richtlinien, die Bekehrungs- oder Wiederherstellungspraktiken verbieten, die darauf abzielen, die sexuelle Orientierung eines Minderjährigen zu ändern?;Sollten in Deutschland Bekehrungs- oder Wiederherstellungspraktiken, die darauf abzielen, die sexuelle Orientierung von Minderjährigen zu ändern, gesetzlich oder politisch verboten werden?;Sollten in Deutschland Bekehrungs- oder Wiederherstellungspraktiken, die darauf abzielen, die sexuelle Orientierung von Minderjährigen zu ändern, gesetzlich oder politisch erlaubt sein?
6;Gibt es in Deutschland eine nationale Menschenrechtsinstitution oder eine Gleichstellungsstelle, die ausdrücklich beauftragt ist, sich mit Fragen der sexuellen Ausrichtung zu befassen und systematisch daran zu arbeiten?;Sollte in Deutschland eine nationale Menschenrechtsinstitution oder Gleichstellungsstelle ausdrücklich beauftragt werden, sich mit Fragen der sexuellen Ausrichtung zu befassen und systematisch daran zu arbeiten?;Sollte in Deutschland nicht eine nationale Menschenrechtsinstitution oder Gleichstellungsstelle beauftragt werden, sich mit Fragen der sexuellen Ausrichtung zu befassen?
7;Gibt es in Deutschland einen Aktionsplan zur Gleichstellung, der ausdrücklich die sexuelle Ausrichtung und spezifische Maßnahmen für Fortschritte beinhaltet?;Sollte es in Deutschland einen Aktionsplan zur Gleichstellung geben, der ausdrücklich die sexuelle Ausrichtung und spezifische Maßnahmen für Fortschritte einschließt?;Sollte in Deutschland die sexuelle Ausrichtung aus den Aktionsplänen zur Gleichstellung ausgeschlossen werden?
8;Verbietet das Grundgesetz in Deutschland die Diskriminierung aufgrund der Geschlechtsidentität?;Sollte die Verfassung in Deutschland die Diskriminierung aufgrund der Geschlechtsidentität verbieten?;Sollte das Grundgesetz in Deutschland Diskriminierung aufgrund der Geschlechtsidentität zulassen?
9;Ist in Deutschland die Geschlechtsidentität ausdrücklich in den Antidiskriminierungsgesetzen für den Bereich Beschäftigung enthalten?;Sollte in Deutschland die Geschlechtsidentität ausdrücklich in die Antidiskriminierungsgesetze für den Arbeitsmarkt aufgenommen werden?;Sollte in Deutschland die Geschlechtsidentität aus den Antidiskriminierungsgesetzen für den Bereich Beschäftigung ausgeschlossen werden?
10;Ist in Deutschland die Geschlechtsidentität ausdrücklich in den Antidiskriminierungsvorschriften für Waren und Dienstleistungen enthalten?;Sollte in Deutschland die Geschlechtsidentität ausdrücklich in die Antidiskriminierungsvorschriften für Waren und Dienstleistungen aufgenommen werden?;Sollte in Deutschland die Geschlechtsidentität aus den Antidiskriminierungsvorschriften für Waren und Dienstleistungen ausgeschlossen werden?
11;Ist in Deutschland eine Diskriminierung aufgrund der Geschlechtsidentität im Bereich der Bildung gesetzlich verboten?;Sollte in Deutschland die Diskriminierung aufgrund der Geschlechtsidentität im Bereich der Bildung gesetzlich verboten werden?;Sollte in Deutschland die Diskriminierung aufgrund der Geschlechtsidentität im Bildungsbereich gesetzlich erlaubt sein?
12;Ist in Deutschland eine Diskriminierung aufgrund der Geschlechtsidentität im Bereich der Gesundheit gesetzlich verboten?;Sollte in Deutschland die Diskriminierung aufgrund der Geschlechtsidentität im Bereich der Gesundheit gesetzlich verboten werden?;Sollte in Deutschland die Diskriminierung aufgrund der Geschlechtsidentität im Bereich der Gesundheit gesetzlich erlaubt sein?
13;Gibt es in Deutschland Gesetze oder Richtlinien, die Konversions- oder Wiederherstellungspraktiken verbieten, die darauf abzielen, die Geschlechtsidentität von Minderjährigen zu ändern?;Sollten in Deutschland Konversions- oder Reparationspraktiken, die darauf abzielen, die Geschlechtsidentität eines Minderjährigen zu ändern, gesetzlich oder politisch verboten werden?;Sollten in Deutschland Konversions- oder Wiederherstellungspraktiken, die darauf abzielen, die Geschlechtsidentität von Minderjährigen zu ändern, gesetzlich oder politisch erlaubt sein?
14;Gibt es in Deutschland eine nationale Menschenrechtsinstitution oder eine Gleichstellungsstelle, die ausdrücklich damit beauftragt ist, sich mit Fragen der Geschlechtsidentität zu befassen und systematisch daran zu arbeiten? (ich denke, man braucht nur eine);Sollte in Deutschland eine nationale Menschenrechtsinstitution oder Gleichstellungsstelle ausdrücklich beauftragt werden, sich mit Fragen der Geschlechtsidentität zu befassen?;Sollte in Deutschland nicht eine nationale Menschenrechtsinstitution oder Gleichstellungsstelle beauftragt werden, sich mit Fragen der Geschlechtsidentität zu befassen?
15;Gibt es in Deutschland einen Aktionsplan zur Gleichstellung, der ausdrücklich die Geschlechtsidentität und spezifische Maßnahmen für Fortschritte beinhaltet?;Sollte es in Deutschland einen Aktionsplan zur Gleichstellung geben, der ausdrücklich die Geschlechtsidentität und spezifische Maßnahmen für Fortschritte einschließt?;Sollte in Deutschland die Geschlechtsidentität aus den Gleichstellungsaktionsplänen ausgeschlossen werden?
16;Ist in Deutschland der Ausdruck des Geschlechts ausdrücklich in den Antidiskriminierungsgesetzen enthalten?;Sollte in Deutschland der Ausdruck des Geschlechts ausdrücklich in die Antidiskriminierungsgesetze aufgenommen werden?;Sollte in Deutschland der Ausdruck des Geschlechts von der Antidiskriminierungsgesetzgebung ausgenommen werden?
17;Verbietet das Grundgesetz in Deutschland die Diskriminierung aufgrund von Geschlechtsmerkmalen?;Sollte die Verfassung in Deutschland die Diskriminierung aufgrund von Geschlechtsmerkmalen verbieten?;Sollte die Verfassung in Deutschland eine Diskriminierung aufgrund von Geschlechtsmerkmalen zulassen?
18;Sind in Deutschland geschlechtsspezifische Merkmale ausdrücklich in den Antidiskriminierungsvorschriften für den Bereich Beschäftigung enthalten?;Sollten in Deutschland Geschlechtsmerkmale ausdrücklich in die Antidiskriminierungsgesetze für den Bereich Beschäftigung aufgenommen werden?;Sollten in Deutschland geschlechtsspezifische Merkmale von den Antidiskriminierungsgesetzen im Beschäftigungsbereich ausgenommen werden?
19;Sind in Deutschland Geschlechtsmerkmale ausdrücklich in den Antidiskriminierungsvorschriften für Waren und Dienstleistungen enthalten?;Sollten in Deutschland Geschlechtsmerkmale ausdrücklich in die Antidiskriminierungsvorschriften für Waren und Dienstleistungen aufgenommen werden?;Sollten in Deutschland Geschlechtsmerkmale aus den Antidiskriminierungsvorschriften für Waren und Dienstleistungen ausgeschlossen werden?
20;Ist in Deutschland eine Diskriminierung aufgrund von Geschlechtsmerkmalen im Bereich der Bildung gesetzlich verboten?;Sollte in Deutschland die Diskriminierung aufgrund von Geschlechtsmerkmalen im Bereich der Bildung gesetzlich verboten werden?;Sollte in Deutschland eine Diskriminierung aufgrund von Geschlechtsmerkmalen im Bereich der Bildung gesetzlich erlaubt sein?
21;Ist in Deutschland eine Diskriminierung aufgrund von Geschlechtsmerkmalen im Bereich der Gesundheit gesetzlich verboten?;Sollte in Deutschland die Diskriminierung aufgrund von Geschlechtsmerkmalen im Bereich der Gesundheit gesetzlich verboten werden?;Sollte in Deutschland eine Diskriminierung aufgrund von Geschlechtsmerkmalen im Bereich der Gesundheit gesetzlich erlaubt sein?
22;Gibt es in Deutschland eine nationale Menschenrechtsinstitution oder eine Gleichstellungsstelle, die ausdrücklich beauftragt ist, sich mit Fragen im Zusammenhang mit Geschlechtsmerkmalen zu befassen und systematisch daran zu arbeiten?;Sollten in Deutschland nationale Menschenrechtsinstitutionen oder Gleichstellungsstellen ausdrücklich beauftragt werden, sich mit Fragen im Zusammenhang mit Geschlechtsmerkmalen zu befassen?;Sollten in Deutschland nationale Menschenrechtsinstitutionen oder Gleichstellungsstellen nicht beauftragt werden, sich mit Fragen im Zusammenhang mit Geschlechtsmerkmalen zu befassen?
23;Gibt es in Deutschland einen Aktionsplan zur Gleichstellung, der ausdrücklich geschlechtsspezifische Merkmale und spezifische Maßnahmen für Fortschritte enthält?;Sollte es in Deutschland einen Aktionsplan zur Gleichstellung geben, der ausdrücklich die Geschlechtsidentität und spezifische Maßnahmen für Fortschritte einschließt?;Sollten in Deutschland geschlechtsspezifische Merkmale von den Gleichstellungsaktionsplänen ausgeschlossen werden?
24;Gibt es in Deutschland ein gesetzliches oder behördliches Verbot der Blut- oder Gewebespende für Menschen, die aufgrund ihrer sexuellen Orientierung oder Geschlechtsidentität lesbisch sind?;Sollte in Deutschland die Spende von Blut oder jeglicher Art von Körpergewebe für Menschen, die aufgrund ihrer sexuellen Orientierung oder Geschlechtsidentität lesbisch oder schwul sind, von gesetzlichen oder administrativen Verboten ausgenommen werden?;Sollte in Deutschland die Spende von Blut oder jeglicher Art von Körpergewebe für Menschen, die aufgrund ihrer sexuellen Orientierung oder Geschlechtsidentität lesbisch sind, gesetzlich oder administrativ verboten werden?
25;Dürfen gleichgeschlechtliche Paare in Deutschland mit den gleichen Rechten heiraten wie andersgeschlechtliche Ehepaare?;Sollten gleichgeschlechtliche Paare in Deutschland mit den gleichen Rechten heiraten dürfen wie andersgeschlechtliche Ehepaare?;Sollten gleichgeschlechtliche Paare in Deutschland nicht mit den gleichen Rechten heiraten dürfen wie andersgeschlechtliche Ehepaare?
26;Dürfen gleichgeschlechtliche Paare in Deutschland eine eingetragene Partnerschaft/zivile Lebenspartnerschaft eingehen und erhalten damit den gleichen Grad an Rechten wie bei einer Ehe?;Sollten gleichgeschlechtliche Paare in Deutschland eine eingetragene Partnerschaft/zivile Lebenspartnerschaft eingehen dürfen und den gleichen Grad an Rechten erhalten, wie wenn sie verheiratet wären?;Sollten gleichgeschlechtliche Paare in Deutschland nicht die Möglichkeit haben, eine eingetragene Partnerschaft/zivile Lebenspartnerschaft einzugehen und das gleiche Maß an Rechten zu erhalten, das sie hätten, wenn sie verheiratet wären?
27;Dürfen gleichgeschlechtliche Paare in Deutschland eine eingetragene Partnerschaft/Lebenspartnerschaft eingehen?;Sollten gleichgeschlechtliche Paare in Deutschland eine eingetragene Partnerschaft/Zivilgesellschaft eingehen dürfen?;Sollten gleichgeschlechtliche Paare in Deutschland keine eingetragene Partnerschaft/Zivilgesellschaft eingehen dürfen?
28;Sind in Deutschland gleichgeschlechtliche Paare in die Gesetzgebung oder die rechtlichen Maßnahmen zum Zusammenleben einbezogen?;Sollten in Deutschland gleichgeschlechtliche Paare in die Gesetzgebung oder in rechtliche Maßnahmen zum Zusammenleben einbezogen werden?;Sollten in Deutschland gleichgeschlechtliche Paare von der Gesetzgebung oder von rechtlichen Maßnahmen zum Zusammenleben ausgeschlossen werden?
29;Gibt es in Deutschland keine verfassungsrechtliche Definition der Ehe als Verbindung zwischen einem Mann und einer Frau?;Sollte es in Deutschland keine verfassungsrechtliche Definition der Ehe geben, die nur die Verbindung zwischen einem Mann und einer Frau umfasst?;Sollte es in Deutschland eine verfassungsmäßige Definition der Ehe geben, die nur die Verbindung zwischen einem Mann und einer Frau umfasst?
30;Dürfen gleichgeschlechtliche Paare in Deutschland rechtmäßig eine gemeinsame Adoption beantragen?;Sollten gleichgeschlechtliche Paare in Deutschland rechtlich die Möglichkeit haben, eine gemeinsame Adoption zu beantragen?;Sollten gleichgeschlechtliche Paare in Deutschland nicht die Möglichkeit haben, eine gemeinsame Adoption legal zu beantragen?
31;Dürfen sich gleichgeschlechtliche Paare in Deutschland legal um eine Zweitadoption bewerben?;Sollten gleichgeschlechtliche Paare in Deutschland die Möglichkeit haben, eine Adoption durch ein zweites Elternteil zu beantragen?;Sollten gleichgeschlechtliche Paare in Deutschland keine Adoption durch ein zweites Elternteil beantragen dürfen?
32;Werden in Deutschland Kinder, die von Paaren geboren werden, automatisch von Geburt an rechtlich als Kinder beider Elternteile anerkannt, unabhängig von der sexuellen Ausrichtung und/oder der Geschlechtsidentität der Partner?;Sollten in Deutschland Kinder, die von Paaren geboren werden, automatisch von Geburt an rechtlich als Kinder beider Elternteile anerkannt werden, unabhängig von der sexuellen Orientierung und/oder Geschlechtsidentität der Partner?;Sollten in Deutschland Kinder, die von Paaren geboren werden, nicht automatisch von Geburt an rechtlich als Kinder beider Elternteile anerkannt werden, je nach sexueller Orientierung und/oder Geschlechtsidentität der Partner?
33;Gibt es in Deutschland für Paare (unabhängig von der sexuellen Orientierung und/oder Geschlechtsidentität der Partner) keine rechtlichen Hindernisse für den Zugang zu einer Kinderwunschbehandlung?;Sollten in Deutschland Paare (unabhängig von der sexuellen Orientierung und/oder Geschlechtsidentität der Partner) keine rechtlichen Hindernisse für den Zugang zu einer Kinderwunschbehandlung haben?;Sollten in Deutschland Paare (unabhängig von der sexuellen Orientierung und/oder Geschlechtsidentität der Partner) rechtliche Hindernisse beim Zugang zu einer Fruchtbarkeitsbehandlung überwinden müssen?
34;Ist in Deutschland eine Fruchtbarkeitsbehandlung für Einzelpersonen unabhängig von deren sexueller Orientierung und/oder Geschlechtsidentität rechtlich möglich?;Sollte in Deutschland eine Fruchtbarkeitsbehandlung für Einzelpersonen unabhängig von deren sexueller Orientierung und/oder Geschlechtsidentität gesetzlich möglich sein?;Sollte in Deutschland eine Fruchtbarkeitsbehandlung für Einzelpersonen aufgrund ihrer sexuellen Orientierung und/oder Geschlechtsidentität rechtlich möglich sein?
35;Wird in Deutschland die rechtliche Geschlechtsidentität eines Trans-Elternteils vollständig anerkannt und in der Verwandtschaftsdokumentation des Kindes korrekt wiedergegeben, und werden die Regelungen zur Elternschaft mit allen verfügbaren Geschlechtsoptionen (wenn mehr als zwei Geschlechtsmerkmale vorhanden sind) entsprechend der anerkannten Geschlechtsidentität des Elternteils in Einklang gebracht?;Sollte in Deutschland die rechtliche Geschlechtsidentität eines Trans-Elternteils in vollem Umfang anerkannt werden und sich in der Verwandtschaftsdokumentation des Kindes widerspiegeln, und sollten sich die Regelungen zur Elternschaft an allen verfügbaren Geschlechtsoptionen (wenn mehr als zwei Geschlechtsmerkmale vorhanden sind) entsprechend der anerkannten Geschlechtsidentität des Elternteils orientieren?;Sollte in Deutschland die rechtliche Geschlechtsidentität von Trans-Eltern nicht anerkannt und in der Dokumentation der Verwandtschaft entsprechend der anerkannten Geschlechtsidentität des Elternteils korrekt wiedergegeben werden?
36;Ist in Deutschland die sexuelle Orientierung ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassverbrechen aufgenommen worden?;Sollte in Deutschland die sexuelle Orientierung ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassverbrechen aufgenommen werden?;Sollte in Deutschland die sexuelle Orientierung als erschwerender Faktor von der Gesetzgebung zu Hassverbrechen ausgeschlossen werden?
37;Ist in Deutschland die sexuelle Orientierung ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassreden aufgenommen worden?;Sollte in Deutschland die sexuelle Orientierung ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassreden aufgenommen werden?;Sollte in Deutschland die sexuelle Orientierung als erschwerender Umstand von der Gesetzgebung zu Hassreden ausgeschlossen werden?
38;Ist in Deutschland die sexuelle Orientierung ausdrücklich in einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines wiederkehrenden Rahmens durch staatliche Akteure enthalten?;Sollte in Deutschland die sexuelle Orientierung ausdrücklich in eine nationale Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines wiederkehrenden Rahmens durch staatliche Akteure aufgenommen werden?;Sollte in Deutschland die sexuelle Orientierung von einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden ausgeschlossen werden?
39;Ist die Geschlechtsidentität in Deutschland ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassverbrechen aufgenommen worden?;Sollte in Deutschland die Geschlechtsidentität ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassverbrechen aufgenommen werden?;Sollte in Deutschland die Geschlechtsidentität als erschwerender Faktor von der Gesetzgebung zu Hassverbrechen ausgeschlossen werden?
40;Ist in Deutschland die Geschlechtsidentität ausdrücklich als erschwerender Umstand in die Gesetzgebung zu Hassreden aufgenommen worden?;Sollte in Deutschland die Geschlechtsidentität ausdrücklich als erschwerender Umstand in die Gesetzgebung zu Hassreden aufgenommen werden?;Sollte in Deutschland die Geschlechtsidentität als erschwerender Umstand von der Gesetzgebung zu Hassreden ausgeschlossen werden?
41;Ist in Deutschland die Geschlechtsidentität Teil einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden, die Teil eines fortlaufenden, systematischen und offiziell organisierten Maßnahmenpakets des Staates ist?;Sollte in Deutschland die Geschlechtsidentität ausdrücklich in eine nationale Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines wiederkehrenden Rahmens durch staatliche Akteure aufgenommen werden?;Sollte in Deutschland die Geschlechtsidentität von einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden ausgeschlossen werden?
42;Sind in Deutschland die (wahrgenommenen) Geschlechtsmerkmale oder der intersexuelle Status ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassverbrechen aufgenommen worden?;Sollten in Deutschland die (wahrgenommenen) Geschlechtsmerkmale oder der intersexuelle Status ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassverbrechen aufgenommen werden?;Sollten in Deutschland die (wahrgenommenen) Geschlechtsmerkmale oder der intersexuelle Status als erschwerender Faktor von der Gesetzgebung zu Hassverbrechen ausgeschlossen werden?
43;Sind in Deutschland die Geschlechtsmerkmale oder der intersexuelle Status ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassreden aufgenommen?;Sollten in Deutschland die Geschlechtsmerkmale oder der intersexuelle Status ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassreden aufgenommen werden?;Sollten in Deutschland die Geschlechtsmerkmale oder der intersexuelle Status als erschwerender Faktor von der Gesetzgebung zu Hassreden ausgeschlossen werden?
44;Sind in Deutschland die Geschlechtsmerkmale oder der Intersex-Status Teil einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden, als Teil eines fortlaufenden, systematischen und offiziell organisierten Maßnahmenpakets des Staates?;Sollten in Deutschland Geschlechtsmerkmale oder der Intersex-Status in eine nationale Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines wiederkehrenden Rahmens durch staatliche Akteure aufgenommen werden?;Sollten in Deutschland Geschlechtsmerkmale oder der Intersex-Status von einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines wiederkehrenden Rahmens durch staatliche Akteure ausgeschlossen werden?
45;Gibt es in Deutschland kein ausdrückliches Verbot oder eine gesetzliche Einschränkung, die eine rechtliche Geschlechtsanerkennung gänzlich unmöglich macht (auch wenn die Verfahren aufwändig oder schwierig sind oder es keinen festgelegten Weg gibt)?;Sollte es in Deutschland kein ausdrückliches Verbot oder eine gesetzliche Einschränkung geben, die eine rechtliche Geschlechtsanerkennung gänzlich unmöglich macht (auch wenn die Verfahren aufwändig und schwierig sind oder es keinen festgelegten Weg gibt)?;Sollte es in Deutschland ein Verbot oder eine gesetzliche Einschränkung geben, die eine rechtliche Geschlechtsanerkennung unmöglich macht?
46;Gibt es in Deutschland gesetzliche Maßnahmen zur rechtlichen Anerkennung des Geschlechts?;Sollte es in Deutschland gesetzliche Maßnahmen zur rechtlichen Geschlechtsanerkennung geben?;Sollte es in Deutschland keine gesetzlichen Maßnahmen zur rechtlichen Geschlechtsanerkennung geben?
47;Gibt es in Deutschland Verwaltungsverfahren zur rechtlichen Anerkennung des Geschlechts?;Sollte es in Deutschland Verwaltungsverfahren zur rechtlichen Geschlechtsanerkennung geben?;Sollte es in Deutschland keine Verwaltungsverfahren zur rechtlichen Geschlechtsanerkennung geben?
48;Ist eine Namensänderung in Deutschland gesetzlich uneingeschränkt möglich?;Sollte der Gesetzgeber in Deutschland eine Namensänderung ohne Einschränkungen zulassen?;Sollte der Gesetzgeber in Deutschland eine Namensänderung verweigern oder mit Einschränkungen zulassen?
49;Gibt es in Deutschland keine ausdrückliche Altersbeschränkung für Minderjährige, die ihren Namen ändern wollen?;Sollte es in Deutschland keine ausdrückliche Altersbeschränkung für Minderjährige bei der Änderung ihres Namens geben?;Sollte es in Deutschland eine Altersbeschränkung für Minderjährige bei der Änderung ihres Namens geben?
50;Basiert die rechtliche Geschlechtsanerkennung in Deutschland ausschließlich auf dem ausdrücklichen Wunsch der betroffenen Person, ohne dass eine Beteiligung Dritter erforderlich ist, und ohne dass der Intersex-Status oder die Geschlechtsmerkmale als Kontraindikation behandelt werden?;Sollte in Deutschland die rechtliche Anerkennung des Geschlechts ausschließlich auf dem ausdrücklichen Wunsch der betroffenen Person beruhen, ohne dass eine Beteiligung Dritter erforderlich ist und ohne dass der intersexuelle Status oder die Geschlechtsmerkmale als Kontraindikation gelten?;Sollte in Deutschland die rechtliche Anerkennung des Geschlechts nicht ausschließlich auf dem ausdrücklichen Wunsch der betroffenen Person beruhen, sondern die Mitwirkung eines Dritten erfordern, und sind der intersexuelle Status oder Geschlechtsmerkmale eine Kontraindikation?
51;Ist in Deutschland die Anerkennung des nicht-binären Geschlechts entweder durch ein öffentliches Register möglich, das mehr als zwei Geschlechtskennzeichen anbietet und nur auf Antrag mit einem einheitlichen Verfahren und ohne Diskriminierung zugänglich ist, oder durch keine obligatorische Eintragung eines Geschlechtskennzeichens für alle in das öffentliche Register?;Sollte in Deutschland die Anerkennung des nicht-binären Geschlechts entweder durch ein öffentliches Register, das mehr als zwei Geschlechtskennzeichen anbietet, und nur auf Antrag mit einem einheitlichen Verfahren und ohne Diskriminierung verfügbar sein, oder durch keine obligatorische Eintragung eines Geschlechtskennzeichens für alle in das öffentliche Register?;Sollte in Deutschland die Anerkennung des nicht-binären Geschlechts nicht möglich sein, entweder durch ein öffentliches Register, das mehr als zwei Optionen für die Geschlechtsmarkierung anbietet, oder durch das Fehlen einer obligatorischen Eintragung der Geschlechtsmarkierung in das öffentliche Register?
52;Ist in Deutschland die Diagnose einer Geschlechtsidentitätsstörung/ein psychologisches Gutachten für die rechtliche Anerkennung des Geschlechts nicht erforderlich?;Sollte in Deutschland die Diagnose einer Geschlechtsidentitätsstörung bzw. ein psychologisches Gutachten für die rechtliche Anerkennung des Geschlechts nicht erforderlich sein?;Sollte in Deutschland die Diagnose einer Geschlechtsidentitätsstörung/ein psychologisches Gutachten für die rechtliche Anerkennung des Geschlechts erforderlich sein?
53;Sind in Deutschland nicht-chirurgische medizinische Eingriffe für die rechtliche Geschlechtsanerkennung nicht erforderlich?;Sollten in Deutschland nicht-chirurgische medizinische Eingriffe für die rechtliche Geschlechtsanerkennung nicht erforderlich sein?;Sollten in Deutschland nicht-chirurgische medizinische Eingriffe für die rechtliche Geschlechtsanerkennung erforderlich sein?
54;Sind in Deutschland chirurgische medizinische Eingriffe für die rechtliche Geschlechtsanerkennung nicht erforderlich?;Sollten in Deutschland chirurgische medizinische Eingriffe für die rechtliche Geschlechtsanerkennung nicht erforderlich sein?;Sollten in Deutschland chirurgische medizinische Eingriffe für die rechtliche Geschlechtsanerkennung erforderlich sein?
55;Ist in Deutschland eine Sterilisation oder ein Nachweis der Unfruchtbarkeit für die rechtliche Anerkennung des Geschlechts nicht erforderlich?;Sollte in Deutschland eine Sterilisation oder der Nachweis der Unfruchtbarkeit für die rechtliche Anerkennung des Geschlechts nicht erforderlich sein?;Sollte in Deutschland für die rechtliche Anerkennung des Geschlechts eine Sterilisation oder der Nachweis der Unfruchtbarkeit erforderlich sein?
56;Ist in Deutschland eine Scheidung oder ein lediger Status für die rechtliche Anerkennung des Geschlechts nicht erforderlich?;Sollte in Deutschland eine Scheidung oder ein lediger Status nicht Voraussetzung für die rechtliche Anerkennung des Geschlechts sein?;Sollte in Deutschland eine Scheidung oder ein Ledigenstatus für die rechtliche Anerkennung des Geschlechts erforderlich sein?
57;Gibt es in Deutschland gesetzliche Regelungen zur Geschlechtsanerkennung, die keine expliziten Mindest- oder Höchstaltersgrenzen vorsehen?;Sollten in Deutschland bestehende gesetzliche Maßnahmen zur Geschlechtsanerkennung keine expliziten Mindest- oder Höchstaltersgrenzen enthalten?;Sollten in Deutschland bestehende gesetzliche Maßnahmen zur Geschlechtsanerkennung Mindest- oder Höchstaltersgrenzen enthalten?
