criterion_id;Fact;Support;Opposition
0;"En Suisse; la constitution interdit-elle la discrimination fondée sur l'orientation sexuelle ?";"En Suisse; la constitution devrait-elle interdire la discrimination fondée sur l'orientation sexuelle ?";"En Suisse; la constitution devrait-elle autoriser la discrimination fondée sur l'orientation sexuelle ?"
1;"En Suisse; l'orientation sexuelle est-elle explicitement incluse dans la législation anti-discrimination en matière d'emploi ?";"En Suisse; l'orientation sexuelle devrait-elle être explicitement incluse dans la législation anti-discrimination en matière d'emploi ?";"En Suisse; l'orientation sexuelle doit-elle être exclue de la législation anti-discrimination en matière d'emploi ?"
2;"En Suisse; l'orientation sexuelle est-elle explicitement incluse dans la législation anti-discrimination relative aux biens et services ?";"En Suisse; l'orientation sexuelle devrait-elle être explicitement incluse dans la législation anti-discrimination sur les biens et services ?";"En Suisse; l'orientation sexuelle doit-elle être exclue de la législation anti-discrimination sur les biens et services ?"
3;"En Suisse; la discrimination fondée sur l'orientation sexuelle dans le domaine de l'éducation est-elle interdite par la législation ?";"En Suisse; la discrimination fondée sur l'orientation sexuelle dans le domaine de l'éducation devrait-elle être interdite par la loi ?";"En Suisse; la discrimination fondée sur l'orientation sexuelle dans le domaine de l'éducation devrait-elle être autorisée par la législation ?"
4;"En Suisse; la discrimination fondée sur l'orientation sexuelle dans le domaine de la santé est-elle interdite par la législation ?";"En Suisse; la discrimination fondée sur l'orientation sexuelle dans le domaine de la santé devrait-elle être interdite par la législation ?";"En Suisse; la discrimination fondée sur l'orientation sexuelle dans le domaine de la santé devrait-elle être autorisée par la législation ?"
5;"En Suisse; existe-t-il une législation ou des politiques qui interdisent les pratiques de conversion ou de réparation visant à modifier l'orientation sexuelle d'un mineur ?";"En Suisse; les pratiques de conversion ou de réparation visant à modifier l'orientation sexuelle d'un mineur devraient-elles être interdites par la législation ou les politiques ?";"En Suisse; les pratiques de conversion ou de réparation visant à modifier l'orientation sexuelle d'un mineur devraient-elles être autorisées par la législation ou les politiques ?"
6;"En Suisse; existe-t-il une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité explicitement mandaté pour traiter et travailler systématiquement sur les questions liées à l'orientation sexuelle ?";"En Suisse; une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité devrait-il être explicitement mandaté pour traiter et travailler systématiquement sur les questions liées à l'orientation sexuelle ?";"En Suisse; une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité ne devrait-il pas être mandaté pour traiter des questions liées à l'orientation sexuelle ?"
7;"En Suisse; existe-t-il un plan d'action pour l'égalité qui inclut explicitement l'orientation sexuelle et des mesures spécifiques pour progresser ?";"En Suisse; faut-il un plan d'action pour l'égalité qui inclut explicitement l'orientation sexuelle et des mesures spécifiques pour progresser ?";"En Suisse; l'orientation sexuelle doit-elle être exclue des plans d'action pour l'égalité ?"
8;"En Suisse; la constitution interdit-elle la discrimination fondée sur l'identité de genre ?";"En Suisse; la constitution devrait-elle interdire la discrimination fondée sur l'identité de genre ?";"En Suisse; la Constitution doit-elle autoriser la discrimination fondée sur l'identité sexuelle ?"
9;"En Suisse; l'identité de genre est-elle explicitement incluse dans la législation anti-discrimination en matière d'emploi ?";"En Suisse; l'identité de genre devrait-elle être explicitement incluse dans la législation anti-discrimination en matière d'emploi ?";"En Suisse; l'identité de genre devrait-elle être exclue de la législation anti-discrimination en matière d'emploi ?"
