Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);У Косову, да ли устав забрањује дискриминацију на основу сексуалне оријентације?;У Косову, да ли устав треба да забрани дискриминацију на основу сексуалне оријентације?;У Косову, да ли устав треба да дозволи дискриминацију на основу сексуалне оријентације?
Equality & non-discrimination;Employment (sexual orientation);У Косову, да ли је сексуална оријентација експлицитно укључена у законодавство о забрани дискриминације у запошљавању?;На Косову, да ли би сексуална оријентација требало експлицитно да буде укључена у законодавство о забрани дискриминације у запошљавању?;У Косову, да ли сексуална оријентација треба да буде искључена из законодавства о забрани дискриминације у запошљавању?
Equality & non-discrimination;Goods & services (sexual orientation);У Косову, да ли је сексуална оријентација експлицитно укључена у законодавство о забрани дискриминације у понуди робе и услуга?;У Косову, да ли би сексуална оријентација требало експлицитно да буде укључена у законодавство о забрани дискриминације у области робе и услуга?;У Косову, да ли сексуална оријентација треба да буде искључена из законодавства о забрани дискриминације у робама и услугама?
Equality & non-discrimination;Education (sexual orientation);Да ли је на Косову дискриминација на основу сексуалне оријентације у области образовања забрањена законодавством?;У Косову, да ли законодавством треба забранити дискриминацију на основу сексуалне оријентације у области образовања?;У Косову, да ли законодавство треба да дозволи дискриминацију на основу сексуалне оријентације у области образовања?
Equality & non-discrimination;Health (sexual orientation);Да ли је на Косову дискриминација на основу сексуалне оријентације у области здравља забрањена законодавством?;У Косову, да ли законодавство треба да забрани дискриминацију на основу сексуалне оријентације у области здравља?;У Косову, да ли законодавство треба да дозволи дискриминацију на основу сексуалне оријентације у области здравља?
Equality & non-discrimination;Conversion practices ban (sexual orientation);Постоје ли на Косову неки закони или политике које забрањују конверзионе или репаративне праксе усмерене на промену сексуалне оријентације малолетника?;На Косову, да ли би законодавство или политике требало да забране конверзионе или репаративне праксе усмерене на промену сексуалне оријентације малолетника?;На Косову, да ли би законодавство или политике требало да дозволе конверзионе или репаративне праксе усмерене на промену сексуалне оријентације малолетника?
Equality & non-discrimination;Equality body mandate (sexual orientation);На Косову, да ли постоји национална институција за људска права или тело за равноправност које је експлицитно овлашћено да се бави и систематски ради на питањима везаним за сексуалну оријентацију?;На Косову, да ли би национална институција за људска права или тело за равноправност требало да добију изричит мандат да се баве и систематски раде на питањима везаним за сексуалну оријентацију?;На Косову, да ли национална институција за људска права или тело за равноправност не би требало да буду овлашћени да се баве питањима везаним за сексуалну оријентацију?
Equality & non-discrimination;Equality action plan (sexual orientation);На Косову, да ли постоји акциони план за равноправност који експлицитно обухвата сексуалну оријентацију и конкретне мере за напредак?;На Косову, да ли би требало да постоји акциони план за равноправност који експлицитно обухвата сексуалну оријентацију и конкретне мере за напредак?;У Косову, да ли сексуална оријентација треба да буде искључена из акционих планова за равноправност?
Equality & non-discrimination;Constitution (gender identity);У Косову, да ли устав забрањује дискриминацију на основу родног идентитета?;У Косову, да ли устав треба да забрани дискриминацију на основу родног идентитета?;У Косову, да ли би устав требало да дозволи дискриминацију на основу родног идентитета?
Equality & non-discrimination;Employment (gender identity);У Косову, да ли је родни идентитет експлицитно укључен у законодавство о забрани дискриминације у запошљавању?;На Косову, да ли би требало експлицитно укључити родни идентитет у законодавство о забрани дискриминације у запошљавању?;На Косову, да ли би у законодавству против дискриминације у запошљавању требало искључити родни идентитет?
