criterion_id;Fact;Support;Opposition
0;In Italia, la Costituzione vieta la discriminazione basata sull'orientamento sessuale?;In Italia, la Costituzione dovrebbe vietare la discriminazione basata sull'orientamento sessuale?;In Italia, la Costituzione dovrebbe consentire la discriminazione basata sull'orientamento sessuale?
1;In Italia, l'orientamento sessuale è esplicitamente incluso nella legislazione antidiscriminatoria sul lavoro?;In Italia, l'orientamento sessuale dovrebbe essere esplicitamente incluso nella legislazione antidiscriminatoria sul lavoro?;In Italia, l'orientamento sessuale dovrebbe essere escluso dalla legislazione antidiscriminatoria sul lavoro?
2;In Italia, l'orientamento sessuale è esplicitamente incluso nella legislazione anti-discriminazione di beni e servizi?;In Italia, l'orientamento sessuale dovrebbe essere esplicitamente incluso nella legislazione anti-discriminazione di beni e servizi?;In Italia, l'orientamento sessuale dovrebbe essere escluso dalla legislazione antidiscriminatoria su beni e servizi?
3;In Italia, la discriminazione basata sull'orientamento sessuale nel campo dell'istruzione è vietata dalla legislazione?;In Italia, la discriminazione basata sull'orientamento sessuale nel campo dell'istruzione dovrebbe essere vietata per legge?;In Italia, la discriminazione basata sull'orientamento sessuale nel campo dell'istruzione dovrebbe essere consentita dalla legislazione?
4;In Italia, la discriminazione basata sull'orientamento sessuale in ambito sanitario è vietata dalla legislazione?;In Italia, la discriminazione basata sull'orientamento sessuale nel campo della salute dovrebbe essere vietata dalla legislazione?;In Italia, la discriminazione basata sull'orientamento sessuale nel campo della salute dovrebbe essere consentita dalla legislazione?
5;In Italia, esistono leggi o politiche che vietano la conversione o le pratiche riparative volte a modificare l'orientamento sessuale di un minore?;In Italia, le pratiche di conversione o di riparazione volte a modificare l'orientamento sessuale di un minore dovrebbero essere vietate dalla legislazione o dalle politiche?;In Italia, le pratiche di conversione o di riparazione volte a modificare l'orientamento sessuale di un minore dovrebbero essere consentite dalla legislazione o dalle politiche?
6;In Italia, esiste un'istituzione nazionale per i diritti umani o un organismo di parità che abbia il mandato esplicito di affrontare e lavorare sistematicamente sulle questioni legate all'orientamento sessuale?;In Italia, un'istituzione nazionale per i diritti umani o un organismo per l'uguaglianza dovrebbe essere esplicitamente incaricato di affrontare e lavorare sistematicamente sulle questioni relative all'orientamento sessuale?;In Italia, un'istituzione nazionale per i diritti umani o un organismo per l'uguaglianza non dovrebbero essere incaricati di affrontare le questioni relative all'orientamento sessuale?
7;In Italia, esiste un piano d'azione per la parità che includa esplicitamente l'orientamento sessuale e misure specifiche per il progresso?;In Italia, dovrebbe esserci un piano d'azione per la parità che includa esplicitamente l'orientamento sessuale e misure specifiche per il progresso?;In Italia, l'orientamento sessuale dovrebbe essere escluso dai piani d'azione per la parità?
8;In Italia, la Costituzione vieta la discriminazione basata sull'identità di genere?;In Italia, la Costituzione dovrebbe vietare la discriminazione basata sull'identità di genere?;In Italia, la Costituzione dovrebbe consentire la discriminazione basata sull'identità di genere?
9;In Italia, l'identità di genere è esplicitamente inclusa nella legislazione antidiscriminatoria sul lavoro?;In Italia, l'identità di genere dovrebbe essere esplicitamente inclusa nella legislazione antidiscriminatoria sul lavoro?;In Italia, l'identità di genere dovrebbe essere esclusa dalla legislazione antidiscriminatoria sul lavoro?
10;In Italia, l'identità di genere è esplicitamente inclusa nella legislazione anti-discriminazione di beni e servizi?;In Italia, l'identità di genere dovrebbe essere esplicitamente inclusa nella legislazione anti-discriminazione di beni e servizi?;In Italia, l'identità di genere dovrebbe essere esclusa dalla legislazione antidiscriminatoria su beni e servizi?
11;In Italia, la discriminazione basata sull'identità di genere nel campo dell'istruzione è vietata dalla legislazione?;In Italia, la discriminazione basata sull'identità di genere nel campo dell'istruzione dovrebbe essere vietata per legge?;In Italia, la discriminazione basata sull'identità di genere nel campo dell'istruzione dovrebbe essere consentita dalla legislazione?
12;In Italia, la discriminazione basata sull'identità di genere in ambito sanitario è vietata dalla legislazione?;In Italia, la discriminazione basata sull'identità di genere in ambito sanitario dovrebbe essere vietata per legge?;In Italia, la discriminazione basata sull'identità di genere nel campo della salute dovrebbe essere consentita dalla legislazione?
13;In Italia, ci sono leggi o politiche che vietano la conversione o le pratiche riparative volte a cambiare l'identità di genere di un minore?;In Italia, le pratiche di conversione o di riparazione volte a modificare l'identità di genere di un minore dovrebbero essere vietate dalla legislazione o dalle politiche?;In Italia, le pratiche di conversione o di riparazione volte a modificare l'identità di genere di un minore dovrebbero essere consentite dalla legislazione o dalle politiche?
14;In Italia, esiste un'istituzione nazionale per i diritti umani o un organismo per l'uguaglianza esplicitamente incaricato di affrontare e lavorare sistematicamente sulle questioni relative all'identità di genere? (credo che ne basti uno);In Italia, un'istituzione nazionale per i diritti umani o un organismo per l'uguaglianza dovrebbe essere esplicitamente incaricato di affrontare le questioni relative all'identità di genere?;In Italia, un'istituzione nazionale per i diritti umani o un organismo per l'uguaglianza non dovrebbero essere incaricati di affrontare le questioni relative all'identità di genere?
15;In Italia, esiste un piano d'azione per la parità che includa esplicitamente l'identità di genere e misure specifiche per il progresso?;In Italia, dovrebbe esserci un piano d'azione per la parità che includa esplicitamente l'identità di genere e misure specifiche per i progressi?;In Italia, l'identità di genere dovrebbe essere esclusa dai piani d'azione per la parità?
16;In Italia, l'espressione di genere è esplicitamente inclusa nella legislazione antidiscriminatoria?;In Italia, l'espressione di genere dovrebbe essere esplicitamente inclusa nella legislazione antidiscriminatoria?;In Italia, l'espressione di genere dovrebbe essere esclusa dalla legislazione antidiscriminatoria?
17;In Italia, la Costituzione vieta la discriminazione basata sulle caratteristiche del sesso?;In Italia, la Costituzione dovrebbe vietare la discriminazione basata sulle caratteristiche del sesso?;In Italia, la Costituzione dovrebbe consentire la discriminazione basata sulle caratteristiche del sesso?
18;In Italia, le caratteristiche sessuali sono esplicitamente incluse nella legislazione contro la discriminazione sul lavoro?;In Italia, le caratteristiche sessuali dovrebbero essere esplicitamente incluse nella legislazione anti-discriminazione sul lavoro?;In Italia, le caratteristiche sessuali dovrebbero essere escluse dalla legislazione antidiscriminatoria sul lavoro?
19;In Italia, le caratteristiche sessuali sono esplicitamente incluse nella legislazione anti-discriminazione di beni e servizi?;In Italia, le caratteristiche sessuali dovrebbero essere esplicitamente incluse nella legislazione anti-discriminazione di beni e servizi?;In Italia, le caratteristiche sessuali dovrebbero essere escluse dalla legislazione antidiscriminatoria su beni e servizi?
20;In Italia, la discriminazione basata sulle caratteristiche sessuali nel campo dell'istruzione è vietata dalla legislazione?;In Italia, la discriminazione basata sulle caratteristiche sessuali nel campo dell'istruzione dovrebbe essere vietata per legge?;In Italia, la discriminazione basata sulle caratteristiche sessuali nel campo dell'istruzione dovrebbe essere consentita dalla legislazione?
21;In Italia, la discriminazione basata sulle caratteristiche sessuali nel campo della salute è vietata dalla legislazione?;In Italia, la discriminazione basata sulle caratteristiche sessuali nel campo della salute dovrebbe essere vietata dalla legislazione?;In Italia, la discriminazione basata sulle caratteristiche sessuali nel campo della salute dovrebbe essere consentita dalla legislazione?
22;In Italia, esiste un'istituzione nazionale per i diritti umani o un organismo di parità che abbia il mandato esplicito di affrontare e lavorare sistematicamente sulle questioni relative alle caratteristiche sessuali?;In Italia, le istituzioni nazionali per i diritti umani o gli organismi per l'uguaglianza dovrebbero essere esplicitamente incaricati di affrontare le questioni relative alle caratteristiche sessuali?;In Italia, le istituzioni nazionali per i diritti umani o gli organismi per l'uguaglianza non dovrebbero essere incaricati di affrontare le questioni relative alle caratteristiche sessuali?
23;In Italia, esiste un piano d'azione per la parità che includa esplicitamente le caratteristiche sessuali e misure specifiche per i progressi?;In Italia, dovrebbe esserci un piano d'azione per la parità che includa esplicitamente l'identità di genere e misure specifiche per i progressi?;In Italia, le caratteristiche sessuali dovrebbero essere escluse dai piani d'azione per la parità?
24;In Italia, la donazione di sangue o di qualsiasi tipo di tessuto corporeo per le persone lgbti in base al loro orientamento sessuale o alla loro identità di genere è esente da divieti legislativi o amministrativi?;In Italia, la donazione di sangue o di qualsiasi tipo di tessuto corporeo per le persone lgbti in base al loro orientamento sessuale o alla loro identità di genere dovrebbe essere libera da divieti legislativi o amministrativi?;In Italia, la donazione di sangue o di qualsiasi tipo di tessuto corporeo per le persone lgbti in base al loro orientamento sessuale o alla loro identità di genere dovrebbe essere soggetta a un divieto legislativo o amministrativo?
25;In Italia, le coppie dello stesso sesso possono sposarsi con gli stessi diritti delle coppie sposate di sesso diverso?;In Italia, le coppie dello stesso sesso dovrebbero potersi sposare con gli stessi diritti delle coppie sposate di sesso diverso?;In Italia, le coppie omosessuali non dovrebbero potersi sposare con lo stesso livello di diritti delle coppie sposate di sesso diverso?
26;In Italia, le coppie dello stesso sesso possono contrarre un'unione registrata/un'unione civile e ottenere lo stesso livello di diritti che avrebbero se fossero sposate?;In Italia, le coppie dello stesso sesso dovrebbero essere autorizzate a contrarre un'unione registrata/un'unione civile e ottenere lo stesso livello di diritti che avrebbero se fossero sposate?;In Italia, le coppie dello stesso sesso non dovrebbero essere autorizzate a contrarre un'unione registrata/un'unione civile e ottenere lo stesso livello di diritti che avrebbero se fossero sposate?
27;In Italia, le coppie dello stesso sesso possono contrarre un'unione registrata/un'unione civile?;In Italia, le coppie dello stesso sesso dovrebbero essere autorizzate a contrarre un'unione registrata/un'unione civile?;In Italia, alle coppie omosessuali non dovrebbe essere consentito di contrarre un'unione registrata/un'unione civile?
28;In Italia, le coppie omosessuali sono incluse nella legislazione o nelle misure legali sulla convivenza?;In Italia, le coppie dello stesso sesso dovrebbero essere incluse nella legislazione o nelle misure legali sulla convivenza?;In Italia, le coppie dello stesso sesso dovrebbero essere escluse dalla legislazione o dalle misure legali sulla convivenza?
29;In Italia non esiste una definizione costituzionale del matrimonio come unione tra un uomo e una donna?;In Italia, non dovrebbe esistere una definizione costituzionale del matrimonio come unione solo tra un uomo e una donna?;In Italia, dovrebbe esistere una definizione costituzionale del matrimonio come unione solo tra un uomo e una donna?
30;In Italia, le coppie dello stesso sesso possono richiedere legalmente l'adozione congiunta?;In Italia, le coppie omosessuali dovrebbero poter richiedere legalmente l'adozione congiunta?;In Italia, alle coppie omosessuali non dovrebbe essere consentito di richiedere legalmente l'adozione congiunta?
31;In Italia, le coppie omosessuali possono richiedere legalmente l'adozione di un secondo genitore?;In Italia, le coppie omosessuali dovrebbero essere autorizzate a richiedere l'adozione da parte di un secondo genitore?;In Italia, le coppie omosessuali non possono chiedere l'adozione da parte di un secondo genitore?
32;In Italia, i figli nati da coppie sono automaticamente riconosciuti dalla nascita come figli di entrambi i genitori, indipendentemente dall'orientamento sessuale e/o dall'identità di genere dei partner?;In Italia, i figli nati da coppie dovrebbero essere automaticamente riconosciuti dalla nascita come figli di entrambi i genitori, indipendentemente dall'orientamento sessuale e/o dall'identità di genere dei partner?;In Italia, i figli nati da una coppia non dovrebbero essere automaticamente riconosciuti dalla nascita come figli di entrambi i genitori, a seconda dell'orientamento sessuale e/o dell'identità di genere dei partner?
33;In Italia, le coppie (indipendentemente dall'orientamento sessuale e/o dall'identità di genere dei partner) non incontrano barriere legali nell'accesso ai trattamenti per la fertilità?;In Italia, le coppie (a prescindere dall'orientamento sessuale e/o dall'identità di genere dei partner) non dovrebbero incontrare barriere legali nell'accesso ai trattamenti per la fertilità?;In Italia, le coppie (a prescindere dall'orientamento sessuale e/o dall'identità di genere dei partner) devono affrontare barriere legali per accedere ai trattamenti di fertilità?
34;In Italia, il trattamento di fertilità per gli individui è legalmente possibile indipendentemente dal loro orientamento sessuale e/o identità di genere?;In Italia, il trattamento di fertilità per gli individui dovrebbe essere legalmente possibile indipendentemente dal loro orientamento sessuale e/o identità di genere?;In Italia, il trattamento della fertilità per gli individui dovrebbe essere legalmente possibile sulla base dell'orientamento sessuale e/o dell'identità di genere degli individui?
