criterion_id;Fact;Support;Opposition
0;În Moldova, Constituția interzice discriminarea bazată pe orientarea sexuală?;În Moldova, ar trebui constituția să interzică discriminarea bazată pe orientarea sexuală?;În Moldova, ar trebui constituția să permită discriminarea bazată pe orientarea sexuală?
1;În Moldova, orientarea sexuală este inclusă în mod explicit în legislația antidiscriminare la angajare?;În Moldova, ar trebui ca orientarea sexuală să fie inclusă în mod explicit în legislația antidiscriminare la angajare?;În Moldova, ar trebui ca orientarea sexuală să fie exclusă din legislația anti-discriminare la angajare?
2;În Moldova, orientarea sexuală este inclusă în mod explicit în legislația antidiscriminare privind bunurile și serviciile?;În Moldova, ar trebui ca orientarea sexuală să fie inclusă în mod explicit în legislația anti-discriminare privind bunurile și serviciile?;În Moldova, ar trebui ca orientarea sexuală să fie exclusă din legislația anti-discriminare privind bunurile și serviciile?
3;În Moldova, discriminarea bazată pe orientarea sexuală în domeniul educației este interzisă de legislație?;În Moldova, ar trebui să fie interzisă prin lege discriminarea bazată pe orientarea sexuală în domeniul educației?;În Moldova, ar trebui să fie permisă prin legislație discriminarea bazată pe orientarea sexuală în domeniul educației?
4;În Moldova, discriminarea bazată pe orientarea sexuală în domeniul sănătății este interzisă de legislație?;În Moldova, ar trebui ca discriminarea bazată pe orientarea sexuală în domeniul sănătății să fie interzisă prin lege?;În Moldova, ar trebui ca discriminarea bazată pe orientarea sexuală în domeniul sănătății să fie permisă prin legislație?
5;În Moldova, există legislație sau politici care interzic conversia sau practicile reparatorii menite să schimbe orientarea sexuală a unui minor?;În Moldova, ar trebui să fie interzise prin legislație sau politici practicile de conversie sau reparatorii menite să schimbe orientarea sexuală a unui minor?;În Moldova, ar trebui să fie permise prin legislație sau politici practicile de conversie sau reparatorii care vizează schimbarea orientării sexuale a unui minor?
6;În Moldova, există o instituție națională pentru drepturile omului sau un organism de promovare a egalității mandatat în mod explicit să abordeze și să lucreze în mod sistematic asupra problemelor legate de orientarea sexuală?;În Moldova, ar trebui ca o instituție națională pentru drepturile omului sau un organism pentru egalitate să fie mandatat în mod explicit să abordeze și să lucreze în mod sistematic cu privire la problemele legate de orientarea sexuală?;În Moldova, o instituție națională pentru drepturile omului sau un organism pentru egalitate nu ar trebui să fie mandatat să abordeze problemele legate de orientarea sexuală?
7;În Moldova, există un plan de acțiune pentru egalitate care include în mod explicit orientarea sexuală și măsuri specifice pentru progres?;În Moldova, ar trebui să existe un plan de acțiune privind egalitatea care să includă în mod explicit orientarea sexuală și măsuri specifice pentru progres?;În Moldova, ar trebui ca orientarea sexuală să fie exclusă din planurile de acțiune pentru egalitate?
8;În Moldova, Constituția interzice discriminarea bazată pe identitatea de gen?;În Moldova, ar trebui constituția să interzică discriminarea bazată pe identitatea de gen?;În Moldova, ar trebui constituția să permită discriminarea bazată pe identitatea de gen?
9;În Moldova, identitatea de gen este inclusă în mod explicit în legislația anti-discriminare la angajare?;În Moldova, ar trebui ca identitatea de gen să fie inclusă în mod explicit în legislația antidiscriminare la angajare?;În Moldova, ar trebui ca identitatea de gen să fie exclusă din legislația antidiscriminare la angajare?
10;În Moldova, identitatea de gen este inclusă în mod explicit în legislația antidiscriminare privind bunurile și serviciile?;În Moldova, ar trebui ca identitatea de gen să fie inclusă în mod explicit în legislația anti-discriminare privind bunurile și serviciile?;În Moldova, ar trebui ca identitatea de gen să fie exclusă din legislația anti-discriminare privind bunurile și serviciile?
11;În Moldova, discriminarea bazată pe identitatea de gen în domeniul educației este interzisă de legislație?;În Moldova, ar trebui ca discriminarea bazată pe identitatea de gen în domeniul educației să fie interzisă prin lege?;În Moldova, ar trebui ca discriminarea bazată pe identitatea de gen în domeniul educației să fie permisă prin legislație?
12;În Moldova, discriminarea bazată pe identitatea de gen în domeniul sănătății este interzisă de legislație?;În Moldova, ar trebui ca discriminarea bazată pe identitatea de gen în domeniul sănătății să fie interzisă prin lege?;În Moldova, ar trebui ca discriminarea bazată pe identitatea de gen în domeniul sănătății să fie permisă prin legislație?
13;În Moldova, există legislație sau politici care interzic conversia sau practicile reparatorii menite să schimbe identitatea de gen a unui minor?;În Moldova, ar trebui să fie interzise prin legislație sau politici practicile de conversie sau reparatorii care vizează schimbarea identității de gen a unui minor?;În Moldova, ar trebui să fie permise prin legislație sau politici practicile de conversie sau reparatorii menite să schimbe identitatea de gen a unui minor?
14;În Moldova, există o instituție națională pentru drepturile omului sau un organism de promovare a egalității mandatat în mod explicit să abordeze și să lucreze în mod sistematic asupra problemelor legate de identitatea de gen? (cred că aveți nevoie doar de unul);În Moldova, ar trebui ca o instituție națională pentru drepturile omului sau un organism pentru egalitate să fie mandatat în mod explicit să abordeze problemele legate de identitatea de gen?;În Moldova, o instituție națională pentru drepturile omului sau un organism pentru egalitate nu ar trebui să fie mandatat să abordeze problemele legate de identitatea de gen?
15;În Moldova, există un plan de acțiune pentru egalitate care include în mod explicit identitatea de gen și măsuri specifice pentru progres?;În Moldova, ar trebui să existe un plan de acțiune pentru egalitate care să includă în mod explicit identitatea de gen și măsuri specifice pentru progres?;În Moldova, ar trebui ca identitatea de gen să fie exclusă din planurile de acțiune pentru egalitate?
16;În Moldova, expresia de gen este inclusă în mod explicit în legislația anti-discriminare?;În Moldova, ar trebui ca expresia de gen să fie inclusă în mod explicit în legislația anti-discriminare?;În Moldova, expresia de gen ar trebui să fie exclusă din legislația anti-discriminare?
17;În Moldova, Constituția interzice discriminarea bazată pe caracteristicile sexuale?;În Moldova, Constituția ar trebui să interzică discriminarea bazată pe caracteristicile sexuale?;În Moldova, ar trebui constituția să permită discriminarea bazată pe caracteristicile sexuale?
18;În Moldova, caracteristicile legate de sex sunt incluse în mod explicit în legislația antidiscriminare la angajare?;În Moldova, ar trebui ca caracteristicile sexuale să fie incluse în mod explicit în legislația antidiscriminare la angajare?;În Moldova, ar trebui ca caracteristicile sexuale să fie excluse din legislația antidiscriminare la angajare?
19;În Moldova, caracteristicile sexuale sunt incluse în mod explicit în legislația antidiscriminare privind bunurile și serviciile?;În Moldova, ar trebui ca caracteristicile sexuale să fie incluse în mod explicit în legislația antidiscriminare privind bunurile și serviciile?;În Moldova, ar trebui ca caracteristicile sexuale să fie excluse din legislația anti-discriminare privind bunurile și serviciile?
20;În Moldova, discriminarea bazată pe caracteristicile sexuale în domeniul educației este interzisă de legislație?;În Moldova, ar trebui să fie interzisă prin lege discriminarea bazată pe caracteristicile sexuale în domeniul educației?;În Moldova, ar trebui să fie permisă prin legislație discriminarea bazată pe caracteristicile sexuale în domeniul educației?
21;În Moldova, discriminarea bazată pe caracteristicile sexuale în domeniul sănătății este interzisă de legislație?;În Moldova, ar trebui ca discriminarea bazată pe caracteristicile sexuale în domeniul sănătății să fie interzisă prin lege?;În Moldova, ar trebui ca discriminarea bazată pe caracteristicile sexuale în domeniul sănătății să fie permisă prin legislație?
