criterion_id;Fact;Support;Opposition
0;En España, ¿prohíbe la Constitución la discriminación por orientación sexual?;En España, ¿debería la Constitución prohibir la discriminación por orientación sexual?;En España, ¿debería la Constitución permitir la discriminación por motivos de orientación sexual?
1;En España, ¿se incluye explícitamente la orientación sexual en la legislación laboral contra la discriminación?;En España, ¿debería incluirse explícitamente la orientación sexual en la legislación laboral contra la discriminación?;En España, ¿debe excluirse la orientación sexual de la legislación antidiscriminación laboral?
2;En España, ¿se incluye explícitamente la orientación sexual en la legislación antidiscriminación de bienes y servicios?;En España, ¿debería incluirse explícitamente la orientación sexual en la legislación antidiscriminación de bienes y servicios?;En España, ¿debe excluirse la orientación sexual en la legislación antidiscriminación de bienes y servicios?
3;En España, ¿está prohibida por la legislación la discriminación por motivos de orientación sexual en el ámbito de la educación?;En España, ¿debería prohibirse por ley la discriminación por motivos de orientación sexual en el ámbito de la educación?;En España, ¿debe permitirse por ley la discriminación por motivos de orientación sexual en el ámbito de la educación?
4;En España, ¿está prohibida por la legislación la discriminación por motivos de orientación sexual en el ámbito de la salud?;En España, ¿debería prohibirse por ley la discriminación por motivos de orientación sexual en el ámbito de la salud?;En España, ¿debe permitirse por ley la discriminación por motivos de orientación sexual en el ámbito de la salud?
5;En España, ¿existe alguna legislación o política que prohíba las prácticas de conversión o reparadoras dirigidas a cambiar la orientación sexual de un menor?;En España, ¿deberían estar prohibidas por la legislación o las políticas las prácticas de conversión o reparadoras dirigidas a cambiar la orientación sexual de un menor?;En España, ¿deberían estar permitidas por la legislación o las políticas las prácticas de conversión o reparadoras dirigidas a cambiar la orientación sexual de un menor?
6;En España, ¿existe alguna institución nacional de derechos humanos u organismo de igualdad con el mandato explícito de abordar y trabajar sistemáticamente en cuestiones relacionadas con la orientación sexual?;En España, ¿debería encomendarse explícitamente a una institución nacional de derechos humanos o a un organismo de igualdad que aborde y trabaje sistemáticamente en cuestiones relacionadas con la orientación sexual?;En España, ¿no debería encomendarse a una institución nacional de derechos humanos o a un organismo de igualdad la tarea de abordar cuestiones relacionadas con la orientación sexual?
7;En España, ¿existe un plan de acción para la igualdad que incluya explícitamente la orientación sexual y medidas específicas para avanzar?;En España, ¿debería existir un plan de acción para la igualdad que incluya explícitamente la orientación sexual y medidas específicas para avanzar?;En España, ¿debe excluirse la orientación sexual de los planes de acción para la igualdad?
8;En España, ¿prohíbe la Constitución la discriminación por motivos de identidad de género?;En España, ¿debería la Constitución prohibir la discriminación por motivos de identidad de género?;En España, ¿debe la Constitución permitir la discriminación por motivos de identidad de género?
9;En España, ¿se incluye explícitamente la identidad de género en la legislación laboral contra la discriminación?;En España, ¿debería incluirse explícitamente la identidad de género en la legislación laboral contra la discriminación?;En España, ¿debería excluirse la identidad de género en la legislación antidiscriminación laboral?
10;En España, ¿se incluye explícitamente la identidad de género en la legislación antidiscriminación de bienes y servicios?;En España, ¿debería incluirse explícitamente la identidad de género en la legislación antidiscriminación de bienes y servicios?;En España, ¿debe excluirse la identidad de género de la legislación antidiscriminación de bienes y servicios?
11;En España, ¿está prohibida por la legislación la discriminación por motivos de identidad de género en el ámbito de la educación?;En España, ¿debería prohibirse por ley la discriminación por motivos de identidad de género en el ámbito de la educación?;En España, ¿debe permitirse por ley la discriminación por motivos de identidad de género en el ámbito de la educación?
12;En España, ¿está prohibida por la legislación la discriminación por motivos de identidad de género en el ámbito de la salud?;En España, ¿debería prohibirse por ley la discriminación por motivos de identidad de género en el ámbito de la salud?;En España, ¿debe permitirse por ley la discriminación por motivos de identidad de género en el ámbito de la salud?
13;En España, ¿existe alguna legislación o política que prohíba las prácticas de conversión o reparadoras dirigidas a cambiar la identidad de género de un menor?;En España, ¿deberían estar prohibidas por la legislación o las políticas las prácticas de conversión o reparadoras dirigidas a cambiar la identidad de género de un menor?;En España, ¿deberían estar permitidas por la legislación o las políticas las prácticas de conversión o reparadoras dirigidas a cambiar la identidad de género de un menor?
14;En España, ¿existe alguna institución nacional de derechos humanos u organismo de igualdad con mandato explícito para abordar y trabajar sistemáticamente en cuestiones relacionadas con la identidad de género? (creo que solo hace falta uno);En España, ¿debería encomendarse explícitamente a una institución nacional de derechos humanos o a un organismo de igualdad la tarea de abordar cuestiones relacionadas con la identidad de género?;En España, ¿no debería encomendarse a una institución nacional de derechos humanos o a un organismo de igualdad la tarea de abordar cuestiones relacionadas con la identidad de género?
15;En España, ¿existe un plan de acción para la igualdad que incluya explícitamente la identidad de género y medidas específicas para avanzar?;En España, ¿debería existir un plan de acción para la igualdad que incluya explícitamente la identidad de género y medidas específicas para avanzar?;En España, ¿debe excluirse la identidad de género de los planes de acción para la igualdad?
16;En España, ¿se incluye explícitamente la expresión de género en la legislación contra la discriminación?;En España, ¿debería incluirse explícitamente la expresión de género en la legislación contra la discriminación?;En España, ¿debe excluirse la expresión de género de la legislación contra la discriminación?
17;En España, ¿prohíbe la Constitución la discriminación por razón de sexo?;En España, ¿debería la Constitución prohibir la discriminación por razón de sexo?;En España, ¿debería la Constitución permitir la discriminación por razón de sexo?
18;En España, ¿se incluyen explícitamente las características sexuales en la legislación laboral contra la discriminación?;En España, ¿deberían incluirse explícitamente las características sexuales en la legislación antidiscriminación laboral?;En España, ¿deben excluirse las características sexuales de la legislación antidiscriminación laboral?
19;En España, ¿se incluyen explícitamente las características sexuales en la legislación antidiscriminación de bienes y servicios?;En España, ¿deberían incluirse explícitamente las características sexuales en la legislación antidiscriminación de bienes y servicios?;En España, ¿deben excluirse las características sexuales de la legislación antidiscriminación de bienes y servicios?
20;En España, ¿está prohibida por la legislación la discriminación por razón de sexo en el ámbito de la educación?;En España, ¿debería prohibirse por ley la discriminación por razón de sexo en el ámbito de la educación?;En España, ¿debe permitirse por ley la discriminación por razón de sexo en el ámbito de la educación?
21;En España, ¿está prohibida por la legislación la discriminación por razón de sexo en el ámbito de la salud?;En España, ¿debería prohibirse por ley la discriminación por razón de sexo en el ámbito de la salud?;En España, ¿debe permitirse por ley la discriminación por razón de sexo en el ámbito de la salud?
22;En España, ¿existe alguna institución nacional de derechos humanos u organismo de igualdad con el mandato explícito de abordar y trabajar sistemáticamente en cuestiones relacionadas con las características sexuales?;En España, ¿debería encomendarse explícitamente a las instituciones nacionales de derechos humanos o a los organismos de igualdad que aborden cuestiones relacionadas con las características sexuales?;En España, ¿las instituciones nacionales de derechos humanos o los organismos de igualdad no deberían tener el mandato de abordar cuestiones relacionadas con las características sexuales?
23;En España, ¿existe un plan de acción para la igualdad que incluya explícitamente las características sexuales y medidas específicas para progresar?;En España, ¿debería existir un plan de acción para la igualdad que incluya explícitamente la identidad de género y medidas específicas para avanzar?;En España, ¿deben excluirse las características sexuales de los planes de acción para la igualdad?
