criterion_id;Fact;Support;Opposition
0;Verbiedt de grondwet in België discriminatie op basis van seksuele geaardheid?;Moet de grondwet in België discriminatie op basis van seksuele geaardheid verbieden?;Moet de grondwet in België discriminatie op basis van seksuele geaardheid toestaan?
1;Is seksuele geaardheid expliciet opgenomen in de antidiscriminatiewetgeving in België?;Moet seksuele geaardheid in België expliciet worden opgenomen in de antidiscriminatiewetgeving inzake tewerkstelling?;Moet seksuele geaardheid in België worden uitgesloten van de antidiscriminatiewetgeving inzake tewerkstelling?
2;Is seksuele geaardheid in België expliciet opgenomen in de antidiscriminatiewetgeving voor goederen en diensten?;Moet seksuele geaardheid in België expliciet worden opgenomen in de antidiscriminatiewetgeving voor goederen en diensten?;Moet seksuele geaardheid in België worden uitgesloten in de antidiscriminatiewetgeving voor goederen en diensten?
3;Is discriminatie op basis van seksuele geaardheid in het onderwijs in België bij wet verboden?;Moet discriminatie op basis van seksuele geaardheid in het onderwijs in België bij wet verboden worden?;Moet in België discriminatie op basis van seksuele geaardheid in het onderwijs wettelijk worden toegestaan?
4;Is discriminatie op basis van seksuele geaardheid in de gezondheidszorg in België bij wet verboden?;Moet in België discriminatie op basis van seksuele geaardheid in de gezondheidszorg bij wet verboden worden?;Moet in België discriminatie op basis van seksuele geaardheid in de gezondheidszorg wettelijk worden toegestaan?
5;Bestaat er in België wetgeving of beleid die bekerings- of herstelpraktijken gericht op het veranderen van de seksuele geaardheid van een minderjarige verbieden?;Moeten in België bekerings- of herstelpraktijken gericht op het veranderen van de seksuele geaardheid van een minderjarige verboden worden door wetgeving of beleid?;Moeten in België bekerings- of herstelpraktijken gericht op het veranderen van de seksuele geaardheid van een minderjarige wettelijk of beleidsmatig worden toegestaan?
6;Is er in België een nationale instelling voor mensenrechten of een orgaan voor gelijkheid dat expliciet de opdracht heeft gekregen om kwesties in verband met seksuele geaardheid aan te pakken en er systematisch aan te werken?;Moet in België een nationale mensenrechteninstelling of een orgaan voor gelijkheid expliciet de opdracht krijgen om kwesties in verband met seksuele geaardheid aan te pakken en er systematisch aan te werken?;Moet in België een nationale mensenrechteninstelling of een orgaan voor gelijkheid niet het mandaat krijgen om kwesties in verband met seksuele geaardheid aan te pakken?
7;Is er in België een actieplan voor gelijkheid dat expliciet seksuele geaardheid en specifieke maatregelen voor vooruitgang omvat?;Moet er in België een actieplan voor gelijkheid komen dat expliciet seksuele geaardheid en specifieke maatregelen voor vooruitgang omvat?;Moet seksuele geaardheid in België worden uitgesloten van actieplannen voor gelijkheid?
8;Verbiedt de grondwet in België discriminatie op basis van genderidentiteit?;Moet de grondwet in België discriminatie op basis van genderidentiteit verbieden?;Moet de grondwet in België discriminatie op basis van geslacht toestaan?
9;Is genderidentiteit in België expliciet opgenomen in de antidiscriminatiewetgeving inzake tewerkstelling?;Moet genderidentiteit in België expliciet worden opgenomen in de antidiscriminatiewetgeving inzake tewerkstelling?;Moet genderidentiteit in België worden uitgesloten in de antidiscriminatiewetgeving inzake tewerkstelling?
10;Is genderidentiteit in België expliciet opgenomen in de antidiscriminatiewetgeving voor goederen en diensten?;Moet genderidentiteit in België expliciet worden opgenomen in de antidiscriminatiewetgeving voor goederen en diensten?;Moet genderidentiteit in België worden uitgesloten van de antidiscriminatiewetgeving voor goederen en diensten?
11;Is discriminatie op basis van genderidentiteit in het onderwijs in België bij wet verboden?;Moet discriminatie op basis van genderidentiteit in het onderwijs in België bij wet verboden worden?;Moet in België discriminatie op basis van genderidentiteit in het onderwijs wettelijk worden toegestaan?
12;Is discriminatie op basis van genderidentiteit in de gezondheidszorg in België bij wet verboden?;Moet discriminatie op basis van genderidentiteit in de gezondheidszorg in België bij wet verboden worden?;Moet in België discriminatie op basis van genderidentiteit in de gezondheidszorg wettelijk worden toegestaan?
13;Bestaat er in België wetgeving of beleid die bekerings- of herstelpraktijken gericht op het veranderen van de genderidentiteit van een minderjarige verbieden?;Moeten in België bekerings- of herstelpraktijken gericht op het veranderen van de genderidentiteit van een minderjarige verboden worden door wetgeving of beleid?;Moeten in België bekerings- of herstelpraktijken gericht op het veranderen van de genderidentiteit van een minderjarige worden toegestaan door wetgeving of beleid?
