Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);"Στην Ελλάδα, το σύνταγμα απαγορεύει τις διακρίσεις λόγω σεξουαλικού προσανατολισμού;";"Στην Ελλάδα, θα πρέπει το Σύνταγμα να απαγορεύει τις διακρίσεις λόγω σεξουαλικού προσανατολισμού;";"Στην Ελλάδα, θα πρέπει το σύνταγμα να επιτρέπει διακρίσεις λόγω σεξουαλικού προσανατολισμού;"
Equality & non-discrimination;Employment (sexual orientation);"Στην Ελλάδα, περιλαμβάνεται ρητά ο σεξουαλικός προσανατολισμός στη νομοθεσία κατά των διακρίσεων στην απασχόληση;";"Στην Ελλάδα, θα πρέπει να συμπεριληφθεί ρητά ο σεξουαλικός προσανατολισμός στη νομοθεσία κατά των διακρίσεων στην απασχόληση;";"Στην Ελλάδα, θα πρέπει να εξαιρεθεί ο σεξουαλικός προσανατολισμός από τη νομοθεσία κατά των διακρίσεων στην απασχόληση;"
Equality & non-discrimination;Goods & services (sexual orientation);"Στην Ελλάδα, περιλαμβάνεται ρητά ο σεξουαλικός προσανατολισμός στη νομοθεσία κατά των διακρίσεων για τα αγαθά και τις υπηρεσίες;";"Στην Ελλάδα, θα πρέπει να συμπεριληφθεί ρητά ο σεξουαλικός προσανατολισμός στη νομοθεσία κατά των διακρίσεων για τα αγαθά και τις υπηρεσίες;";"Στην Ελλάδα, θα πρέπει να εξαιρεθεί ο σεξουαλικός προσανατολισμός από τη νομοθεσία κατά των διακρίσεων σε αγαθά και υπηρεσίες;"
Equality & non-discrimination;Education (sexual orientation);"Στην Ελλάδα, απαγορεύονται νομοθετικά οι διακρίσεις λόγω σεξουαλικού προσανατολισμού στον τομέα της εκπαίδευσης;";"Στην Ελλάδα, θα πρέπει να απαγορευτούν νομοθετικά οι διακρίσεις λόγω σεξουαλικού προσανατολισμού στον τομέα της εκπαίδευσης;";"Στην Ελλάδα, θα πρέπει να επιτραπούν νομοθετικά οι διακρίσεις λόγω σεξουαλικού προσανατολισμού στον τομέα της εκπαίδευσης;"
Equality & non-discrimination;Health (sexual orientation);"Στην Ελλάδα, απαγορεύονται νομοθετικά οι διακρίσεις λόγω σεξουαλικού προσανατολισμού στον τομέα της υγείας;";"Στην Ελλάδα, θα πρέπει να απαγορευτούν νομοθετικά οι διακρίσεις λόγω σεξουαλικού προσανατολισμού στον τομέα της υγείας;";"Στην Ελλάδα, θα πρέπει να επιτρέπονται νομοθετικά οι διακρίσεις λόγω σεξουαλικού προσανατολισμού στον τομέα της υγείας;"
Equality & non-discrimination;Conversion practices ban (sexual orientation);"Στην Ελλάδα, υπάρχει νομοθεσία ή πολιτική που να απαγορεύει τη μεταστροφή ή τις επανορθωτικές πρακτικές που αποσκοπούν στην αλλαγή του σεξουαλικού προσανατολισμού ενός ανηλίκου;";"Στην Ελλάδα, θα πρέπει να απαγορευτούν νομοθετικά ή πολιτικά οι πρακτικές μετατροπής ή επανόρθωσης που αποσκοπούν στην αλλαγή του σεξουαλικού προσανατολισμού ενός ανηλίκου;";"Στην Ελλάδα, θα πρέπει να επιτρέπονται από τη νομοθεσία ή τις πολιτικές οι πρακτικές μετατροπής ή επανόρθωσης που αποσκοπούν στην αλλαγή του σεξουαλικού προσανατολισμού ενός ανηλίκου;"
Equality & non-discrimination;Equality body mandate (sexual orientation);"Στην Ελλάδα, υπάρχει εθνικός θεσμός ανθρωπίνων δικαιωμάτων ή φορέας ισότητας με ρητή εντολή να ασχολείται και να επεξεργάζεται συστηματικά θέματα που σχετίζονται με τον σεξουαλικό προσανατολισμό;";"Στην Ελλάδα, θα πρέπει να δοθεί ρητή εντολή σε έναν εθνικό φορέα ανθρωπίνων δικαιωμάτων ή σε έναν φορέα ισότητας να ασχολείται και να εργάζεται συστηματικά με θέματα που σχετίζονται με τον σεξουαλικό προσανατολισμό;";"Στην Ελλάδα, δεν θα πρέπει να δοθεί εντολή σε ένα εθνικό όργανο ανθρωπίνων δικαιωμάτων ή σε έναν φορέα ισότητας να ασχοληθεί με θέματα που σχετίζονται με τον σεξουαλικό προσανατολισμό;"
Equality & non-discrimination;Equality action plan (sexual orientation);"Υπάρχει στην Ελλάδα σχέδιο δράσης για την ισότητα που να περιλαμβάνει ρητά τον σεξουαλικό προσανατολισμό και συγκεκριμένα μέτρα για την πρόοδο;";"Στην Ελλάδα, θα πρέπει να υπάρχει σχέδιο δράσης για την ισότητα που να περιλαμβάνει ρητά τον σεξουαλικό προσανατολισμό και συγκεκριμένα μέτρα για την πρόοδο;";"Στην Ελλάδα, θα πρέπει να εξαιρεθεί ο σεξουαλικός προσανατολισμός από τα σχέδια δράσης για την ισότητα;"
Equality & non-discrimination;Constitution (gender identity);"Στην Ελλάδα, το Σύνταγμα απαγορεύει τις διακρίσεις λόγω ταυτότητας φύλου;";"Στην Ελλάδα, θα πρέπει το Σύνταγμα να απαγορεύει τις διακρίσεις λόγω ταυτότητας φύλου;";"Στην Ελλάδα, πρέπει το σύνταγμα να επιτρέπει διακρίσεις με βάση την ταυτότητα του γένους;"
Equality & non-discrimination;Employment (gender identity);"Στην Ελλάδα, περιλαμβάνεται ρητά η ταυτότητα φύλου στη νομοθεσία κατά των διακρίσεων στην απασχόληση;";"Στην Ελλάδα, θα πρέπει να συμπεριληφθεί ρητά η ταυτότητα φύλου στη νομοθεσία κατά των διακρίσεων στην απασχόληση;";"Στην Ελλάδα, θα πρέπει να εξαιρεθεί η ταυτότητα φύλου από τη νομοθεσία κατά των διακρίσεων στην απασχόληση;"
