criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
3;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
4;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
5;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
6;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
7;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
8;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
9;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
10;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
11;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
12;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
13;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
14;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
15;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
16;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
17;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
18;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
19;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
20;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
21;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
23;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
24;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
25;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
26;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
27;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
28;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
29;0.0;0.4;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0
30;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
31;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
32;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
33;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
34;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
35;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
36;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
37;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
38;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
39;0.6;1.0;0.4;0.8;0.04;1.0;0.04;0.04;1.0;0.04
40;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
41;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
42;0.2;0.8;0.4;0.7;0.36;1.0;0.36;0.04;1.0;0.04
43;0.2;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
44;0.6;1.0;0.2;0.9;0.04;1.0;0.04;0.36;1.0;0.36
45;0.4;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
46;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
47;1.0;0.8;0.8;0.5;1.0;1.0;1.0;0.36;1.0;0.36
48;0.4;0.8;0.6;0.6;0.04;1.0;0.04;0.04;1.0;0.04
49;0.8;0.2;1.0;0.1;0.36;1.0;0.36;1.0;1.0;1.0
50;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
51;0.2;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
52;0.8;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
53;0.8;0.6;0.6;0.5;0.36;1.0;0.36;0.04;1.0;0.04
54;0.6;0.4;0.0;0.7;0.04;1.0;0.04;1.0;1.0;1.0
