criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
2;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
3;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
4;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
5;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
6;0.6;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
7;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
8;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
9;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
10;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
11;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
12;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
13;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
14;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
15;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
16;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
17;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
18;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
19;0.8;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
20;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
21;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
22;0.0;0.6;1.0;0.3;1.0;1.0;1.0;1.0;1.0;1.0
23;0.8;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
24;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
25;0.8;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
26;0.6;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
27;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
28;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
29;0.4;0.4;0.0;0.7;0.04;1.0;0.04;1.0;1.0;1.0
30;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
31;0.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
32;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
33;0.4;1.0;0.4;0.8;0.04;1.0;0.04;0.04;1.0;0.04
34;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
35;0.2;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
36;0.6;1.0;0.2;0.9;0.04;1.0;0.04;0.36;1.0;0.36
37;0.6;1.0;0.4;0.8;0.04;1.0;0.04;0.04;1.0;0.04
38;0.6;1.0;0.4;0.8;0.04;1.0;0.04;0.04;1.0;0.04
39;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
40;0.4;1.0;0.2;0.9;0.04;1.0;0.04;0.36;1.0;0.36
41;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
42;0.0;0.8;1.0;0.4;1.0;1.0;1.0;1.0;1.0;1.0
43;0.0;0.6;0.2;0.7;1.0;1.0;1.0;0.36;1.0;0.36
44;0.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
45;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
46;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
47;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
48;0.0;0.6;0.2;0.7;1.0;1.0;1.0;0.36;1.0;0.36
49;0.4;0.4;1.0;0.2;0.04;1.0;0.04;1.0;1.0;1.0
50;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
51;0.4;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
52;0.4;0.8;0.4;0.7;0.04;1.0;0.04;0.04;1.0;0.04
53;0.6;0.6;0.4;0.6;0.04;1.0;0.04;0.04;1.0;0.04
54;0.6;0.0;0.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
55;0.6;0.4;0.2;0.6;0.04;1.0;0.04;0.36;1.0;0.36
56;0.4;0.4;0.6;0.4;0.04;1.0;0.04;0.04;1.0;0.04
57;0.8;0.8;0.2;0.8;0.36;1.0;0.36;0.36;1.0;0.36
58;0.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
59;0.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
60;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
61;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
62;0.2;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
63;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
64;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
65;0.4;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
66;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
67;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
68;0.4;0.8;1.0;0.4;0.04;1.0;0.04;1.0;1.0;1.0
69;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
70;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
71;0.8;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
72;0.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
73;0.4;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
74;0.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
75;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
