criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
1;0.4;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
2;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
3;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
4;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
5;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
6;0.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
7;0.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
8;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
9;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
10;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
11;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
12;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
13;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
14;0.6;1.0;0.8;0.6;0.04;1.0;0.04;0.36;1.0;0.36
15;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
16;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
17;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
18;0.8;1.0;0.4;0.8;0.36;1.0;0.36;0.04;1.0;0.04
19;0.6;1.0;0.2;0.9;0.04;1.0;0.04;0.36;1.0;0.36
20;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
21;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22;0.0;0.6;0.4;0.6;1.0;1.0;1.0;0.04;1.0;0.04
23;0.2;1.0;0.6;0.7;0.36;1.0;0.36;0.04;1.0;0.04
24;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
25;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
26;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
27;0.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
28;0.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
29;0.4;0.2;0.0;0.6;0.04;1.0;0.04;1.0;1.0;1.0
30;0.0;0.6;0.6;0.5;1.0;1.0;1.0;0.04;1.0;0.04
31;0.0;0.8;0.6;0.6;1.0;1.0;1.0;0.04;1.0;0.04
32;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
33;0.2;1.0;0.4;0.8;0.36;1.0;0.36;0.04;1.0;0.04
34;0.8;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
35;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
36;0.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
37;0.4;1.0;0.4;0.8;0.04;1.0;0.04;0.04;1.0;0.04
38;0.6;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
39;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
40;0.4;1.0;0.2;0.9;0.04;1.0;0.04;0.36;1.0;0.36
41;0.2;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
42;0.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
43;0.0;0.6;0.4;0.6;1.0;1.0;1.0;0.04;1.0;0.04
44;0.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
45;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
46;0.8;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
47;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
48;0.2;0.6;0.2;0.7;0.36;1.0;0.36;0.36;1.0;0.36
49;0.8;0.0;1.0;0.0;0.36;1.0;0.36;1.0;1.0;1.0
50;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
51;0.2;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
52;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
53;1.0;0.4;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0
54;0.2;0.4;0.0;0.7;0.36;1.0;0.36;1.0;1.0;1.0
55;0.6;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
56;0.4;0.6;0.4;0.6;0.04;1.0;0.04;0.04;1.0;0.04
57;1.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
58;0.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
59;0.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
60;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
61;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
62;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
63;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
64;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
65;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
66;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
67;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
68;0.4;0.8;1.0;0.4;0.04;1.0;0.04;1.0;1.0;1.0
69;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
70;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
71;0.2;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
72;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
73;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
74;0.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
75;0.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
