criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.8;0.7;0.7;0.5;1.0;0.6;0.6;1.0;0.4;0.4
1;0.8;0.6;0.7;0.45;1.0;0.6;0.6;1.0;0.4;0.4
2;0.7;0.6;0.5;0.55;1.0;0.4;0.4;;0.0;0.0
3;0.6;0.7;0.7;0.5;1.0;0.2;0.2;1.0;0.4;0.4
4;0.8;0.6;0.7;0.45;1.0;0.6;0.6;1.0;0.4;0.4
5;0.7;0.7;0.7;0.5;1.0;0.4;0.4;1.0;0.4;0.4
6;0.7;0.8;0.6;0.6;1.0;0.4;0.4;1.0;0.2;0.2
7;0.6;0.7;0.6;0.55;1.0;0.2;0.2;1.0;0.2;0.2
8;0.6;0.7;0.8;0.45;1.0;0.2;0.2;1.0;0.6;0.6
9;0.7;0.5;0.7;0.4;1.0;0.4;0.4;1.0;0.4;0.4
10;0.8;0.5;0.6;0.45;1.0;0.6;0.6;1.0;0.2;0.2
11;0.7;0.6;0.6;0.5;1.0;0.4;0.4;1.0;0.2;0.2
12;0.6;0.6;0.5;0.55;1.0;0.2;0.2;;0.0;0.0
13;0.7;0.6;0.6;0.5;1.0;0.4;0.4;1.0;0.2;0.2
14;0.7;0.9;0.6;0.65;1.0;0.4;0.4;1.0;0.2;0.2
15;0.7;0.7;0.7;0.5;1.0;0.4;0.4;1.0;0.4;0.4
16;0.8;0.7;0.5;0.6;1.0;0.6;0.6;;0.0;0.0
17;0.7;0.9;0.7;0.6;1.0;0.4;0.4;1.0;0.4;0.4
18;0.7;0.6;0.6;0.5;1.0;0.4;0.4;1.0;0.2;0.2
19;0.9;0.6;0.8;0.4;1.0;0.8;0.8;1.0;0.6;0.6
20;0.7;0.8;0.7;0.55;1.0;0.4;0.4;1.0;0.4;0.4
21;0.9;0.6;0.8;0.4;1.0;0.8;0.8;1.0;0.6;0.6
22;0.5;0.7;0.8;0.45;;0.0;0.0;1.0;0.6;0.6
23;0.6;0.8;0.7;0.55;1.0;0.2;0.2;1.0;0.4;0.4
24;0.6;0.9;0.8;0.55;1.0;0.2;0.2;1.0;0.6;0.6
25;0.6;0.8;0.7;0.55;1.0;0.2;0.2;1.0;0.4;0.4
26;0.5;0.7;0.6;0.55;;0.0;0.0;1.0;0.2;0.2
27;0.6;0.8;0.8;0.5;1.0;0.2;0.2;1.0;0.6;0.6
28;0.6;0.6;0.6;0.5;1.0;0.2;0.2;1.0;0.2;0.2
29;0.6;0.6;0.7;0.45;1.0;0.2;0.2;1.0;0.4;0.4
30;0.7;0.7;0.5;0.6;1.0;0.4;0.4;;0.0;0.0
31;0.6;0.5;0.8;0.35;1.0;0.2;0.2;1.0;0.6;0.6
32;0.6;0.5;0.7;0.4;1.0;0.2;0.2;1.0;0.4;0.4
33;0.7;0.6;0.7;0.45;1.0;0.4;0.4;1.0;0.4;0.4
34;0.7;0.7;0.6;0.55;1.0;0.4;0.4;1.0;0.2;0.2
35;0.7;0.6;0.8;0.4;1.0;0.4;0.4;1.0;0.6;0.6
36;0.8;0.6;0.7;0.45;1.0;0.6;0.6;1.0;0.4;0.4
37;0.8;0.7;0.5;0.6;1.0;0.6;0.6;;0.0;0.0
38;0.7;0.6;0.7;0.45;1.0;0.4;0.4;1.0;0.4;0.4
39;0.6;0.7;0.8;0.45;1.0;0.2;0.2;1.0;0.6;0.6
40;0.8;0.5;0.5;0.5;1.0;0.6;0.6;;0.0;0.0
41;0.5;0.6;0.6;0.5;;0.0;0.0;1.0;0.2;0.2
42;0.8;0.7;0.5;0.6;1.0;0.6;0.6;;0.0;0.0
43;0.7;0.8;0.6;0.6;1.0;0.4;0.4;1.0;0.2;0.2
44;0.6;0.6;0.6;0.5;1.0;0.2;0.2;1.0;0.2;0.2
45;0.6;0.7;0.6;0.55;1.0;0.2;0.2;1.0;0.2;0.2
46;0.7;0.6;0.7;0.45;1.0;0.4;0.4;1.0;0.4;0.4
47;0.6;0.8;0.8;0.5;1.0;0.2;0.2;1.0;0.6;0.6
48;0.7;0.7;0.8;0.45;1.0;0.4;0.4;1.0;0.6;0.6
49;0.5;0.8;0.7;0.55;;0.0;0.0;1.0;0.4;0.4
50;0.7;0.7;0.7;0.5;1.0;0.4;0.4;1.0;0.4;0.4
51;0.7;0.9;0.6;0.65;1.0;0.4;0.4;1.0;0.2;0.2
52;0.8;0.6;0.9;0.35;1.0;0.6;0.6;1.0;0.8;0.8
53;0.6;0.7;0.6;0.55;1.0;0.2;0.2;1.0;0.2;0.2
54;0.6;0.7;0.6;0.55;1.0;0.2;0.2;1.0;0.2;0.2
55;0.6;0.7;0.6;0.55;1.0;0.2;0.2;1.0;0.2;0.2
56;0.6;0.5;0.7;0.4;1.0;0.2;0.2;1.0;0.4;0.4
57;0.7;0.5;0.7;0.4;1.0;0.4;0.4;1.0;0.4;0.4
58;0.7;0.7;0.7;0.5;1.0;0.4;0.4;1.0;0.4;0.4
59;0.7;0.7;0.8;0.45;1.0;0.4;0.4;1.0;0.6;0.6
60;0.6;0.7;0.8;0.45;1.0;0.2;0.2;1.0;0.6;0.6
61;0.8;0.7;0.6;0.55;1.0;0.6;0.6;1.0;0.2;0.2
62;0.8;0.8;0.8;0.5;1.0;0.6;0.6;1.0;0.6;0.6
