criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
1;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
2;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
3;1.0;0.5;0.2;0.65;1.0;1.0;1.0;1.0;0.6;0.6
4;1.0;0.7;0.1;0.8;1.0;1.0;1.0;1.0;0.8;0.8
5;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
6;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
7;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
8;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
9;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
10;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
11;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
12;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
13;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
14;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
15;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
16;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
17;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
18;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
19;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
20;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
21;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
22;0.8;0.5;0.5;0.5;0.36;1.0;0.36;;0.0;0.0
23;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
24;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
25;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
26;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
27;0.0;0.6;0.5;0.55;1.0;1.0;1.0;;0.0;0.0
28;1.0;0.7;0.5;0.6;1.0;1.0;1.0;;0.0;0.0
29;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
30;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
31;1.0;0.6;0.5;0.55;1.0;1.0;1.0;;0.0;0.0
32;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
33;0.2;0.5;0.5;0.5;0.36;1.0;0.36;;0.0;0.0
34;1.0;0.6;0.5;0.55;1.0;1.0;1.0;;0.0;0.0
35;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
36;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
37;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
38;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
39;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
40;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
41;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
42;0.4;0.5;0.5;0.5;0.04;1.0;0.04;;0.0;0.0
43;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
44;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
45;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
46;1.0;0.5;0.6;0.45;1.0;1.0;1.0;1.0;0.2;0.2
47;1.0;0.5;0.9;0.3;1.0;1.0;1.0;1.0;0.8;0.8
48;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
49;0.0;0.5;0.6;0.45;1.0;1.0;1.0;1.0;0.2;0.2
50;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
51;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
52;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
53;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
54;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
55;0.0;0.5;0.2;0.65;1.0;1.0;1.0;1.0;0.6;0.6
56;0.0;0.7;0.4;0.65;1.0;1.0;1.0;1.0;0.2;0.2
57;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
58;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
59;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
60;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
61;0.0;0.6;0.5;0.55;1.0;1.0;1.0;;0.0;0.0
62;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
63;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
64;1.0;1.0;0.5;0.75;1.0;1.0;1.0;;0.0;0.0
65;1.0;0.6;1.0;0.3;1.0;1.0;1.0;1.0;1.0;1.0
66;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
67;0.3;0.0;0.0;0.5;1.0;0.4;0.4;1.0;1.0;1.0
68;0.2;0.5;0.5;0.5;0.36;1.0;0.36;;0.0;0.0
69;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
70;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
71;1.0;0.6;0.6;0.5;1.0;1.0;1.0;1.0;0.2;0.2
72;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
73;1.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
74;0.0;0.5;0.5;0.5;1.0;1.0;1.0;;0.0;0.0
75;0.2;0.6;0.7;0.45;0.36;1.0;0.36;1.0;0.4;0.4
