Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);Sa la Constituziun prohibescha discriminaziun segond l'orientaziun sessuala?;Ch'al Constituziun interdi dass duschta orientaziun sesuala?;Chalonda la Constituziun no vegnia restrictiuni segund l'orientaziun sessuall?
Equality & non-discrimination;Employment (sexual orientation);Esa orientaziun sexualmo è incluida explitica en leggi sperimenti cressionalas cunter discriminaziun en emploig?;Davain shouldnas orientaziun sexuala da inclueu explicitamaint en leggi antiracista d'emplau?;Davaint chalura d'orientaziun sexual esser esclus da la legi sur diskriminaziun enemplaitg?
Equality & non-discrimination;Goods & services (sexual orientation);És la orientaziun sessuali explicitamain inclusa en la legislaziun cunterdiscriminaziun per biuras e servizis?;Chura orientaziun sexuala sa includia explizitamain en la lesgiun contra discriminaziun en servizias e midazinas?;Duscha orientaziun sexuala sa excludedha en la legislaziun cunta da protecziun da discriminaziun en las prestaziuns e produkts?
Equality & non-discrimination;Education (sexual orientation);És la discriminaziun basada sin orientaziun sexuala en il campo da l'educaziun interdit per legistaziun?;Davain cunfliats basà per orientaziun sexual en la sectur da l'educaziun sa vegnja prohibit dal legislaziun?;Vesa discriminaziun en base a l'oriuntaziun sexuala en il sector da l'educaziun sa devia esser permesa tras legi?
Equality & non-discrimination;Health (sexual orientation);È la discriminaziun basada sin orientaziun sessuella en il champs da la sanadgia prohibida d'acord cun la lesgiuncja?;Purtgegn da discriminaziun segiun orientaziun sexual en la sectur da la sgiort, sa vegni prohibit per lection?;Shouldna discriminaziun basada sin orientaziun sexual en il campo da la sedia esser permessa dal legislativ?
Equality & non-discrimination;Conversion practices ban (sexual orientation);Existan legisladin u politegas che prohibesan conversiun u pratiques reparaivras chascentin d'ina cambiada orientaziun sessuajala d'in giovenetga?;Davain la legjazziun u politiquetas che permettan conversiun u practicas reparatoras tgeihas aimadas al cambianam d'orientaziun sessuala da in giuvenil, vegnan bandicadas?;Davain lausgaun o leggaziun u politiquetas che permetan pratiques da convertiment u retuprativas ch'hanvain l'obietiv da cambià l'orientaziun sessuala d'un pajelin?
Equality & non-discrimination;Equality body mandate (sexual orientation);Sin istaziun naziunalas instituziuns umanas drets o codies egualitad èn explicitamant mandadas a tratgar e sistemticmint a travaglir sülle istesse relazionads al'orientaziun sexuala?;Chalunda umani drech instituziuns naziunals ou egualiteitgna bodies dëi esser mandada explicitamain da addresses e sistemativament a lavorar sin ils problemes ligats à l'orientaziun sessuall?!;Chantun da instituziuns umanas da dretg insinuaziuns naziunalas u cures da egaliteit nu sain pasmandet a trattar problemas relativs a l'orientaziun sexuala?
Equality & non-discrimination;Equality action plan (sexual orientation);Ha exsistu iniziatiun plan da egualità che include explicitamai l'orientaziun sessuala e midadas specifichas per progresa?;Siaiüt dass ei plann da egalitad üschtalüt, cche includa la orientaziun sexuala e medidas specifichas per progresa?;Pitga orientaziun sexuala sa duexi foras en planns da egualità?
Equality & non-discrimination;Constitution (gender identity);Sche constitution prohibesch discriinaziun senza identitad da genira?;Dus la Constituziun prohibescha discriminaziun a basa da identitad da genir?;Chetta Constituziun na prohibia la discriminaziun basà sin identitad da ginegina?
Equality & non-discrimination;Employment (gender identity);Ei è inclus giadina identitad da gener permes la lesglaziun contra la discriminaziun al lieu dal lavur?;Davain gender identitad è incluaivelmain explicitam ena lejislativa cüntra discriminaziun a l'emplaziun?;Chalunda vegni la identità di géner ena esclus, ena leggi contra discriminaziun al lavur?
Equality & non-discrimination;Goods & services (gender identity);És la identitad da gender incluida explicitamain en la legiatschin contra discriminaziun per biens e servizi?;Davain identitad da genra sa includa explizita en la legischazi contra discriminaziun per biens e servizis?;Davain identitad da genere vegni esclus a la leggi s'antidiscriminaziun en servizias e merchandises?
Equality & non-discrimination;Education (gender identity);És la discriminaziun sura identitad da gen sin prohibitziun en legi en il settur da l'educaziun?;Drai la discriminaziun segiun l'identitad de gen sin l'ambient da scola vegni ella prohibida per legisch?;La discriminaziun segond l'identitad da genar sinsera en dal campo da l'educaziun ha da vegni permessa da la legislaziun?
Equality & non-discrimination;Health (gender identity);És prohibit per legislaziun la discriinaziun sura l'identitad di gen a nivel da health?;Ch'la discriminaziun davart l'identitad di gen sur il terren da la sanotà vegnija proibida dal legislativ?;"Davosch è permidda la discriminaziun da gender identity en il terren da la sgiortega?

(Note: Romansh is a Romance language spoken in Switzerland and Italy, and there are different dialects. The translation provided is in the Sutsilvan dialect, which is one of the most widely spoken dialects.)"
