Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);S'hi prohibeix la discriminació basada en l'orientació sexual segons la Constitució?;Es hauria de prohibir la Constitució la discriminació per orientació sexual?;No hauria de prohibir la Constitució la discriminació per orientació sexual?
Equality & non-discrimination;Employment (sexual orientation);No és explícitament inclòs la orientació sexual en la legislació antidiscriminatòria d'ocupació.;Es hauria d'incloure explicitament l'orientació sexual en la legislació antidiscriminatòria laboral?;Es hauria d'excloure l'orientació sexual en la legislació antirefús del treball?
Equality & non-discrimination;Goods & services (sexual orientation);És l'orientació sexualment explícitament inclosa en la legislació antidiscriminatòria sobre béns i serveis?;Es hauria de fer explícitament esment al orientació sexual en la legislació antipropagandística sobre béns i serveis?;Es hauria de tenir en compte l'orientació sexual en la legislació contra la discriminació en els béns i serveis?
Equality & non-discrimination;Education (sexual orientation);És la discriminació basada en l'orientació sexual en el camp de l'educació prohibit per la legislació?;Es hauria de prohibit per la llei la discriminació basada en l'orientació sexual en el camp educatiu?;Es permeti la discriminació per orientació sexual en el camp educatiu en virtut de la legislació?
Equality & non-discrimination;Health (sexual orientation);És la discriminació basada en l'orientació sexual prohibida per la legislació en el camp de la salut?;Es hauria d' prohibit per la llei el discriminar en funció de l'orientació sexual en el camp de la salut?;Hauria d'estar permès per la legislació la discriminació basada en lorientació sexual en el camp de la salut?
Equality & non-discrimination;Conversion practices ban (sexual orientation);Són hi legislació o polítiques que prohibeixin la conversió o pràctiques reparaadores destinades a canviar l'orientació sexual d'un menor?;Es haurien d'impedir la legislació o polítiques que permetin pràctiques de conversió o reparadora destinades a canviar la orientació sexual d'un menor?;Es permetiï la llei o les polítiques la conversió o les pràctiques reproductives destinades a canviar l'orientació sexual d'un menor?
Equality & non-discrimination;Equality body mandate (sexual orientation);Els instituts nacionals drets humans o cossis no estan explícitament mandats per abordar i treballen sistemàticament sobre qüestions relacionades amb l'orientació sexual?;Els instituts nacionals drets humans o els organs de igualtat haurien de ser explícitament encarregats per abordar i treballar sistemàticament sobre les qüestions relacionades amb la orientació sexual?;No haurien de ser les institucions nacionals per a la protecció dels drets humans ni els òrgans d'igualtat les que no estiguin encarregades d'abordar qüestions relacionades amb l'orientació sexual?
Equality & non-discrimination;Equality action plan (sexual orientation);Hi ha un pla d'accions d'igualtat que explícitament inclou l'orientació sexual i mesures específiques per avançar?;Hi hauria d'haver un pla d'accions per a l'igualtat que expliqui de manera clara la orientació sexual i inclou mesures específiques per avançar?;Es hauria d'excloure l'orientació sexual en els plànells d'acció per a la igualtat?
Equality & non-discrimination;Constitution (gender identity);Sovint la Constitució prohibeix la discriminació en funció de la identitat de gènere?;Es hauria de prohibir la Constitució el discriminació basada en la identitat de gènere?;"Si no ha de prohibir la Constitució la discriminació per identitat de gènere?

(Note: The correct term in Catalan is ""identitat de gènere"", not ""geneder"".)"
Equality & non-discrimination;Employment (gender identity);¿És la identitat de gènere explícitament inclosa a la legislació antipsicològica laboral?;Hauria d'incloure explícitament la identitat de gènere en les lleis de l'emplaçament contra la discriminació?;Es hauria d'excloure la identitat de gènere en les lleis antidiscriminatòries de l'ocupació?
Equality & non-discrimination;Goods & services (gender identity);No és explícitament inclòs la identitat de gènere en la legislació contra discriminació en els béns i serveis.;Es hauria d'incloure explícitament la identitat de gènere a la legislació antidiscriminatòria per als béns i serveis?;Es hauria d'excloure la identitat de gènere en la legislació contra discriminació en el sector dels béns i serveis?
Equality & non-discrimination;Education (gender identity);Es prohibida per la legislació la discriminació basada en la identitat de gènere en el camp educatiu?;Es hauria de prohibir per llei la discriminació basada en la identitat de gènere a l'àmbit educatiu?;Es permeti la discriminació basada en identitat de gènere en el camp educatiu per llei?
Equality & non-discrimination;Health (gender identity);La discriminació basada en la identitat de gènere al camp de la salut està prohibida per la legislació?;Es hauria d'aprovar la prohibició de la discriminació per identitat de gènere en el camp de la salut per mitjà de la legislació?;Es permetria la discriminació basada en la identitat de gènere en el camp de la salut per llei?
Equality & non-discrimination;Conversion practices ban (gender identity);Hi ha legislació i polítiques que prohibeixen les pràctiques de conversió o reparadora destinades a canviar l'identitat de gènere d'un menor?;Es haurien d'impedir la legislació i les polítiques que permeten pràctiques de conversió o reparadora destinades a canviar l'identitat de gènere d'un menor?;Hauria-hi lleis i polítiques que permetin pràctiques de canvi o reparatius dirigides a modificar la identitat de gènere d'un menor?
Equality & non-discrimination;Equality body mandate (gender identity);Són les institucions nacionals d'ajuda als drets humans o els cossos de igualtat expressament dotats per abordar i treballar sistemàticament sobre les qüestions relacionades amb la identitat de gènere?;Should les institucions nacional drets humans o els organismes per l'igualtat es mandessin explícitament a abordar qüestions relacionades amb la identitat de gènere?;Es haurien de donar mandat als institucions nacionals per a la protecció dels drets humans o els cors d'igualtat no tenir-se'n de tractar qüestions relacionades amb la identitat de gènere?
