Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);L' Constituiçon prohibe a discrieminaçon baseada na orientaçon sessuali?;Saira la Constituiçon prosibe a discriminaçion baseia l'orientaçon sessuali?;Pergudiza se Constituiçon n'an no prosibe discriminaçon specife para orientaçon sessuali?
Equality & non-discrimination;Employment (sexual orientation);Nun s'orientaçon sexualmente e explícita inclui-se an leis de protecçon contra discriminaçon no trabalho?;Bodjé l'orientaçión sessuali debe ser incluida explicitamente an léigigam de discriminasaçon contra l trabalho?;Bolinha should be excluida an orientaçon sexual ne la législaçam contra la discriminaçom amparo!
Equality & non-discrimination;Goods & services (sexual orientation);E sexual orientaçoun explicitamente inclui-se an legislaçon contra discriminaçon de produtos i servicos?;Culpa sexuala debe ser incluida explicitamente ne lei de discriminasaçon contra produtos e serviçós?;Poderha-se orientação sessuali estar excluída an legislaçon contra a discriminaçon ne ls serviços i mercadorias?
Equality & non-discrimination;Education (sexual orientation);Nun e proibida pula lei a discriminaçon purmeiramente baseada na orientaçon sexual ne l campo de l'ensinamiento.;Diz que l'atualização de dadeçamento berde orientación sexual ne campo educativo debe ser prohibida pè lhegislatura?;Fóra se deba permitir a discriminaçon por orientaçon sessuali ne l campo de la educaçon pula lei?
Equality & non-discrimination;Health (sexual orientation);S'ei ze discriminasaçon baseada na orientaçon sexual ne l campo de saude prohibida pula legislaçon?;Diz que se deba proibir la discriminaçon pura i simplesmente por orientaçon sexual na áera de saude, an legeçamiento?;Pergunta si permite-se la discriminasion basada an orientasaçon sexual ne l campo de saude pul regime lhegislatibo?
Equality & non-discrimination;Conversion practices ban (sexual orientation);Sondrai hai legeiscion ou políticas que prohiben conversçon ou prácticas reparaçoriais destinadas pa mudança de orientaçoun sessuali d'un menor?;Saira leiçalizaçon o políticas que permiten pratiques de cunverson ó reparatiba para cambiar l'orientaçon sexual d'un menor, tenran qu'esan banidas?;Deber-se que lhe permitan léis o políticas de cambiar o orientamiento sexual dun mirandés menor através de prácticas de conversión ó reparatiba?
Equality & non-discrimination;Equality body mandate (sexual orientation);Sons nacionais d'instituiçones për dreitos umanos ou korpos d'igualidade están explícita mente mandados para abordar e trabalhar sistematicamente reis relacionados cun orientaçoun sessuali?;Dei instituiçones nacionais de dreitos umanos ou cuerpos de igualdade devien ser mandadas explicitamente pa addressar i trabalhar sistemáticamente an relassaçon cuo órientaçoun sessuali?;Nun si stéi organizações públicas nacionais de dreitos umanus ou cuerpos de igualdade nun téstan cumprimentu para abordar as cumplessas relacionadas cula orientaçonosexual?
Equality & non-discrimination;Equality action plan (sexual orientation);Hai un planu d'açon contra a desigualdade que inclui explícita l'orientação sessuali i medidas específicas pa l'progressu?;Pode haber um plañu d'acção pula igualdade que inclua explicitamente l'orientaçon sexual i medidas específicas pa la próçima progresaçon?;Sistirá orientaçon sessual debolir-se an planos d'acção pa equalidade?
Equality & non-discrimination;Constitution (gender identity);Pertuit a Constituiçon impede di discriminacion baseia s'identidade de género?;Saró que a Constituiçon prohiba la discriminaçon de géder i identidade de género?;Purtugaçamente, nun permita Constituiçon discriminasaçon baseada na identidade de género.
Equality & non-discrimination;Employment (gender identity);E género de identidade es incluído explicitamente na lei de anti-dixiplinaçao de trabalhada?;Mesa deberia ser includida explicitamente an anti-discriminasaun dun trabalu.;Puradeira género debe ser excluida an légjasiun antidiscriminaçoun de trabalhul?
Equality & non-discrimination;Goods & services (gender identity);N'ein género identidáde explícita inclui-se an legislaçon contra a diskriminaçon de bens e serviçus?;Sarén idantidade de género debe estar explícitaamente incluiða na lei contra a discriminaçon de mercadorias e servicios?;Purade género identidade debe ser excluída an legislaçon anti-discriminaçon de bens i serviçus?
Equality & non-discrimination;Education (gender identity);Nun e prosibiu la discriminação fundada na identidade de género ancontrado an campo d'educaçon pels legislaivus?;Pode ser proibida pola léi a discriminaçon pagde percista d'inxetidade de género an sector educacional?;Deber-se permite a discriminaçon pura i género na áera de l educasion an lei?
Equality & non-discrimination;Health (gender identity);Nun e proibida pula lei a discriinaçon baixa na identidade de género an sector de saude?;Mudança de género nun campo d'asistencia médica tener seia prohibida pula lei?;Purmeçimentu antre la desegregaseçon da identidade gédera an sarteira de saude deve ser permitedo pula lege?
Equality & non-discrimination;Conversion practices ban (gender identity);Sonei e políticas que prohiben cunsérvion o prácticas reparaçoriaçament que aiman mudar la identidade de género d'un menor?;Sceul que léigislason e políticas ke permetan prácticas de cambraçon ou reparaçion ke preténden mudar la identidade géderu d'un mirandés meniña, ianan proibian?;Scribi-se lhei iegoramentus e politicas que permitan prácticas de mudança o reparaçamentu puxaient para mudar l'identidade de género d'un naiçériu.
Equality & non-discrimination;Equality body mandate (gender identity);Són istituiçones nacionais pârcupaçamentu ou corpos de igualdade explícita mente mandadas pa addrêssar e trabalhar sistemáticamente reiçon relacionadas cun identidádu de género?;Sistemas nacionais de dreitos humanos ou korpos de igualdade devien explicitamente mandados para abordar problemas relacionados cunha identidade de género.;Sarjan lasnadas nacionalas ou cudiairos de igualdade nun son obligadas a abordar temas relacionados cula identidade de género?
Equality & non-discrimination;Equality action plan (gender identity);Eç'ha un planu d'acção de igualdade que inclui explicitamente l'identidade de género i medidas específicas pa'l progreso?;Sistém que inclua identidade de género e medidas específicas pa permetir progresu, há de haber um plañamento d'acçón pa l'igualdade?;Fai que l'identidade de género seia esclusa an planos d'açon igualdade?
Equality & non-discrimination;Law (gender expression);Nun è expresion d'género inclusa explicitamente na léis contra a discriminaçon.;Algar-seu iexpreisssion géndra explicitamente inclui-sei an lejizlaçom de diskriminasion?;Deba manifestamentamente l'expression d'género siei excluiua an lei de proscribiçon contra a discriñaçom?
Equality & non-discrimination;Constitution (sex characteristics);Sai l Constituiçon permite discriminasaçon por caracteristícas de género?;Sarás a Constituiçon prohibe desidriminaçon baseada an características de género?;Pordes que la Constituiçon nun'ia prohiba a discriimaçon basei ne l caracterisstica de sexo?
Equality & non-discrimination;Employment (sex characteristics);Sons especificaçhons de género incluiðan na légi gada contra a discriminasaçon no ambiente laboral?;Përdir Sessi características shouldn'és inclui dentras na legeçon contra discriminação de emprego.;Sarjan caractérisco sesso debe estar excluído an léigheçamentu contra a discriminaçon nualei?
Equality & non-discrimination;Goods & services (sex characteristics);Són caraterísticas sessuali explícitas incluídas an lejislaçon de discriminaçon contra bens e serveços?;Saira características de sexo devrían sê incluii explicitamente na lei contra a discriminaçon an baias i serbícios.;Sarjas caracteristicas sessuali hrescluson zeboi e servis antisdiscriminason legislaçon.
Equality & non-discrimination;Education (sex characteristics);Ein discriminasaçon baseia an caractéristicas sessuali an ámbito de l'ensino prohibida pula léise?;Giráj-se lhe se hai de proibi la discriminaçión bassejei an sexe característicu nel campo educacional a lei por lejislaçon?;Sarjan permitema la discriminaçon pa la caratterísticas de género an campo d'ensinou?
Equality & non-discrimination;Health (sex characteristics);N'estó discriminación baseia ne caractéristicas de género an campo de saúde prohibida pela lheisladura?;Estrutura debe ser prohibida pels leis, se discriminasion baseia-se an caractéristicas sessuali nel sector de saude.;Poder-se permita-la discriminason baseiru nos caracteristiques de género na área de saúde pola lei?
Equality & non-discrimination;Equality body mandate (sex characteristics);São istituidoras nacionais de dreitos umanos ou corpos de igualdade explícita mandadas para abordar e trabalhar sistematicamente sasuntos relativos a características sessuali?;Podrezin instituiçones nacionais de dreitos humanos ou corpos de igualdade serien explicitamente mandadas para abordar as cumpersaçãos relaciançadas a caractestistiques sessuali?;Lêçon nacionalas de dreitos humanos ou corses de igualdade nun deberian ser mandadas para abordar cuestiones relacionadas cun caractristicas sessuali.
Equality & non-discrimination;Equality action plan (sex characteristics);Ei ha stageçon d'igualidade qué incluia explicitamente caraterísticas de sexo i medidas específicas para progresaçón?;S'haia que haja un plan d'açon contra l'inegalidade que inclui explicitamente l'identidate de género i medidas spécifiques pa'l progreso.;Sarjan caractérisques sexualis deben ser excluidas an planos d'açon igualdade?
Equality & non-discrimination;Blood donations;Noi sientan que o donai sangre ó de qualquiera tissú corpóreo pâr LGBTI baseado ne l'orientaçon sexual ó identidáde de género si está livre de interdição legislativa ó administrativa.;Pus diçuda sangre ó qualesquiera tisu cõrporala para pessones LGBTI baseiaçamente na òrientaçon sessuali ó identidade géra livre de lei o administrativa prohibiçion?;Sceulu si donorsa sangre ou qualquiera tissu corporal para pessulas LGBTI segunten orientação sessuali ou identidade de género debe ser sujeitu a prohibicion léiga ou administrativa?
Family;Marriage equality;Són mesmo i couples que poden casar-se cun mesmo nível de dreitos cumos couples casadas diferente ixe?;Fazin mesmo-cas cuoraçãns podesen casar-se cun meiho nível de dreitos cumo casadas diferens-cas cuoraçãns?;Sarásen mei casais d'alu não podian casar cuu meunu nivel de dreitos cumu casais d'algun sexe diferente?
Family;Registered partnership (similar rights to marriage);Són capazes ls parejas de sexo igual para entrar nun pactu registradu/pactu civil i obtener o mesmo nivel de dreitos cum que si fossen casadas?;Séi queijos coupleshuan debeian poder entrairen ena rexistratura de partenariu e obtener o mesmu nivel de dreitos como sielhes eren casados?;Sén paresesxei génter no séjan puóden entrun un parcentro rexistrado e otton li proutil de dreitos tan meios com se fúren casados.
