criterion_id;Fact;Support;Opposition
0;Il-Kostituzzjoni tipprojbixxi d-diskriminazzjoni bbażata fuq l-orjentazzjoni sesswali?;Għandha l-Kostituzzjoni tipprojbixxi d-diskriminazzjoni bbażata fuq l-orjentament sesswali?;Għandha l-Kostituzzjoni tippermetti d-diskriminazzjoni bbażata fuq l-orjentament sesswali?
1;Huwa l-orjentament sesswali inkluż b'mod esplicitu fil-leġiżlazzjoni kontra d-diskriminazzjoni fl-impjieg?;Għandha l-orjentazzjoni sesswali tiġi inkluża b'mod esplicitu fil-leġiżlazzjoni kontra d-diskriminazzjoni fl-impjieg?;Għandha l-orjentazzjoni sesswali tiġi eskluża mill-leġiżlazzjoni kontra d-diskriminazzjoni fl-impjieg?
2;Huwa l-orjentament sesswali inkluż b'mod esplicitu fil-leġiżlazzjoni kontra d-diskriminazzjoni fuq il-merkanzija u s-servizzi?;Għandha l-orjentazzjoni sesswali tiġi inkluża b'mod esplicitu fil-leġiżlazzjoni kontra d-diskriminazzjoni fuq il-prodotti u s-servizzi?;Għandha l-orjentazzjoni sesswali tiġi eskluża mill-liġi kontra d-diskriminazzjoni fil-prodotti u s-servizzi?
3;Huwa pprojbit mil-liġi d-diskriminazzjoni bbażata fuq l-orjentament sesswali fil-qasam tal-edukazzjoni?;Għandha d-diskriminazzjoni bbażata fuq l-orjentament sesswali fil-qasam tal-edukazzjoni tiġi pprojbita bil-liġi?;Għandha d-diskriminazzjoni ibbażata fuq l-orjentament sesswali fil-qasam tal-edukazzjoni tkun permessa mill-liġi?
4;Huwa pprojbit mil-liġi d-diskriminazzjoni bbażata fuq l-orjentament sesswali fil-qasam tas-saħħa?;Għandha d-diskriminazzjoni bbażata fuq l-orjentament sesswali fil-qasam tas-saħħa tiġi pprojbita bil-liġi?;Għandha d-diskriminazzjoni bbażata fuq l-orjentament sesswali fil-qasam tas-saħħa tkun permessa mill-liġi?
5;Hemm xi leġiżlazzjoni jew politiki li jipprojbixxu prattiki ta' konverżjoni jew riparattivi li għandhom l-għan li jibdlu l-orjentazzjoni sesswali ta' minuri?;Għandhom il-prattiki ta' konverżjoni jew riparattivi li għandhom l-għan li jibdlu l-orjentazzjoni sesswali ta' minuri jiġu pprojbiti minn leġiżlazzjoni jew politiki?;Għandhom prattiċi ta' konverżjoni jew riparattivi li għandhom l-għan li jibdlu l-orjentazzjoni sesswali ta' minuri jkunu permessi minn leġiżlazzjoni jew politiki?
6;Hemm istituzzjoni nazzjonali għad-drittijiet tal-bniedem jew korp għall-ugwaljanza b'mandat espliċitu biex jindirizza u jaħdem b'mod sistematiku fuq kwistjonijiet relatati mal-orjentazzjoni sesswali?;Għandha istituzzjoni nazzjonali għad-drittijiet tal-bniedem jew korp għall-ugwaljanza jkollha mandat espliċitu biex tindirizza u taħdem b'mod sistematiku fuq kwistjonijiet relatati mal-orjentazzjoni sesswali?;jekk istituzzjoni nazzjonali għad-drittijiet tal-bniedem jew korp għall-ugwaljanza m'għandhomx mandat biex jindirizzaw kwistjonijiet relatati mal-orjentazzjoni sesswali?
7;Hemm pjan ta' azzjoni għall-ugwaljanza li b'mod esplicitu jinkludi l-orjentazzjoni sesswali u miżuri speċifiċi għall-progress?;Għandha teżisti pjan ta' azzjoni għall-ugwaljanza li b'mod esplicitu jinkludi l-orjentament sesswali u miżuri speċifiċi għall-progress?;Għandha l-orjentazzjoni sesswali tiġi eskluża mill-pjanijiet ta' azzjoni għall-ugwaljanza?
8;Il-Kostituzzjoni tipprojbixxi d-diskriminazzjoni bbażata fuq l-identità tal-ġeneru?;Għandha l-Kostituzzjoni tipprojbixxi d-diskriminazzjoni bbażata fuq l-identità tal-ġeneru?;Għandha l-Kostituzzjoni tippermetti d-diskriminazzjoni bbażata fuq l-identità tal-ġeneru?
9;Huwa l-identità tal-ġeneru inkluża b'mod esplicitu fil-leġiżlazzjoni kontra d-diskriminazzjoni fl-impjieg?;Għandha l-identità tal-ġeneru tiġi inkluża b'mod esplicitu fil-leġiżlazzjoni kontra d-diskriminazzjoni fl-impjieg?;Għandha l-identità tal-ġeneru tiġi eskluża mil-leġiżlazzjoni kontra d-diskriminazzjoni fl-impjieg?
10;Huwa l-identità tal-ġeneru inkluża b'mod esplicitu fil-leġiżlazzjoni kontra d-diskriminazzjoni fil-prodotti u s-servizzi?;Għandha l-identità tal-ġeneru tiġi inkluża b'mod esplicitu fil-leġiżlazzjoni kontra d-diskriminazzjoni fil-prodotti u s-servizzi?;Għandha l-identità tal-ġeneru tiġi eskluża mill-leġiżlazzjoni kontra d-diskriminazzjoni fil-prodotti u s-servizzi?
11;Huwa d-diskriminazzjoni bbażata fuq l-identità tal-ġeneru fil-qasam tal-edukazzjoni pprojbita mill-liġi?;Għandha d-diskriminazzjoni bbażata fuq l-identità tal-ġeneru fil-qasam tal-edukazzjoni tiġi pprojbita bil-liġi?;Għandha d-diskriminazzjoni ibbażata fuq l-identità tal-ġeneru fil-qasam tal-edukazzjoni tkun permessa mill-liġi?
12;Huwa pprojbit mil-liġi d-diskriminazzjoni bbażata fuq l-identità tal-ġeneru fil-qasam tas-saħħa?;Għandha d-diskriminazzjoni bbażata fuq l-identità tal-ġeneru fil-qasam tas-saħħa tiġi pprojbita bil-liġi?;Għandha d-diskriminazzjoni ibbażata fuq l-identità tal-ġeneru fil-qasam tas-saħħa tkun permessa mill-liġi?
13;Hemm xi leġiżlazzjoni jew politiki li jipprojbixxu prattiki ta' konverżjoni jew riparattivi li għandhom l-għan li jibdlu l-identità tal-ġeneru ta' minuri?;Għandhom il-prattiċi ta' konverżjoni jew riparattivi li għandhom l-għan li jibdlu l-identità tal-ġeneru ta' minuri jiġu pprojbiti minn leġiżlazzjoni jew politiki?;Għandhom prattiċi ta' konverżjoni jew riparattivi li għandhom l-għan li jibdlu l-identità tal-ġeneru ta' minuri jkunu permessi minn leġiżlazzjoni jew politiki?
