criterion_id;Fact;Support;Opposition
0;zakazuje ústava diskriminaci na základě sexuální orientace?;měla by ústava zakazovat diskriminaci na základě sexuální orientace?;měla by ústava povolovat diskriminaci na základě sexuální orientace?
1;je sexuální orientace výslovně zahrnuta v antidiskriminačních právních předpisech v oblasti zaměstnanosti?;měla by být sexuální orientace výslovně zahrnuta do antidiskriminačních právních předpisů v oblasti zaměstnávání?;měla by být sexuální orientace vyloučena z antidiskriminační legislativy v zaměstnání?
2;je sexuální orientace výslovně zahrnuta v antidiskriminačních právních předpisech týkajících se zboží a služeb?;měla by být sexuální orientace výslovně zahrnuta do antidiskriminačních právních předpisů týkajících se zboží a služeb?;měla by být sexuální orientace vyňata z antidiskriminačních právních předpisů týkajících se zboží a služeb?
3;je diskriminace na základě sexuální orientace v oblasti vzdělávání zakázána právními předpisy?;měla by být diskriminace na základě sexuální orientace v oblasti vzdělávání zakázána právními předpisy?;měla by být diskriminace na základě sexuální orientace v oblasti vzdělávání legislativně povolena?
4;je diskriminace na základě sexuální orientace v oblasti zdraví zakázána právními předpisy?;měla by být diskriminace na základě sexuální orientace v oblasti zdraví zakázána právními předpisy?;měla by být diskriminace na základě sexuální orientace v oblasti zdravotnictví legislativně povolena?
5;existují nějaké právní předpisy nebo zásady, které zakazují konverzi nebo reparační praktiky zaměřené na změnu sexuální orientace nezletilých?;měly by být konverzní nebo reparační praktiky zaměřené na změnu sexuální orientace nezletilých zakázány právními předpisy nebo politikami?;měly by být konverzní nebo reparační praktiky zaměřené na změnu sexuální orientace nezletilých povoleny právními předpisy nebo politikami?
6;existuje vnitrostátní instituce pro lidská práva nebo orgán pro rovnost, který je výslovně pověřen zabývat se otázkami souvisejícími se sexuální orientací a systematicky se jimi zabývat?;měl by být vnitrostátní orgán pro lidská práva nebo orgán pro rovnost výslovně pověřen, aby se zabýval otázkami souvisejícími se sexuální orientací a systematicky se jimi zabýval?;neměl by být vnitrostátní orgán pro lidská práva nebo orgán pro rovnost pověřen řešením otázek souvisejících se sexuální orientací?
7;existuje akční plán pro rovnost, který výslovně zahrnuje sexuální orientaci a konkrétní opatření pro dosažení pokroku?;měl by existovat akční plán pro rovnost, který by výslovně zahrnoval sexuální orientaci a konkrétní opatření pro dosažení pokroku?;měla by být sexuální orientace vyloučena z akčních plánů pro rovnost?
8;zakazuje ústava diskriminaci na základě pohlavní identity?;měla by ústava zakazovat diskriminaci na základě pohlavní identity?;měla by ústava povolovat diskriminaci na základě pohlavní identity?
9;je genderová identita výslovně zahrnuta v antidiskriminačních právních předpisech v oblasti zaměstnanosti?;měla by být genderová identita výslovně zahrnuta do antidiskriminačních právních předpisů v oblasti zaměstnanosti?;měla by být genderová identita vyňata z antidiskriminačních právních předpisů v oblasti zaměstnanosti?
