criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.3;0.6;0.3;0.65;1.0;0.4;0.4;1.0;0.4;0.4
1;0.5;0.2;0.4;0.4;;0.0;0.0;1.0;0.2;0.2
2;0.3;0.4;0.5;0.45;1.0;0.4;0.4;0.0;0.4;0.0
3;0.4;1.0;0.5;0.75;1.0;0.2;0.2;;0.0;0.0
4;0.2;1.0;0.5;0.75;1.0;0.6;0.6;;0.0;0.0
5;0.4;0.3;0.3;0.5;1.0;0.2;0.2;1.0;0.4;0.4
6;0.3;0.3;0.1;0.6;1.0;0.4;0.4;1.0;0.8;0.8
7;0.5;0.3;0.2;0.55;;0.0;0.0;1.0;0.6;0.6
8;0.4;1.0;0.4;0.8;1.0;0.2;0.2;1.0;0.2;0.2
9;0.5;0.3;0.1;0.6;;0.0;0.0;1.0;0.8;0.8
10;0.4;0.8;0.3;0.75;1.0;0.2;0.2;1.0;0.4;0.4
11;0.4;0.9;0.4;0.75;1.0;0.2;0.2;1.0;0.2;0.2
12;0.1;0.9;0.5;0.7;1.0;0.8;0.8;;0.0;0.0
13;0.3;0.5;0.2;0.65;1.0;0.4;0.4;1.0;0.6;0.6
14;0.4;0.1;0.6;0.25;1.0;0.2;0.2;0.04;1.0;0.04
15;0.5;0.4;0.2;0.6;;0.0;0.0;1.0;0.6;0.6
16;0.3;0.2;0.5;0.35;1.0;0.4;0.4;;0.0;0.0
17;0.1;1.0;0.2;0.9;1.0;0.8;0.8;1.0;0.6;0.6
18;0.4;0.5;0.3;0.6;1.0;0.2;0.2;1.0;0.4;0.4
19;0.4;0.4;0.4;0.5;1.0;0.2;0.2;1.0;0.2;0.2
20;0.3;1.0;0.1;0.95;1.0;0.4;0.4;1.0;0.8;0.8
21;0.3;0.9;0.3;0.8;1.0;0.4;0.4;1.0;0.4;0.4
22;0.4;0.1;0.3;0.4;1.0;0.2;0.2;1.0;0.4;0.4
23;0.4;0.5;0.5;0.5;1.0;0.2;0.2;;0.0;0.0
24;0.2;0.5;0.3;0.6;1.0;0.6;0.6;1.0;0.4;0.4
25;0.5;0.5;0.4;0.55;;0.0;0.0;0.11;0.6;0.07
26;0.4;0.2;0.2;0.5;1.0;0.2;0.2;1.0;0.6;0.6
27;0.4;0.5;0.5;0.5;0.11;0.6;0.07;0.0;0.4;0.0
28;0.5;0.4;0.7;0.35;;0.0;0.0;0.25;0.8;0.2
29;0.4;0.3;0.4;0.45;0.11;0.6;0.07;1.0;0.2;0.2
30;0.4;0.5;0.2;0.65;1.0;0.2;0.2;1.0;0.6;0.6
31;0.5;0.4;0.6;0.4;;0.0;0.0;1.0;0.2;0.2
32;0.3;0.4;0.4;0.5;1.0;0.4;0.4;1.0;0.2;0.2
33;0.4;0.9;0.6;0.65;1.0;0.2;0.2;1.0;0.2;0.2
34;0.3;0.4;0.5;0.45;1.0;0.4;0.4;;0.0;0.0
35;0.4;0.6;0.3;0.65;0.11;0.6;0.07;0.25;0.8;0.2
36;0.3;0.3;0.4;0.45;1.0;0.4;0.4;1.0;0.2;0.2
37;0.4;0.5;0.4;0.55;1.0;0.2;0.2;1.0;0.2;0.2
38;0.3;0.3;0.3;0.5;1.0;0.4;0.4;1.0;0.4;0.4
39;0.4;0.2;0.5;0.35;1.0;0.2;0.2;0.0;0.4;0.0
40;0.3;0.2;0.5;0.35;1.0;0.4;0.4;0.0;0.4;0.0
41;0.5;0.4;0.0;0.7;;0.0;0.0;1.0;1.0;1.0
42;0.4;0.5;0.2;0.65;1.0;0.2;0.2;1.0;0.6;0.6
43;0.4;0.3;0.6;0.35;1.0;0.2;0.2;1.0;0.2;0.2
44;0.5;0.2;0.4;0.4;;0.0;0.0;1.0;0.2;0.2
45;0.3;0.3;0.4;0.45;1.0;0.4;0.4;1.0;0.2;0.2
