criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
3;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
4;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
5;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
6;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
7;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
8;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
9;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
10;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
11;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
12;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
13;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
14;0.8;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
15;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
16;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
17;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
18;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
19;0.8;0.8;0.2;0.8;0.36;1.0;0.36;0.36;1.0;0.36
20;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
21;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22;0.8;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
23;0.8;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
24;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
25;0.0;0.0;0.8;0.1;1.0;1.0;1.0;0.36;1.0;0.36
26;0.0;0.2;1.0;0.1;1.0;1.0;1.0;1.0;1.0;1.0
27;0.0;0.2;0.8;0.2;1.0;1.0;1.0;0.36;1.0;0.36
28;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
29;0.8;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
30;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
31;0.0;0.0;0.2;0.4;1.0;1.0;1.0;0.36;1.0;0.36
32;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
33;1.0;0.8;1.0;0.4;1.0;1.0;1.0;1.0;1.0;1.0
34;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
35;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
36;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
37;1.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
38;0.8;1.0;0.6;0.7;0.36;1.0;0.36;0.04;1.0;0.04
39;0.4;1.0;0.2;0.9;0.04;1.0;0.04;0.36;1.0;0.36
40;0.2;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
41;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
42;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
43;0.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
44;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
45;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
46;1.0;0.8;1.0;0.4;1.0;1.0;1.0;1.0;1.0;1.0
47;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
48;0.0;0.0;0.4;0.3;1.0;1.0;1.0;0.04;1.0;0.04
49;0.8;0.0;0.6;0.2;0.36;1.0;0.36;0.04;1.0;0.04
50;0.2;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
51;0.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
52;0.0;0.0;0.4;0.3;1.0;1.0;1.0;0.04;1.0;0.04
53;0.4;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
54;0.4;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
