criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.2;0.6;0.4;0.6;0.36;1.0;0.36;0.04;1.0;0.04
1;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
2;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
3;1.0;0.8;0.4;0.7;1.0;1.0;1.0;0.04;1.0;0.04
4;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
5;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
6;0.4;0.4;0.6;0.4;0.04;1.0;0.04;0.04;1.0;0.04
7;0.8;0.8;0.4;0.7;0.36;1.0;0.36;0.04;1.0;0.04
8;0.0;0.8;0.2;0.8;1.0;1.0;1.0;0.36;1.0;0.36
9;0.2;0.8;0.6;0.6;0.36;1.0;0.36;0.04;1.0;0.04
10;0.4;0.8;0.2;0.8;0.04;1.0;0.04;0.36;1.0;0.36
11;0.8;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
12;1.0;0.8;0.6;0.6;1.0;1.0;1.0;0.04;1.0;0.04
13;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
14;0.6;0.8;0.8;0.5;0.04;1.0;0.04;0.36;1.0;0.36
15;0.6;0.6;0.4;0.6;0.04;1.0;0.04;0.04;1.0;0.04
16;0.6;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
17;0.2;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
18;0.6;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
19;0.6;1.0;0.4;0.8;0.04;1.0;0.04;0.04;1.0;0.04
20;1.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
21;1.0;0.8;0.8;0.5;1.0;1.0;1.0;0.36;1.0;0.36
22;0.6;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
23;0.4;0.4;0.6;0.4;0.04;1.0;0.04;0.04;1.0;0.04
24;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
25;0.6;0.6;0.8;0.4;0.04;1.0;0.04;0.36;1.0;0.36
26;0.8;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
27;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
28;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
29;0.2;0.0;0.2;0.4;0.36;1.0;0.36;0.36;1.0;0.36
30;0.6;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
31;0.4;0.6;0.8;0.4;0.04;1.0;0.04;0.36;1.0;0.36
32;0.8;0.8;0.6;0.6;0.36;1.0;0.36;0.04;1.0;0.04
33;0.8;0.8;0.8;0.5;0.36;1.0;0.36;0.36;1.0;0.36
34;0.8;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
35;0.8;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
36;0.4;0.6;1.0;0.3;0.04;1.0;0.04;1.0;1.0;1.0
37;0.4;0.8;0.8;0.5;0.04;1.0;0.04;0.36;1.0;0.36
38;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
39;1.0;0.4;0.6;0.4;1.0;1.0;1.0;0.04;1.0;0.04
40;0.0;0.8;0.8;0.5;1.0;1.0;1.0;0.36;1.0;0.36
41;0.4;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
42;0.6;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
43;0.2;0.8;0.4;0.7;0.36;1.0;0.36;0.04;1.0;0.04
44;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
45;0.6;0.6;0.2;0.7;0.04;1.0;0.04;0.36;1.0;0.36
46;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
47;0.8;0.8;0.4;0.7;0.36;1.0;0.36;0.04;1.0;0.04
48;0.6;0.6;1.0;0.3;0.04;1.0;0.04;1.0;1.0;1.0
49;0.4;0.4;0.8;0.3;0.04;1.0;0.04;0.36;1.0;0.36
50;0.6;0.6;0.8;0.4;0.04;1.0;0.04;0.36;1.0;0.36
51;0.4;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
52;0.6;0.2;0.2;0.5;0.04;1.0;0.04;0.36;1.0;0.36
53;0.4;0.4;0.6;0.4;0.04;1.0;0.04;0.04;1.0;0.04
54;0.4;0.4;0.6;0.4;0.04;1.0;0.04;0.04;1.0;0.04
55;0.6;0.6;0.4;0.6;0.04;1.0;0.04;0.04;1.0;0.04
56;0.6;0.4;0.0;0.7;0.04;1.0;0.04;1.0;1.0;1.0
57;0.2;0.6;0.8;0.4;0.36;1.0;0.36;0.36;1.0;0.36
58;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
59;0.6;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
60;0.2;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
61;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
62;0.2;1.0;0.4;0.8;0.36;1.0;0.36;0.04;1.0;0.04
63;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
64;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
65;0.6;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
66;0.4;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
67;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
68;0.6;0.8;0.8;0.5;0.04;1.0;0.04;0.36;1.0;0.36
69;0.4;0.4;0.4;0.5;0.04;1.0;0.04;0.04;1.0;0.04
70;1.0;0.4;0.2;0.6;1.0;1.0;1.0;0.36;1.0;0.36
71;0.8;0.8;0.8;0.5;0.36;1.0;0.36;0.36;1.0;0.36
72;0.6;0.6;0.4;0.6;0.04;1.0;0.04;0.04;1.0;0.04
73;0.6;0.6;0.8;0.4;0.04;1.0;0.04;0.36;1.0;0.36
74;0.2;0.8;0.6;0.6;0.36;1.0;0.36;0.04;1.0;0.04
75;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
