criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
1;0.0;0.4;0.2;0.6;1.0;1.0;1.0;0.36;1.0;0.36
2;0.4;0.8;0.2;0.8;0.04;1.0;0.04;0.36;1.0;0.36
3;0.6;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
4;0.8;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
5;0.2;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
6;0.8;0.2;0.2;0.5;0.36;1.0;0.36;0.36;1.0;0.36
7;1.0;0.6;0.2;0.7;1.0;1.0;1.0;0.36;1.0;0.36
8;0.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
9;0.4;0.6;0.2;0.7;0.04;1.0;0.04;0.36;1.0;0.36
10;0.6;0.6;0.6;0.5;0.04;1.0;0.04;0.04;1.0;0.04
11;0.4;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
12;0.8;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
13;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
14;1.0;0.2;0.0;0.6;1.0;1.0;1.0;1.0;1.0;1.0
15;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
16;0.2;0.6;0.4;0.6;0.36;1.0;0.36;0.04;1.0;0.04
17;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
18;0.6;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
19;0.2;0.8;0.6;0.6;0.36;1.0;0.36;0.04;1.0;0.04
20;1.0;0.4;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0
21;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22;0.8;0.6;0.6;0.5;0.36;1.0;0.36;0.04;1.0;0.04
23;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
24;0.4;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
25;0.4;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
26;0.6;1.0;0.8;0.6;0.04;1.0;0.04;0.36;1.0;0.36
27;0.8;1.0;0.4;0.8;0.36;1.0;0.36;0.04;1.0;0.04
28;0.4;1.0;0.2;0.9;0.04;1.0;0.04;0.36;1.0;0.36
29;0.6;0.6;0.2;0.7;0.04;1.0;0.04;0.36;1.0;0.36
30;1.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
31;0.8;0.8;0.4;0.7;0.36;1.0;0.36;0.04;1.0;0.04
32;0.8;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
33;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
34;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
35;0.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
36;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
37;0.2;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
38;0.0;0.6;0.2;0.7;1.0;1.0;1.0;0.36;1.0;0.36
39;0.0;0.2;0.4;0.4;1.0;1.0;1.0;0.04;1.0;0.04
40;0.4;0.0;0.4;0.3;0.04;1.0;0.04;0.04;1.0;0.04
41;0.4;0.4;0.0;0.7;0.04;1.0;0.04;1.0;1.0;1.0
42;0.2;0.2;0.2;0.5;0.36;1.0;0.36;0.36;1.0;0.36
43;0.0;0.4;0.4;0.5;1.0;1.0;1.0;0.04;1.0;0.04
44;0.2;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
45;0.2;0.8;0.6;0.6;0.36;1.0;0.36;0.04;1.0;0.04
46;0.6;0.4;0.6;0.4;0.04;1.0;0.04;0.04;1.0;0.04
47;0.2;0.2;0.8;0.2;0.36;1.0;0.36;0.36;1.0;0.36
48;0.0;0.4;0.6;0.4;1.0;1.0;1.0;0.04;1.0;0.04
49;0.6;0.4;0.6;0.4;0.04;1.0;0.04;0.04;1.0;0.04
50;0.0;0.8;0.2;0.8;1.0;1.0;1.0;0.36;1.0;0.36
51;0.8;1.0;0.4;0.8;0.36;1.0;0.36;0.04;1.0;0.04
52;0.4;0.2;0.4;0.4;0.04;1.0;0.04;0.04;1.0;0.04
53;0.6;0.6;0.2;0.7;0.04;1.0;0.04;0.36;1.0;0.36
54;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
55;0.4;0.2;0.0;0.6;0.04;1.0;0.04;1.0;1.0;1.0
56;0.0;0.4;0.4;0.5;1.0;1.0;1.0;0.04;1.0;0.04
57;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
58;0.0;0.6;0.2;0.7;1.0;1.0;1.0;0.36;1.0;0.36
59;0.0;0.6;0.8;0.4;1.0;1.0;1.0;0.36;1.0;0.36
60;0.6;0.4;0.1;0.65;0.04;1.0;0.04;1.0;0.8;0.8
61;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
62;0.6;0.2;0.6;0.3;0.04;1.0;0.04;0.04;1.0;0.04
63;0.2;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
64;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
65;0.2;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
66;0.0;0.6;0.6;0.5;1.0;1.0;1.0;0.04;1.0;0.04
67;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
68;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
69;0.4;0.6;0.8;0.4;0.04;1.0;0.04;0.36;1.0;0.36
70;0.0;0.2;0.2;0.5;1.0;1.0;1.0;0.36;1.0;0.36
71;0.8;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
72;0.2;0.2;0.4;0.4;0.36;1.0;0.36;0.04;1.0;0.04
73;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
74;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
75;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
