criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;1.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
1;0.8;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
2;0.8;0.8;0.2;0.8;0.36;1.0;0.36;0.36;1.0;0.36
3;1.0;0.4;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0
4;1.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
5;0.2;0.4;0.0;0.7;0.36;1.0;0.36;1.0;1.0;1.0
6;1.0;0.8;0.2;0.8;1.0;1.0;1.0;0.36;1.0;0.36
7;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
8;0.8;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
9;0.2;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
10;0.6;0.0;0.2;0.4;0.04;1.0;0.04;0.36;1.0;0.36
11;0.8;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
12;1.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
13;0.2;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
14;1.0;0.2;0.6;0.3;1.0;1.0;1.0;0.04;1.0;0.04
15;0.4;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
16;0.4;0.4;0.0;0.7;0.04;1.0;0.04;1.0;1.0;1.0
17;0.6;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
18;0.6;0.0;0.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
19;0.6;0.2;0.0;0.6;0.04;1.0;0.04;1.0;1.0;1.0
20;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
21;0.6;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
22;1.0;0.8;0.2;0.8;1.0;1.0;1.0;0.36;1.0;0.36
23;0.8;0.6;0.2;0.7;0.36;1.0;0.36;0.36;1.0;0.36
24;0.8;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
25;0.8;0.6;1.0;0.3;0.36;1.0;0.36;1.0;1.0;1.0
26;0.8;0.6;1.0;0.3;0.36;1.0;0.36;1.0;1.0;1.0
27;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
28;0.8;0.8;0.2;0.8;0.36;1.0;0.36;0.36;1.0;0.36
29;0.4;0.4;0.0;0.7;0.04;1.0;0.04;1.0;1.0;1.0
30;0.6;0.8;0.2;0.8;0.04;1.0;0.04;0.36;1.0;0.36
31;0.8;0.8;0.4;0.7;0.36;1.0;0.36;0.04;1.0;0.04
32;1.0;0.2;0.4;0.4;1.0;1.0;1.0;0.04;1.0;0.04
33;0.6;1.0;0.2;0.9;0.04;1.0;0.04;0.36;1.0;0.36
34;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
35;0.0;0.8;0.2;0.8;1.0;1.0;1.0;0.36;1.0;0.36
36;0.4;0.2;0.2;0.5;0.04;1.0;0.04;0.36;1.0;0.36
37;0.4;0.0;0.2;0.4;0.04;1.0;0.04;0.36;1.0;0.36
38;0.0;0.6;0.0;0.8;1.0;1.0;1.0;1.0;1.0;1.0
39;0.0;0.4;0.2;0.6;1.0;1.0;1.0;0.36;1.0;0.36
40;0.6;0.4;0.0;0.7;0.04;1.0;0.04;1.0;1.0;1.0
41;0.2;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
42;0.2;0.4;0.2;0.6;0.36;1.0;0.36;0.36;1.0;0.36
43;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
44;0.2;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
45;0.6;0.6;0.2;0.7;0.04;1.0;0.04;0.36;1.0;0.36
46;0.6;0.0;0.4;0.3;0.04;1.0;0.04;0.04;1.0;0.04
47;0.4;0.2;0.8;0.2;0.04;1.0;0.04;0.36;1.0;0.36
48;0.4;0.0;0.8;0.1;0.04;1.0;0.04;0.36;1.0;0.36
49;0.2;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
50;0.6;0.4;0.0;0.7;0.04;1.0;0.04;1.0;1.0;1.0
51;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
52;0.0;0.4;0.2;0.6;1.0;1.0;1.0;0.36;1.0;0.36
53;0.4;0.4;0.4;0.5;0.04;1.0;0.04;0.04;1.0;0.04
54;0.2;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
55;0.4;0.2;0.6;0.3;0.04;1.0;0.04;0.04;1.0;0.04
56;0.8;0.6;0.2;0.7;0.36;1.0;0.36;0.36;1.0;0.36
57;0.8;0.4;0.4;0.5;0.36;1.0;0.36;0.04;1.0;0.04
58;0.8;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
59;0.4;0.4;1.0;0.2;0.04;1.0;0.04;1.0;1.0;1.0
60;0.6;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
61;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
62;0.4;0.2;0.0;0.6;0.04;1.0;0.04;1.0;1.0;1.0
63;0.4;1.0;0.2;0.9;0.04;1.0;0.04;0.36;1.0;0.36
64;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
65;0.4;0.6;1.0;0.3;0.04;1.0;0.04;1.0;1.0;1.0
66;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
67;0.0;0.4;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0
68;0.6;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
69;0.2;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
70;0.4;0.0;0.4;0.3;0.04;1.0;0.04;0.04;1.0;0.04
71;0.6;0.6;0.4;0.6;0.04;1.0;0.04;0.04;1.0;0.04
72;0.2;0.0;0.4;0.3;0.36;1.0;0.36;0.04;1.0;0.04
73;0.4;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
74;0.4;0.2;0.6;0.3;0.04;1.0;0.04;0.04;1.0;0.04
75;0.4;1.0;0.8;0.6;0.04;1.0;0.04;0.36;1.0;0.36
