criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;1.0;0.2;0.0;0.6;1.0;1.0;1.0;1.0;1.0;1.0
1;0.8;0.8;0.2;0.8;0.36;1.0;0.36;0.36;1.0;0.36
2;1.0;0.6;0.2;0.7;1.0;1.0;1.0;0.36;1.0;0.36
3;0.8;1.0;0.2;0.9;0.36;1.0;0.36;1.0;0.6;0.6
4;1.0;1.0;0.2;0.9;1.0;1.0;1.0;1.0;0.6;0.6
5;0.1;0.6;0.1;0.75;1.0;0.8;0.8;1.0;0.8;0.8
6;0.5;1.0;0.2;0.9;0.0;0.8;0.0;1.0;0.6;0.6
7;0.7;1.0;0.2;0.9;0.25;0.8;0.2;0.36;1.0;0.36
8;1.0;0.6;0.1;0.75;1.0;1.0;1.0;1.0;0.8;0.8
9;0.8;0.8;0.3;0.75;0.36;1.0;0.36;0.25;0.8;0.2
10;0.6;0.8;0.2;0.8;0.04;1.0;0.04;0.36;1.0;0.36
11;0.8;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
12;0.8;1.0;0.1;0.95;0.36;1.0;0.36;1.0;0.8;0.8
13;0.2;0.2;0.4;0.4;1.0;0.6;0.6;1.0;0.2;0.2
14;0.0;0.6;0.2;0.7;1.0;1.0;1.0;0.36;1.0;0.36
15;0.9;1.0;0.4;0.8;1.0;0.8;0.8;0.04;1.0;0.04
16;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
17;1.0;0.6;0.2;0.7;1.0;1.0;1.0;1.0;0.6;0.6
18;0.6;0.8;0.5;0.65;0.04;1.0;0.04;0.0;0.8;0.0
19;0.4;0.4;0.2;0.6;0.04;1.0;0.04;0.36;1.0;0.36
20;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
21;1.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
22;0.4;0.5;0.0;0.75;0.04;1.0;0.04;1.0;1.0;1.0
23;0.8;0.6;0.3;0.65;0.36;1.0;0.36;0.25;0.8;0.2
24;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
25;0.2;0.3;0.0;0.65;0.36;1.0;0.36;1.0;1.0;1.0
26;0.8;0.6;0.6;0.5;0.36;1.0;0.36;0.04;1.0;0.04
27;0.6;0.6;0.4;0.6;0.04;1.0;0.04;0.04;1.0;0.04
28;0.8;0.4;0.4;0.5;0.36;1.0;0.36;0.04;1.0;0.04
29;1.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
30;0.4;0.6;0.4;0.6;0.04;1.0;0.04;0.04;1.0;0.04
31;0.6;0.6;0.4;0.6;0.04;1.0;0.04;0.04;1.0;0.04
32;1.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
33;0.4;0.8;0.4;0.7;0.04;1.0;0.04;0.04;1.0;0.04
34;1.0;0.8;1.0;0.4;1.0;1.0;1.0;1.0;1.0;1.0
35;0.6;0.6;0.6;0.5;0.04;1.0;0.04;0.04;1.0;0.04
36;0.8;0.4;0.3;0.55;0.36;1.0;0.36;0.25;0.8;0.2
37;0.6;0.1;0.1;0.5;0.11;0.6;0.07;1.0;0.8;0.8
38;0.4;1.0;0.1;0.95;0.04;1.0;0.04;1.0;0.8;0.8
39;0.6;0.7;0.2;0.75;0.04;1.0;0.04;1.0;0.6;0.6
40;0.7;0.3;0.4;0.45;0.25;0.8;0.2;0.11;0.6;0.07
41;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
42;0.6;0.6;0.0;0.8;0.11;0.6;0.07;1.0;1.0;1.0
43;0.4;0.1;0.2;0.45;0.11;0.6;0.07;1.0;0.6;0.6
44;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
45;0.8;0.5;0.3;0.6;0.36;1.0;0.36;0.25;0.8;0.2
46;0.0;0.8;0.4;0.7;1.0;1.0;1.0;0.04;1.0;0.04
47;0.0;0.4;0.2;0.6;1.0;1.0;1.0;0.36;1.0;0.36
48;0.6;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
49;0.5;0.8;0.4;0.7;0.0;0.8;0.0;0.04;1.0;0.04
50;0.4;0.0;0.1;0.45;0.04;1.0;0.04;1.0;0.8;0.8
51;0.2;0.5;0.5;0.5;0.36;1.0;0.36;0.0;0.8;0.0
52;1.0;0.1;0.3;0.4;1.0;1.0;1.0;0.25;0.8;0.2
53;0.8;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
54;0.4;0.5;0.3;0.6;0.04;1.0;0.04;0.25;0.8;0.2
55;0.2;0.2;0.3;0.45;0.36;1.0;0.36;0.25;0.8;0.2
56;0.6;0.3;0.0;0.65;0.04;1.0;0.04;1.0;1.0;1.0
57;0.0;0.4;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0
58;0.2;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
59;0.3;0.8;0.0;0.9;0.25;0.8;0.2;1.0;1.0;1.0
60;0.8;0.6;0.1;0.75;0.36;1.0;0.36;1.0;0.8;0.8
61;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
62;0.1;0.3;0.0;0.65;1.0;0.8;0.8;1.0;1.0;1.0
63;0.0;0.0;0.2;0.4;1.0;1.0;1.0;0.36;1.0;0.36
64;0.0;0.4;0.2;0.6;1.0;1.0;1.0;1.0;0.6;0.6
65;0.1;0.6;0.2;0.7;1.0;0.8;0.8;0.36;1.0;0.36
66;0.4;1.0;0.2;0.9;0.04;1.0;0.04;0.36;1.0;0.36
67;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
68;0.7;0.4;0.6;0.4;0.25;0.8;0.2;0.04;1.0;0.04
69;0.4;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
70;0.0;0.2;0.1;0.55;1.0;1.0;1.0;1.0;0.8;0.8
71;0.6;0.6;0.1;0.75;0.04;1.0;0.04;1.0;0.8;0.8
72;0.4;0.4;0.2;0.6;0.04;1.0;0.04;0.36;1.0;0.36
73;0.2;0.6;0.4;0.6;0.36;1.0;0.36;0.04;1.0;0.04
74;0.2;0.4;0.1;0.65;1.0;0.6;0.6;1.0;0.8;0.8
75;0.1;1.0;0.4;0.8;1.0;0.8;0.8;0.04;1.0;0.04
