criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
2;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
3;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
4;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
5;1.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
6;0.8;0.8;0.8;0.5;0.36;1.0;0.36;0.36;1.0;0.36
7;1.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
8;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
9;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
10;0.8;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
11;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
12;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
13;0.8;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
14;1.0;0.6;1.0;0.3;1.0;1.0;1.0;1.0;1.0;1.0
15;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
16;0.8;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
17;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
18;0.8;0.8;0.6;0.6;0.36;1.0;0.36;0.04;1.0;0.04
19;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
20;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
21;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22;0.8;0.4;0.0;0.7;0.36;1.0;0.36;1.0;1.0;1.0
23;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
24;0.8;0.4;0.0;0.7;0.36;1.0;0.36;1.0;1.0;1.0
25;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
26;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
27;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
28;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
29;0.8;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
30;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
31;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
32;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
