criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.8;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
1;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
2;0.8;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
3;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
4;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
5;0.4;0.0;0.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
6;0.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
7;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
8;0.4;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
9;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
10;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
11;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
12;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
13;0.8;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
14;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
15;0.8;1.0;0.4;0.8;0.36;1.0;0.36;0.04;1.0;0.04
16;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
17;1.0;0.6;0.0;0.8;1.0;1.0;1.0;1.0;1.0;1.0
18;0.4;0.8;0.2;0.8;0.04;1.0;0.04;0.36;1.0;0.36
19;0.6;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
20;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
21;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22;0.6;1.0;0.2;0.9;0.04;1.0;0.04;0.36;1.0;0.36
23;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
24;0.0;0.6;0.0;0.8;1.0;1.0;1.0;1.0;1.0;1.0
25;0.8;0.4;0.0;0.7;0.36;1.0;0.36;1.0;1.0;1.0
26;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
27;0.6;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
28;0.2;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
29;0.6;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
30;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
31;0.8;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
32;0.8;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
33;0.4;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
34;0.4;0.8;1.0;0.4;0.04;1.0;0.04;1.0;1.0;1.0
35;0.4;1.0;0.2;0.9;0.04;1.0;0.04;0.36;1.0;0.36
36;0.4;0.6;0.2;0.7;0.04;1.0;0.04;0.36;1.0;0.36
37;0.6;0.2;0.2;0.5;0.04;1.0;0.04;0.36;1.0;0.36
38;0.8;0.6;0.2;0.7;0.36;1.0;0.36;0.36;1.0;0.36
39;0.4;1.0;0.4;0.8;0.04;1.0;0.04;0.04;1.0;0.04
40;0.2;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
41;0.6;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
42;0.6;0.4;0.4;0.5;0.04;1.0;0.04;0.04;1.0;0.04
43;0.8;0.4;0.0;0.7;0.36;1.0;0.36;1.0;1.0;1.0
44;0.6;0.6;0.8;0.4;0.04;1.0;0.04;0.36;1.0;0.36
45;0.2;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
46;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
47;0.8;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
48;0.6;0.2;0.4;0.4;0.04;1.0;0.04;0.04;1.0;0.04
49;0.4;0.0;0.2;0.4;0.04;1.0;0.04;0.36;1.0;0.36
50;0.6;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
51;0.2;0.2;0.2;0.5;0.36;1.0;0.36;0.36;1.0;0.36
52;0.2;0.2;0.2;0.5;0.36;1.0;0.36;0.36;1.0;0.36
53;0.4;0.0;0.8;0.1;0.04;1.0;0.04;0.36;1.0;0.36
54;0.2;0.0;0.4;0.3;0.36;1.0;0.36;0.04;1.0;0.04
55;0.0;0.8;0.2;0.8;1.0;1.0;1.0;0.36;1.0;0.36
56;0.6;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
57;0.0;0.4;0.4;0.5;1.0;1.0;1.0;0.04;1.0;0.04
58;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
59;0.0;0.6;0.0;0.8;1.0;1.0;1.0;1.0;1.0;1.0
60;0.8;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
61;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
62;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
63;0.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
64;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
65;0.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
66;0.0;0.8;0.2;0.8;1.0;1.0;1.0;0.36;1.0;0.36
67;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
68;0.6;0.8;0.8;0.5;0.04;1.0;0.04;0.36;1.0;0.36
69;0.2;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
70;0.2;0.2;0.6;0.3;0.36;1.0;0.36;0.04;1.0;0.04
71;0.6;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
72;0.4;0.8;0.4;0.7;0.04;1.0;0.04;0.04;1.0;0.04
73;0.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
74;0.0;0.4;0.6;0.4;1.0;1.0;1.0;0.04;1.0;0.04
75;0.0;0.8;0.4;0.7;1.0;1.0;1.0;0.04;1.0;0.04
