criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;0.6;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
3;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
4;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
5;0.6;0.2;0.0;0.6;0.04;1.0;0.04;1.0;1.0;1.0
6;0.8;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
7;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
8;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
9;1.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
10;1.0;0.8;0.6;0.6;1.0;1.0;1.0;0.04;1.0;0.04
11;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
12;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
13;0.8;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
14;0.8;0.4;0.4;0.5;0.36;1.0;0.36;0.04;1.0;0.04
15;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
16;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
17;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
18;1.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
19;1.0;0.6;0.4;0.6;1.0;1.0;1.0;0.04;1.0;0.04
20;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
21;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22;1.0;0.2;0.4;0.4;1.0;1.0;1.0;0.04;1.0;0.04
23;1.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
24;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
25;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
26;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
27;1.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
28;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
29;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
30;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
31;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
32;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
33;1.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
34;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
35;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
36;1.0;0.4;0.2;0.6;1.0;1.0;1.0;0.36;1.0;0.36
37;0.8;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
38;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
39;1.0;0.6;0.2;0.7;1.0;1.0;1.0;0.36;1.0;0.36
40;1.0;0.8;0.8;0.5;1.0;1.0;1.0;0.36;1.0;0.36
41;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
42;0.6;0.8;0.4;0.7;0.04;1.0;0.04;0.04;1.0;0.04
43;0.6;0.6;0.2;0.7;0.04;1.0;0.04;0.36;1.0;0.36
44;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
45;1.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
46;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
47;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
48;0.8;0.0;0.8;0.1;0.36;1.0;0.36;0.36;1.0;0.36
49;1.0;0.8;1.0;0.4;1.0;1.0;1.0;1.0;1.0;1.0
50;1.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
51;1.0;0.8;0.6;0.6;1.0;1.0;1.0;0.04;1.0;0.04
52;0.6;0.4;0.8;0.3;0.04;1.0;0.04;0.36;1.0;0.36
53;0.6;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
54;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
