criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
3;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
4;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
5;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
6;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
7;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
8;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
9;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
10;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
11;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
12;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
13;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
14;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
15;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
16;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
17;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
18;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
19;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
20;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
21;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
22;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
24;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
25;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
26;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
27;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
28;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
29;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
30;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
31;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
32;1.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
33;0.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
34;0.4;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
35;0.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
36;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
37;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
38;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
39;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
40;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
41;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
42;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
43;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
44;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
45;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
46;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
47;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
48;0.0;0.8;0.8;0.5;1.0;1.0;1.0;0.36;1.0;0.36
49;1.0;0.6;1.0;0.3;1.0;1.0;1.0;1.0;1.0;1.0
50;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
51;0.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
52;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
53;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
54;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
55;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
56;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
57;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
58;0.6;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
59;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
60;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
61;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
62;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
63;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
64;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
65;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
66;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
67;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
68;0.8;0.0;0.2;0.4;0.36;1.0;0.36;0.36;1.0;0.36
69;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
70;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
71;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
72;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
73;0.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
74;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
75;0.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
