criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.2;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
1;0.0;0.2;0.2;0.5;1.0;1.0;1.0;0.36;1.0;0.36
2;0.0;0.2;0.2;0.5;1.0;1.0;1.0;0.36;1.0;0.36
3;0.2;0.0;0.4;0.3;0.36;1.0;0.36;0.04;1.0;0.04
4;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
5;0.2;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
6;0.0;0.2;0.0;0.6;1.0;1.0;1.0;1.0;1.0;1.0
7;0.2;0.2;0.2;0.5;0.36;1.0;0.36;0.36;1.0;0.36
8;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
9;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
10;0.0;0.0;0.2;0.4;1.0;1.0;1.0;0.36;1.0;0.36
11;0.0;0.2;0.0;0.6;1.0;1.0;1.0;1.0;1.0;1.0
12;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
13;0.0;0.2;0.0;0.6;1.0;1.0;1.0;1.0;1.0;1.0
14;0.4;0.0;0.4;0.3;0.04;1.0;0.04;0.04;1.0;0.04
15;0.0;0.0;0.2;0.4;1.0;1.0;1.0;0.36;1.0;0.36
16;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
17;0.2;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
18;0.2;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
19;0.0;0.0;0.2;0.4;1.0;1.0;1.0;0.36;1.0;0.36
20;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
21;0.0;0.4;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0
22;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
23;0.0;0.2;0.0;0.6;1.0;1.0;1.0;1.0;1.0;1.0
24;0.2;0.0;0.2;0.4;0.36;1.0;0.36;0.36;1.0;0.36
25;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
26;0.0;0.0;0.4;0.3;1.0;1.0;1.0;0.04;1.0;0.04
27;0.0;0.2;0.0;0.6;1.0;1.0;1.0;1.0;1.0;1.0
28;0.0;0.4;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0
29;0.0;0.2;0.2;0.5;1.0;1.0;1.0;0.36;1.0;0.36
30;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
31;0.2;0.2;0.2;0.5;0.36;1.0;0.36;0.36;1.0;0.36
32;0.2;0.2;0.2;0.5;0.36;1.0;0.36;0.36;1.0;0.36
33;0.0;0.2;0.0;0.6;1.0;1.0;1.0;1.0;1.0;1.0
34;0.4;0.0;0.2;0.4;0.04;1.0;0.04;0.36;1.0;0.36
