criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.6;0.8;0.8;0.5;1.0;0.2;0.2;1.0;0.6;0.6
1;0.7;0.8;0.6;0.6;1.0;0.4;0.4;1.0;0.2;0.2
2;0.8;0.9;0.9;0.5;1.0;0.6;0.6;1.0;0.8;0.8
3;0.7;0.8;0.7;0.55;1.0;0.4;0.4;1.0;0.4;0.4
4;0.6;1.0;0.8;0.6;1.0;0.2;0.2;1.0;0.6;0.6
5;0.7;0.9;0.9;0.5;1.0;0.4;0.4;1.0;0.8;0.8
6;0.8;0.6;0.8;0.4;1.0;0.6;0.6;1.0;0.6;0.6
7;0.9;0.8;0.7;0.55;1.0;0.8;0.8;1.0;0.4;0.4
8;0.7;0.6;0.5;0.55;1.0;0.4;0.4;;0.0;0.0
9;0.7;0.8;0.7;0.55;1.0;0.4;0.4;1.0;0.4;0.4
10;0.7;1.0;0.7;0.65;1.0;0.4;0.4;1.0;0.4;0.4
11;0.8;0.7;0.8;0.45;1.0;0.6;0.6;1.0;0.6;0.6
12;0.9;0.8;0.7;0.55;1.0;0.8;0.8;1.0;0.4;0.4
13;0.8;0.8;0.7;0.55;1.0;0.6;0.6;1.0;0.4;0.4
14;0.8;1.0;0.7;0.65;1.0;0.6;0.6;1.0;0.4;0.4
15;0.7;0.8;0.7;0.55;1.0;0.4;0.4;1.0;0.4;0.4
16;0.7;0.8;0.8;0.5;1.0;0.4;0.4;1.0;0.6;0.6
17;0.8;0.8;0.6;0.6;1.0;0.6;0.6;1.0;0.2;0.2
18;0.6;0.9;1.0;0.45;1.0;0.2;0.2;1.0;1.0;1.0
19;0.8;0.8;0.8;0.5;1.0;0.6;0.6;1.0;0.6;0.6
20;0.9;0.9;0.9;0.5;1.0;0.8;0.8;1.0;0.8;0.8
21;0.9;0.5;0.7;0.4;1.0;0.8;0.8;1.0;0.4;0.4
22;0.8;0.9;0.7;0.6;1.0;0.6;0.6;1.0;0.4;0.4
23;0.8;0.9;0.9;0.5;1.0;0.6;0.6;1.0;0.8;0.8
24;0.7;0.8;0.8;0.5;1.0;0.4;0.4;1.0;0.6;0.6
