Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);S'hi prohibeix la discriminació en funció de la orientació sexual segons la Constitució d'Andorra?;Detingui si la Constitució d'Andorra ha de prohibir la discriminació per orientació sexual?;S'hauria de prohibir la discriminació per orientació sexual al constituir el país si en Andorra?
Equality & non-discrimination;Employment (sexual orientation);És explícitament inclòs la orientació sexual a la legislació d'anticrisi i discriminació laboral en Andorra?;¿Hauria d'establir-se de manera explícita en la llei antidescriminatoria laboral l'orientació sexual a Andorra?;Si hauria d'excloure l'orientació sexual en la legislació antidiscriminatòria del treball a Andorra?
Equality & non-discrimination;Goods & services (sexual orientation);Això és explícitament inclòs en la legislació antidiscriminatòria per a béns i serveis d'orientació sexual a Andorra?;En Andorra, hauria d'incloure explícitament la orientació sexual en la legislació de prohibició de discriminació en els béns i serveis?;Si hauria d'excloure l'orientació sexual en la legislació antidiscriminatòria sobre béns i serveis a Andorra?
Equality & non-discrimination;Education (sexual orientation);S'hi prohibeix la discriminació per orientació sexual en el camp de l'educació pel que fa a la legislació d'Andorra?;En Andorra, hauria de prohibir-se la discriminació per orientació sexual en el camp educatiu mitjançant una normativa?;En Andorra, es permès que la discriminació per orientació sexual en el camp de l'educació estigui autoritzada per la llei?
Equality & non-discrimination;Health (sexual orientation);Es prohibit per la legislació la discriminació basada en l'orientació sexual en el camp de la salut a Andorra?;Això, en Andorra, es hauria de prohibir per la llei la discriminació basada en l'orientació sexual a camp sanitari?;En Andorra, si es permés la discriminació per orientació sexual en el camp de la salut a través de la legislació?
Equality & non-discrimination;Conversion practices ban (sexual orientation);Són hi les lleis o polítiques que prohibeixin pràctiques de conversió o reparadora destinades a canviar la orientació sexual d'un menor a Andorra?;En Andorra, haurien de ser prohibits les lleis o polítiques que permeten la conversió o les pràctiques reproductores destinades a canviar l'orientació sexual d'un menor?;En Andorra, es permès que la legislació o les polítiques permetin pràctiques de conversió o reeducatives destinades a canviar l'orientació sexual d'un menor?
Equality & non-discrimination;Equality body mandate (sexual orientation);En Andorra, hi ha institucions nacionals d'ajuda per a les persones i cossos especialitzats en qüestions d'igualtat explícitament encarregades d'abordar de manera sistemàtica els temes relacionats amb la orientació sexual?;Això, en Andorra, haurien institucions nacionals per als drets humans o cossos d'igualtat de sexe que es manaren explícitament per abordar i treballar sistemàticament sobre qüestions relacionades amb la orientació sexual?;Això, en Andorra, si les institucions nacionals per a la protecció dels drets humans o els òrgans per a l'igualtat no estan mandats per abordar qüestions relacionades amb la orientació sexual?
Equality & non-discrimination;Equality action plan (sexual orientation);Hi ha un pla de acció per l'igualtat a Andorra que inclou explícitament la orientació sexual i mesures específiques per avançar?;(Text between <text> and </text>): S'hauria de fer un pla d'acció per l'igualtat que explícitament inclouss la orientació sexual i mesures específiques per avançar en Andorra?;En Andorra, hauria d'excloure l'orientació sexual en els plans d'accions per a la igualtat?
Equality & non-discrimination;Constitution (gender identity);A la Catalunya, es prohibeix la discriminació en funció de la identitat de gènere?;Si el constitucional prohibeix la discriminació basada en la identitat de gènere a Andorra?;En Andorra, ¿hauria de prohibir la Constitució la discriminació per identitat de gènere si no ho fa?
Equality & non-discrimination;Employment (gender identity);S'hi inclou explícitament la identitat de gènere a la legislació anticrisi d'embaràs al treball a Andorra?;Aquesta pregunta: Hauria d'incloure la identitat de gènere explícitament en les lleis antidiscriminatòries laborals a Andorra?;En Andorra, hauria d'excloure l'identitat de gènere en la legislació antidefinició d'embaràs?
Equality & non-discrimination;Goods & services (gender identity);"""Sí, l'identitat de gènere està explícitament inclòs en la legislació contra discriminació als béns i serveis a Andorra?""";Dugués incloure explícitament la identitat de gènere en les lleis antidiscriminatòries per a béns i serveis a Andorra?;Aquesta dada: hauria de ser exclosa la identitat de gènere en legislació antidiscriminatòria per a béns i serveis a Andorra?
Equality & non-discrimination;Education (gender identity);És prohibit per la legislació en el camp de l'educació que es basi en la identitat de gènere a Andorra?;En Andorra, hauria de prohibit per llei la discriminació basada en la identitat de gènere en el camp de l'educació?;En Andorra, cal haver permès la discriminació basada en la identitat de gènere a l'àmbit educatiu per llei?
Equality & non-discrimination;Health (gender identity);És prohibit per la legislació que es basa en la identitat de gènere discriminaci a el camp de la salut a Andorra?;Aquesta discriminació en la identitat de gènere en el camp de la salut hauria d'estar prohibit per llei a Andorra?;En Andorra, es permès que la discriminació basada en la identitat de gènere sigui permetuda per la legislació en el camp de la salut?
Equality & non-discrimination;Conversion practices ban (gender identity);"""Són hi normes i polítiques que prohibeixen les pràctiques de conversió o reparationals destinades a canviar la identitat de gènere d'un menor en Andorra?""";En Andorra, es hauria de prohibir la legislació i les polítiques que permeten pràctiques de conversió o reparadora destinades a canviar l'identitat de gènere d'un menor?;Això que caldrà que hagi llei i polítiques a Andorra per permetre pràctiques de canvi o reparadores dirigides a modificar la identitat de gènere d'un menor?
Equality & non-discrimination;Equality body mandate (gender identity);Això és un cas d'Andorra: hi ha institucions nacionals per a la protecció dels drets humans i cossos equivalents per a l'igualtat que tenen assignacions explícites per abordar i treballar de manera sistemàtica sobre qüestions relacionades amb la identitat de gènere?;«Hi han d'assignar expressament les institucions nacionals de drets humans i els organs de igualtat per abordar qüestions relacionades amb la identitat de gènere a Andorra?»;Si les institucions nacionals per a la defensa dels drets humans o els òrgans d'igualtat no han de ser encarregats per abordar qüestions relacionades amb la identitat de gènere?
Equality & non-discrimination;Equality action plan (gender identity);És hi un pla de mesura per a l'igualtat que explícitament inclogui la identitat de gènere i mesures específiques per avançar en Andorra?;En Andorra, hauria d'haver un pla d'accions per a l'igualtat que inclogui explícitament la identitat de gènere i mesures específiques per avançar?;En Andorra, hauria de ser exclosa la identitat de gènere en els plans d'acció per a l'igualtat?
Equality & non-discrimination;Law (gender expression);S'està explicitament inclosa l'expressió de gènere a la legislació antideiscriminatòria d'Andorra?;En Andorra, hauria d'incluir-se explícitament l'expressió de gènere a la legislació antidiscriminatòria?;En Andorra, hauria d'excloure explicitament la expressió de gènere a les lleis antidiscriminació?
Equality & non-discrimination;Constitution (sex characteristics);A la Catalunya d'Andorra, el constituït prohibits la discriminació en funció de les característiques sexuals?;Aquesta constitució hauria d'impedir la discriminació basada en les característiques sexuals a Andorra?;En Andorra, ¿hauria d'estipular la Constitució que es prohibeixi la discriminació per a característiques de sexe?
Equality & non-discrimination;Employment (sex characteristics);"""Són les característiques sexuals incloses en la legislació contra discriminació laboral a Andorra?""";En Andorra, haurien de ser incloses explícitament les característiques sexuals en la legislació antidiscriminatòria laboral?;En Andorra, haurien d'excloure les característiques de sexe en la legislació antidiscriminatòria en matèria laboral?
Equality & non-discrimination;Goods & services (sex characteristics);En Andorra, es inclouen les característiques de sexe explícitament en la llei antidiscriminació per a béns i serveis?;En Andorra, haurien de fer explícites les característiques sexuals en la legislació antidiscriminatòria per a béns i serveis?;En Andorra, cal exclogir les característiques sexuals en la legislació antirepresaliament contra la discriminació en béns i serveis?
Equality & non-discrimination;Education (sex characteristics);És la discriminació basada en les característiques sexuals prohibida per la legislació en el camp de l'educació a Andorra?;En Andorra, hauria de ser prohibit per la legislació el discrímini basat en les característiques sexuals en el camp educatiu?;En Andorra, hauria de ser permès la discriminació basada en les característiques sexuals al camp educatiu mitjançant la legislació?
Equality & non-discrimination;Health (sex characteristics);En Andorra, és la discriminació en funció de les característiques de sexe prohibit per la legislació en el camp de la salut?;En Andorra, hauria de prohibir-se per llei la discriminació basada en les característiques sexuals en el camp de la salut?;En Andorra, hauria d'estar permès la discriminació basada en les característiques de sexe en el camp de la salut per llei?
Equality & non-discrimination;Equality body mandate (sex characteristics);Els organismes institucionals nacionals de drets humans o cossos per a la igualtat no estan explícitament encarregats a Andorra per abordar i treballar sistemàticament sobre qüestions relacionades amb les característiques sexuals?;Aquestes institucions o cossos per a la igualtat a Andorra haurien de ser explícitament encarregades d'abordar qüestions relacionades amb les característiques sexuals?;En Andorra, ¿és necessari que les institucions nacionals per a la defensa dels drets humans o els òrgans de promoció de l'igualtat no estiguin encarregats d'abordar qüestions relacionades amb les característiques sexuals?
Equality & non-discrimination;Equality action plan (sex characteristics);Hi ha un pla d'acció per a l'igualtat que explícitament inclou les característiques de sexe i mesures específiques per al progrés?;En Andorra, cal que hi hagi un pla d'acció per l'igualtat que explícitament inclou la identitat de gènere i mesures específiques per avançar?;En Andorra, haurien d'excloure les característiques sexuals en els plans d'acció per a l'igualtat?
Equality & non-discrimination;Blood donations;En Andorra, és lliure de prohibicions legislatives o administratives donar sang o qualsevol altre tipus de teixits corporals per a persones LGTBI en funció de la seva orientació sexual o identitat de gènere?;textu de sang o teixits corporals qualsevol per a les persones LGTBQ+ en funció de la seva orientació sexual o identitat de gènere sense barrera legislativa o administrativa?;«A Andorra, hauria de ser subjecte a prohibició legislativa o administrativa la donació de sang o teixits corporals de qualsevol tipus per a persones LGBTI en funció de la seva orientació sexual o identitat de gènere?»
Family;Marriage equality;Aquestes parelles del mateix sexe a Andorra poden casar-se amb el mateix nivell de drets que les parelles heterosexe esposades?;Aquestes parelles del mateix sexe deu poder casar-se amb el mateix nivell de drets que les parelles heterosexuals casades en Andorra?;En Andorra, per què els matrimonis homosexuals no poden tenir el mateix nivell de drets que els matrimonis heterosexuals?
Family;Registered partnership (similar rights to marriage);En Andorra, les parelles del mateix sexe poden establir una unió registrada/comunitat civil i obtenir el mateix nivell de drets com si estiguessin casades?;Aquestes parelles de sexe igual devien poder entrar en una societat registrada/unió civil i obtenir el mateix nivell de drets com si estiguessin casades?;En Andorra, no haurien d'estar permetudes que les parelles del mateix sexe no poguessin entrar en una unió registrada/partneria civil i obtenir el mateix nivell de drets com si estessin casades?
Family;Registered partnership (limited rights);A les Andorra, els pares de sexe igual es poden comprometre en una unió registrada amb drets molt més febles i significativament diferents que els que ofereix el matrimoni?;En Andorra, els matrimonis entre persones del mateix sexe haurien d'estar permetits per entrar en una unió registrada/comunitat civil amb drets significativament més febles que els que ofereix el matrimoni?;En Andorra, no haurien d'haver de permetre que els parells homosexuals no poguessin entrar en una unió registrada/unió civil amb drets molt més febles i significativament menys favorables que els oferts per la mariage?
Family;Cohabitation;En Andorra, es inclouen les parelles del mateix sexe a la legislació o mesures legals sobre cohabitació?;En Andorra, haurien d'incloure les parelles del mateix sexe en la legislació o mesures legals sobre conviure?;"""Sovintressin a Andorra, haurien d'excloure les parelles del mateix sexe de la legislació o les mesures legals sobre conviur?"""
Family;No constitutional limitation on marriage;No hi ha definició constitucional en Andorra que defineixi el matrimoni com una unió exclusivament entre un home i una dona?;Si en Andorra no hi hagués definició constitucional del matrimoni com una unió només entre un home i una dona?;Si en Andorra hauria d'establir una definició constitucional del matrimoni com a unió només entre un home i una dona?
Family;Joint adoption;En Andorra, els parells del mateix sexe es poden presentar conjuntament per adoptar en comú?;En Andorra, els parells del mateix sexe haurien de poder sol·licitar l'adopció conjunta legalment?;En Andorra, ¿per què els parelles del mateix sexe no haurien de poder sol·licitar l'adopció conjunta legalment?
