Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);Kas Eestis keelab põhiseadus diskrimineerimise seksuaalse sättumuse alusel?;Kas Eestis peaks põhiseadus keelama diskrimineerimise seksuaalse sättumuse alusel?;Kas Eestis peaks põhiseadus lubama diskrimineerimist seksuaalse sättumuse alusel?
Equality & non-discrimination;Employment (sexual orientation);Kas Eestis on seksuaalne sättumus selgesõnaliselt hõlmatud tööalastes diskrimineerimisvastastes õigusaktides?;Kas Eestis peaks seksuaalne sättumus olema selgesõnaliselt lisatud tööalasesse diskrimineerimisvastasesse seadusandlusse?;Kas Eestis tuleks seksuaalne sättumus jätta välja tööalastest diskrimineerimisvastastest õigusaktidest?
Equality & non-discrimination;Goods & services (sexual orientation);Kas Eestis on seksuaalne sättumus sõnaselgelt lisatud kaupade ja teenuste diskrimineerimisvastastesse õigusaktidesse?;Kas Eestis peaks seksuaalne sättumus olema sõnaselgelt lisatud kaupade ja teenuste diskrimineerimisvastastesse õigusaktidesse?;Kas Eestis peaks seksuaalne sättumus olema välistatud kaupade ja teenuste diskrimineerimisvastastes õigusaktides?
Equality & non-discrimination;Education (sexual orientation);Kas Eestis on seksuaalse sättumuse alusel diskrimineerimine haridusvaldkonnas õigusaktidega keelatud?;Kas Eestis peaks diskrimineerimine seksuaalse sättumuse alusel haridusvaldkonnas olema õigusaktidega keelatud?;Kas Eestis peaks diskrimineerimine seksuaalse sättumuse alusel haridusvaldkonnas olema õigusaktidega lubatud?
Equality & non-discrimination;Health (sexual orientation);Kas Eestis on diskrimineerimine seksuaalse sättumuse alusel tervishoiu valdkonnas õigusaktidega keelatud?;Kas Eestis peaks diskrimineerimine seksuaalse sättumuse alusel tervishoiu valdkonnas olema õigusaktidega keelatud?;Kas Eestis peaks diskrimineerimine seksuaalse sättumuse alusel tervishoiu valdkonnas olema õigusaktidega lubatud?
Equality & non-discrimination;Conversion practices ban (sexual orientation);Kas Eestis on olemas seadused või poliitika, mis keelavad alaealise seksuaalse orientatsiooni muutmisele suunatud pöördumise või parandavad praktikad?;Kas Eestis peaks alaealise seksuaalse orientatsiooni muutmisele suunatud pöördumis- või paranduspraktika olema seadusandlikult või poliitiliselt keelatud?;Kas Eestis peaks alaealise seksuaalse sättumuse muutmisele suunatud konverteerimis- või reparatiivsed praktikad olema seadusandlikult või poliitiliselt lubatud?
Equality & non-discrimination;Equality body mandate (sexual orientation);Kas Eestis on olemas riiklik inimõiguste institutsioon või võrdõiguslikkusega tegelev asutus, mis on selgesõnaliselt volitatud tegelema ja süstemaatiliselt tegelema seksuaalse sättumusega seotud küsimustega?;Kas Eestis peaks olema riiklik inimõiguste institutsioon või võrdõiguslikkusega tegelev asutus, mis tegeleks süstemaatiliselt seksuaalse sättumusega seotud küsimustega ja tegeleks nendega?;Kas Eestis ei peaks riiklik inimõiguste institutsioon või võrdõiguslikkusega tegelev asutus tegelema seksuaalse sättumusega seotud küsimustega?
Equality & non-discrimination;Equality action plan (sexual orientation);Kas Eestis on olemas võrdõiguslikkuse tegevuskava, mis hõlmab selgesõnaliselt seksuaalset sättumust ja konkreetseid meetmeid edusammude saavutamiseks?;Kas Eestis peaks olema võrdõiguslikkuse tegevuskava, mis hõlmaks selgesõnaliselt seksuaalset sättumust ja konkreetseid meetmeid edusammude saavutamiseks?;Kas Eestis tuleks seksuaalne sättumus jätta võrdõiguslikkuse tegevuskavadest välja?
Equality & non-discrimination;Constitution (gender identity);Kas Eestis keelab põhiseadus diskrimineerimise soolise identiteedi alusel?;Kas Eestis peaks põhiseadus keelama diskrimineerimise soolise identiteedi alusel?;Kas Eestis peaks põhiseadus lubama diskrimineerimist sooidentiteedi alusel?
Equality & non-discrimination;Employment (gender identity);Kas Eestis on sooline identiteet sõnaselgelt hõlmatud tööalastes diskrimineerimisvastastes õigusaktides?;Kas Eestis peaks sooline identiteet olema sõnaselgelt lisatud tööalasesse diskrimineerimisvastasesse seadusandlusse?;Kas Eestis tuleks soolise identiteedi küsimus välja jätta tööalastes diskrimineerimisvastastes õigusaktides?
