Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);U Hrvatskoj, zabranjuje li ustav diskriminaciju na temelju seksualne orijentacije?;U Hrvatskoj bi ustav trebao zabraniti diskriminaciju na temelju seksualne orijentacije?;U Hrvatskoj, bi li ustav trebao dopustiti diskriminaciju na temelju seksualne orijentacije?
Equality & non-discrimination;Employment (sexual orientation);U Hrvatskoj li je seksualna orijentacija izričito uključena u zakonodavstvo o zabrani diskriminacije pri zapošljavanju?;U Hrvatskoj, treba li seksualna orijentacija biti izričito uključena u zakonodavstvo o zabrani diskriminacije pri zapošljavanju?;U Hrvatskoj, treba li seksualnu orijentaciju izuzeti iz zakonodavstva o zabrani diskriminacije u zapošljavanju?
Equality & non-discrimination;Goods & services (sexual orientation);Je li seksualna orijentacija u Hrvatskoj izričito uključena u zakonodavstvo protiv diskriminacije u pružanju dobara i usluga?;U Hrvatskoj, treba li seksualnu orijentaciju izričito uključiti u zakonodavstvo protiv diskriminacije u pružanju dobara i usluga?;U Hrvatskoj, treba li seksualnu orijentaciju isključiti iz zakonodavstva o zabrani diskriminacije u proizvodima i uslugama?
Equality & non-discrimination;Education (sexual orientation);Je li u Hrvatskoj diskriminacija na temelju seksualne orijentacije u području obrazovanja zabranjena zakonom?;U Hrvatskoj, bi li diskriminacija na temelju seksualne orijentacije u obrazovanju trebala biti zabranjena zakonom?;U Hrvatskoj, bi li zakonodavstvo trebalo dopustiti diskriminaciju na temelju seksualne orijentacije u obrazovanju?
Equality & non-discrimination;Health (sexual orientation);Je li u Hrvatskoj diskriminacija na temelju seksualne orijentacije u području zdravstva zabranjena zakonom?;U Hrvatskoj, bi li diskriminacija na temelju seksualne orijentacije u području zdravstva trebala biti zabranjena zakonom?;U Hrvatskoj, bi li diskriminacija na temelju seksualne orijentacije u zdravstvu trebala biti dopuštena zakonom?
Equality & non-discrimination;Conversion practices ban (sexual orientation);Postoje li u Hrvatskoj zakoni ili politike koje zabranjuju konverzijske ili reparativne prakse usmjerene na promjenu seksualne orijentacije maloljetnika?;U Hrvatskoj, bi li konverzijske ili reparativne prakse usmjerene na promjenu seksualne orijentacije maloljetnika trebale biti zabranjene zakonom ili politikama?;U Hrvatskoj, bi li zakonodavstvom ili politikama trebale biti dopuštene konverzijske ili reparativne prakse usmjerene na promjenu seksualne orijentacije maloljetnika?
Equality & non-discrimination;Equality body mandate (sexual orientation);Postoji li u Hrvatskoj nacionalna institucija za ljudska prava ili tijelo za ravnopravnost koje je izričito ovlašteno baviti se i sustavno raditi na pitanjima vezanim uz seksualnu orijentaciju?;U Hrvatskoj bi nacionalna institucija za ljudska prava ili tijelo za ravnopravnost trebali biti izričito ovlašteni da se bave i sustavno rade na pitanjima vezanim uz seksualnu orijentaciju?;U Hrvatskoj, bi li nacionalna institucija za ljudska prava ili tijelo za ravnopravnost trebali biti ovlašteni baviti se pitanjima vezanim uz seksualnu orijentaciju?
Equality & non-discrimination;Equality action plan (sexual orientation);Postoji li u Hrvatskoj akcijski plan za ravnopravnost koji izričito uključuje seksualnu orijentaciju i konkretne mjere za napredak?;U Hrvatskoj bi li trebalo postojati akcijsko plan za ravnopravnost koji izričito uključuje seksualnu orijentaciju i konkretne mjere za napredak?;U Hrvatskoj, treba li seksualnu orijentaciju isključiti iz akcijskih planova za ravnopravnost?
Equality & non-discrimination;Constitution (gender identity);U Hrvatskoj, zabranjuje li ustav diskriminaciju na temelju rodnog identiteta?;U Hrvatskoj bi ustav trebao zabraniti diskriminaciju na temelju rodnog identiteta?;U Hrvatskoj, bi li ustav trebao dopustiti diskriminaciju na temelju rodnog identiteta?
Equality & non-discrimination;Employment (gender identity);Je li rodni identitet u Hrvatskoj izričito uključen u zakonodavstvo o zabrani diskriminacije pri zapošljavanju?;U Hrvatskoj, treba li rodni identitet izričito uključiti u zakonodavstvo protiv diskriminacije u zapošljavanju?;U Hrvatskoj, treba li rodni identitet biti isključen iz zakonodavstva o zabrani diskriminacije u zapošljavanju?
Equality & non-discrimination;Goods & services (gender identity);U Hrvatskoj li je rodni identitet izričito uključen u zakonodavstvo protiv diskriminacije u proizvodima i uslugama?;U Hrvatskoj, treba li rodni identitet izričito uključiti u zakonodavstvo protiv diskriminacije u pružanju dobara i usluga?;U Hrvatskoj, treba li rodni identitet isključiti iz zakonodavstva protiv diskriminacije u pružanju dobara i usluga?
Equality & non-discrimination;Education (gender identity);Je li u Hrvatskoj diskriminacija na temelju rodnog identiteta u području obrazovanja zabranjena zakonom?;U Hrvatskoj, bi li diskriminacija na temelju rodnog identiteta u obrazovanju trebala biti zabranjena zakonom?;U Hrvatskoj, bi li diskriminacija na temelju rodnog identiteta u području obrazovanja trebala biti dopuštena zakonom?
Equality & non-discrimination;Health (gender identity);Je li u Hrvatskoj diskriminacija na temelju rodnog identiteta u području zdravstva zabranjena zakonom?;U Hrvatskoj, bi li diskriminacija na temelju rodnog identiteta u području zdravstva trebala biti zabranjena zakonom?;U Hrvatskoj, bi li diskriminacija na temelju rodnog identiteta u zdravstvu trebala biti dopuštena zakonom?
Equality & non-discrimination;Conversion practices ban (gender identity);Postoje li u Hrvatskoj zakoni ili politike koje zabranjuju konverzijske ili reparativne prakse usmjerene na promjenu rodnog identiteta maloljetnika?;U Hrvatskoj, bi li konverzijske ili reparativne prakse usmjerene na promjenu rodnog identiteta maloljetnika trebale biti zabranjene zakonom ili politikama?;U Hrvatskoj, bi li zakonodavstvom ili politikama trebale biti dopuštene konverzione ili reparativne prakse usmjerene na promjenu rodnog identiteta maloljetnika?
Equality & non-discrimination;Equality body mandate (gender identity);Postoji li u Hrvatskoj nacionalna institucija za ljudska prava ili tijelo za ravnopravnost koje je izričito ovlašteno baviti se i sustavno raditi na pitanjima vezanim uz rodni identitet? (mislim da vam treba samo jedno);U Hrvatskoj, bi li nacionalna institucija za ljudska prava ili tijelo za ravnopravnost trebali biti izričito ovlašteni baviti se pitanjima vezanim uz rodni identitet?;U Hrvatskoj, bi li nacionalna institucija za ljudska prava ili tijelo za ravnopravnost trebali biti ovlašteni rješavati pitanja vezana uz rodni identitet?
