Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);In Lëtzebuerg verbitt d'Verfassung Diskriminatioun opgrond vun der sexueller Orientéierung?;Soll d'Konstitutioun a Lëtzebuerg Diskriminatioun opgrond vun der sexueller Orientéierung verbidden?;In Lëtzebuerg, soll d'Konstitutioun Diskriminatioun opgrond vun der sexueller Orientéierung erlaben?
Equality & non-discrimination;Employment (sexual orientation);A Lëtzebuerg ass d'sexuell Orientéierung explizit an d'Gesetzgebung géint Diskriminatioun am Aarbechtsrecht abegraff?;Zu Lëtzebuerg soll d'sexuell Orientéierung explizit an d'Gesetzgebung géint Diskriminatioun am Aarbechtsrecht abegraff ginn?;A Lëtzebuerg, soll d'sexuell Orientéierung aus der Aarbechtsgesetzgebung géint Diskriminéierung ausgeschloss ginn?
Equality & non-discrimination;Goods & services (sexual orientation);In Lëtzebuerg ass d'sexuell Orientéierung explizit an der Anti-Diskriminatiounsgesetzgebung fir Wueren a Servicer abegraff?;A Lëtzebuerg soll d'sexuell Orientéierung explizit an d'Gesetzgebung géint Diskriminatioun bei Wueren a Servicer abegraff ginn?;A Lëtzebuerg soll d'sexuell Orientéierung an der Anti-Diskriminatiounsgesetzgebung fir Wueren a Servicer ausgeschloss ginn?
Equality & non-discrimination;Education (sexual orientation);A Lëtzebuerg ass Diskriminatioun opgrond vun der sexueller Orientéierung am Bildungsberäich gesetzlech verbueden?;Soll an Luxemburg Diskriminatioun opgrond vun der sexueller Orientéierung am Bildungsberäich duerch Gesetz verbuede ginn?;A Lëtzebuerg, soll Diskriminatioun opgrond vun der sexueller Orientéierung am Bildungsberäich duerch d'Gesetz erlaabt ginn?
Equality & non-discrimination;Health (sexual orientation);A Lëtzebuerg ass Diskriminatioun opgrond vun der sexueller Orientéierung am Gesondheetsberäich gesetzlech verbueden?;Soll an Luxemburg Diskriminatioun opgrond vun der sexueller Orientéierung am Gesondheetsberäich duerch Gesetz verbuede ginn?;A Lëtzebuerg, soll Diskriminatioun opgrond vun der sexueller Orientéierung am Gesondheetsberäich duerch d'Gesetz erlaabt ginn?
Equality & non-discrimination;Conversion practices ban (sexual orientation);Gëtt et a Lëtzebuerg Gesetzer oder Politiken, déi Konversiouns- oder Reparaturpraktiken verbidden, déi dorop ausgeriicht sinn, d'sexuell Orientéierung vun engem Mannerjäregen ze änneren?;Am Luxembourg, sollten Konversiouns- oder reparative Praktiken, déi dorop ausgeriicht sinn, d'sexuell Orientéierung vun engem Mannerjäregen ze änneren, duerch Gesetzer oder Politiken verbuede ginn?;A Lëtzebuerg, sollt d'Gesetzgebung oder d'Politik Konversiouns- oder reparativ Praktiken erlaben, déi dorop ausgeriicht sinn, d'sexuell Orientéierung vun engem Mannerjäregen ze änneren?
Equality & non-discrimination;Equality body mandate (sexual orientation);Gëtt et a Lëtzebuerg eng national Mënscherechtsinstitut oder eng Gläichheetsinstanz, déi explizit mandatéiert ass, sech mat Themen ronderëm sexuell Orientéierung ze befassen an dës systematesch unzegoen?;In Lëtzebuerg soll eng national Mënscherechtsinstitut oder e Gläichheetsorgan explizit mandatéiert ginn, fir sech mat Themen am Zesummenhang mat der sexueller Orientéierung ze befassen an dës systematesch unzegoen?;Am Luxembourg soll eng national Mënscherechtsinstitut oder Gläichheetsinstanz net mandatéiert sinn, fir Froen am Zesummenhang mat der sexueller Orientéierung unzegoen?
Equality & non-discrimination;Equality action plan (sexual orientation);Gëtt et a Lëtzebuerg e Gläichheetsaktiounsplang, deen explizit sexuell Orientéierung an spezifesch Moossnamen fir Fortschrëtter enthält?;Am Luxembourg sollt et e Gläichheetsaktiounsplang ginn, deen explizit sexuell Orientéierung an spezifesch Moossnamen fir Fortschrëtter enthält?;A Lëtzebuerg, soll d'sexuell Orientéierung aus de Pläng fir Gläichheet ausgeschloss ginn?
Equality & non-discrimination;Constitution (gender identity);In Lëtzebuerg verbitt d'Verfassung Diskriminatioun opgrond vun der Geschlechtsidentitéit?;Am Lëtzebuerg soll d'Konstitutioun Diskriminatioun opgrond vun der Geschlechtsidentitéit verbidden?;In Lëtzebuerg, soll d'Konstitutioun Diskriminatioun opgrond vun der Geschlechteridentitéit erlaben?
Equality & non-discrimination;Employment (gender identity);In Lëtzebuerg ass d'Geschlechteridentitéit explizit an der Gesetzgebung géint Diskriminatioun am Aarbechtsberäich abegraff?;A Lëtzebuerg soll d'Geschlechtsidentitéit explizit an d'Gesetzgebung géint Diskriminatioun am Aarbechtsberäich abegraff ginn?;A Lëtzebuerg soll d'Geschlechteridentitéit an der Gesetzgebung géint Diskriminatioun am Aarbechtsberäich ausgeschloss ginn?
Equality & non-discrimination;Goods & services (gender identity);Am Luxembourg ass d'Geschlechteridentitéit explizit an der Gesetzgebung géint Diskriminatioun bei Wueren a Servicer abegraff?;A Lëtzebuerg soll d'Geschlechteridentitéit explizit an d'Gesetzgebung géint Diskriminatioun bei Wueren a Servicer abegraff ginn?;A Lëtzebuerg soll d'Geschlechtsidentitéit aus dem Anti-Diskriminatiounsgesetz fir Wueren a Servicer ausgeschloss ginn?
Equality & non-discrimination;Education (gender identity);A Lëtzebuerg ass Diskriminatioun opgrond vun der Geschlechtsidentitéit am Bildungsberäich gesetzlech verbueden?;A Lëtzebuerg soll Diskriminatioun opgrond vun der Geschlechteridentitéit am Bildungsberäich duerch Gesetz verbuede ginn?;Zu Lëtzebuerg, soll Diskriminatioun opgrond vun der Geschlechtsidentitéit am Bildungsberäich duerch d'Gesetz erlaabt ginn?
Equality & non-discrimination;Health (gender identity);In Lëtzebuerg ass Diskriminatioun opgrond vun der Geschlechtsidentitéit am Gesondheetsberäich gesetzlech verbueden?;Soll an Luxemburg Diskriminatioun opgrond vun der Geschlechtsidentitéit am Gesondheetsberäich duerch Gesetz verbuede ginn?;A Lëtzebuerg, soll Diskriminatioun opgrond vun der Geschlechtsidentitéit am Gesondheetsberäich duerch d'Gesetz erlaabt ginn?
Equality & non-discrimination;Conversion practices ban (gender identity);Gëtt et a Lëtzebuerg Gesetzer oder Politiken, déi Konversiouns- oder Reparaturpraktiken verbidden, déi dorop ausgeriicht sinn, d'Geschlechtsidentitéit vun engem Mannerjäregen ze änneren?;Sollten a Lëtzebuerg Konversiouns- oder reparative Praktiken, déi dorop ausgeriicht sinn, d'Geschlechtsidentitéit vun engem Mannerjäregen ze änneren, duerch Gesetzer oder Politiken verbuede ginn?;A Lëtzebuerg, solle Konversiouns- oder reparative Praktiken, déi dorop aus sinn, d'Geschlechtsidentitéit vun engem Mannerjäregen ze änneren, duerch Gesetzer oder Politiken erlaabt ginn?
Equality & non-discrimination;Equality body mandate (gender identity);Gëtt et a Lëtzebuerg eng national Mënscherechtsinstitut oder eng Gläichheetsinstanz, déi explizit mandatéiert ass, sech mat Themen ronderëm Geschlechteridentitéit ze befassen an dës systematesch unzegoen? (Ech mengen, et brauch een.);A Lëtzebuerg soll eng national Mënscherechtsinstitut oder e Gläichheetsorgan explizit mandatéiert ginn, fir Themen am Zesummenhang mat der Geschlechtsidentitéit unzegoen?;Am Luxembourg soll eng national Mënscherechtsinstitut oder Gläichheetsinstanz net mandatéiert sinn, fir Froen am Zesummenhang mat Geschlechteridentitéit unzegoen?
Equality & non-discrimination;Equality action plan (gender identity);Gëtt et a Lëtzebuerg e Gläichheetsaktiounsplang, deen explizit Geschlechtsidentitéit an spezifesch Moossnamen fir Fortschrëtter enthält?;Am Luxembourg sollt et e Gläichheetsaktiounsplang ginn, deen explizit Geschlechtsidentitéit an spezifesch Moossnamen fir Fortschrëtter enthält?;Zu Lëtzebuerg, soll d'Geschlechtsidentitéit aus de Pläng fir Gläichheet ausgeschloss ginn?
Equality & non-discrimination;Law (gender expression);In Lëtzebuerg ass d'Geschlechterausdrocksweis explizit an der Anti-Diskriminatiounsgesetzgebung abegraff?;A Lëtzebuerg soll d'Geschlechterausdrock explizit an d'Gesetzgebung géint Diskriminéierung abegraff ginn?;A Lëtzebuerg, soll d'Geschlechterausdrocksweis vun der Anti-Diskriminatiounsgesetzgebung ausgeschloss ginn?
Equality & non-discrimination;Constitution (sex characteristics);In Lëtzebuerg verbitt d'Konstitutioun Diskriminatioun opgrond vun de Geschlechtscharakteristiken?;Soll d'Konstitutioun a Lëtzebuerg Diskriminatioun opgrond vun de Geschlechtscharakteristiken verbidden?;A Lëtzebuerg, soll d'Konstitutioun Diskriminatioun opgrond vun de Geschlechtscharakteristiken erlaben?
