Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);Запрещает ли Конституция России дискриминацию по признаку сексуальной ориентации?;Должна ли Конституция России запрещать дискриминацию по признаку сексуальной ориентации?;Должна ли в России конституция разрешать дискриминацию по признаку сексуальной ориентации?
Equality & non-discrimination;Employment (sexual orientation);Включена ли в России сексуальная ориентация в антидискриминационное законодательство в сфере занятости?;Должна ли в России сексуальная ориентация быть прямо включена в антидискриминационное законодательство в сфере занятости?;Следует ли в России исключить сексуальную ориентацию из антидискриминационного законодательства в сфере занятости?
Equality & non-discrimination;Goods & services (sexual orientation);Включена ли в России сексуальная ориентация в антидискриминационное законодательство в сфере товаров и услуг?;Должна ли в России сексуальная ориентация быть прямо включена в антидискриминационное законодательство в сфере товаров и услуг?;Следует ли в России исключить сексуальную ориентацию из антидискриминационного законодательства в сфере товаров и услуг?
Equality & non-discrimination;Education (sexual orientation);Запрещена ли в России законодательством дискриминация по признаку сексуальной ориентации в сфере образования?;Должна ли в России быть законодательно запрещена дискриминация по признаку сексуальной ориентации в сфере образования?;Должна ли в России законодательно разрешаться дискриминация по признаку сексуальной ориентации в сфере образования?
Equality & non-discrimination;Health (sexual orientation);Запрещена ли в России законодательством дискриминация по признаку сексуальной ориентации в сфере здравоохранения?;Должна ли в России быть законодательно запрещена дискриминация по признаку сексуальной ориентации в сфере здравоохранения?;Должна ли в России законодательно разрешаться дискриминация по признаку сексуальной ориентации в сфере здравоохранения?
Equality & non-discrimination;Conversion practices ban (sexual orientation);Существует ли в России законодательство или политика, запрещающая конверсионные или репаративные практики, направленные на изменение сексуальной ориентации несовершеннолетних?;Должны ли в России законодательно или политически запрещаться конверсионные или репаративные практики, направленные на изменение сексуальной ориентации несовершеннолетних?;Должны ли в России законодательно или политически разрешаться конверсионные или репаративные практики, направленные на изменение сексуальной ориентации несовершеннолетних?
Equality & non-discrimination;Equality body mandate (sexual orientation);Существует ли в России национальный правозащитный институт или орган по вопросам равноправия, уполномоченный заниматься вопросами сексуальной ориентации и вести систематическую работу в этом направлении?;Должен ли в России национальный институт по правам человека или орган по вопросам равенства иметь четкий мандат на рассмотрение и систематическую работу по вопросам, связанным с сексуальной ориентацией?;Должен ли в России национальный институт по правам человека или орган по вопросам равенства не иметь мандата на решение вопросов, связанных с сексуальной ориентацией?
Equality & non-discrimination;Equality action plan (sexual orientation);Существует ли в России план действий по обеспечению равенства, в котором четко прописаны вопросы сексуальной ориентации и конкретные меры по достижению прогресса?;Должен ли в России существовать план действий по обеспечению равенства, в котором четко прописана сексуальная ориентация и конкретные меры по достижению прогресса?;Следует ли в России исключать сексуальную ориентацию из планов действий по обеспечению равенства?
Equality & non-discrimination;Constitution (gender identity);Запрещает ли Конституция России дискриминацию по признаку гендерной идентичности?;Должна ли Конституция России запрещать дискриминацию по признаку гендерной идентичности?;Должна ли в России конституция разрешать дискриминацию по признаку генной принадлежности?
Equality & non-discrimination;Employment (gender identity);Включена ли в России гендерная идентичность в антидискриминационное законодательство в сфере занятости?;Должна ли гендерная идентичность в России быть прямо включена в антидискриминационное законодательство в сфере занятости?;Следует ли в России исключить гендерную идентичность из антидискриминационного законодательства в сфере занятости?
Equality & non-discrimination;Goods & services (gender identity);Включена ли в России гендерная идентичность в антидискриминационное законодательство в сфере товаров и услуг?;Должна ли гендерная идентичность в России быть прямо включена в антидискриминационное законодательство в сфере товаров и услуг?;Следует ли в России исключить гендерную идентичность из антидискриминационного законодательства в сфере товаров и услуг?
Equality & non-discrimination;Education (gender identity);Запрещена ли в России законодательством дискриминация по признаку гендерной идентичности в сфере образования?;Должна ли в России быть законодательно запрещена дискриминация по признаку гендерной идентичности в сфере образования?;Должна ли в России законодательно разрешаться дискриминация по признаку гендерной идентичности в сфере образования?
