Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);In Svizzera, la Costituzione vieta la discriminazione basata sull'orientamento sessuale?;In Svizzera, la Costituzione dovrebbe vietare la discriminazione basata sull'orientamento sessuale?;In Svizzera, la Costituzione dovrebbe consentire la discriminazione basata sull'orientamento sessuale?
Equality & non-discrimination;Employment (sexual orientation);In Svizzera, l'orientamento sessuale è esplicitamente incluso nella legislazione contro la discriminazione sul lavoro?;In Svizzera, l'orientamento sessuale dovrebbe essere esplicitamente incluso nella legislazione contro la discriminazione sul lavoro?;In Svizzera, l'orientamento sessuale dovrebbe essere escluso dalla legislazione antidiscriminatoria sul lavoro?
Equality & non-discrimination;Goods & services (sexual orientation);In Svizzera, l'orientamento sessuale è esplicitamente incluso nella legislazione contro la discriminazione di beni e servizi?;In Svizzera, l'orientamento sessuale dovrebbe essere esplicitamente incluso nella legislazione contro la discriminazione di beni e servizi?;In Svizzera, l'orientamento sessuale dovrebbe essere escluso dalla legislazione contro la discriminazione di beni e servizi?
Equality & non-discrimination;Education (sexual orientation);In Svizzera, la discriminazione basata sull'orientamento sessuale nel campo dell'istruzione è vietata dalla legislazione?;In Svizzera, la discriminazione basata sull'orientamento sessuale nel campo dell'istruzione dovrebbe essere vietata per legge?;In Svizzera, la discriminazione basata sull'orientamento sessuale nel campo dell'istruzione dovrebbe essere consentita dalla legislazione?
Equality & non-discrimination;Health (sexual orientation);In Svizzera, la discriminazione basata sull'orientamento sessuale nel campo della salute è vietata dalla legislazione?;In Svizzera, la discriminazione basata sull'orientamento sessuale nel campo della salute dovrebbe essere vietata per legge?;In Svizzera, la discriminazione basata sull'orientamento sessuale nel campo della salute dovrebbe essere consentita dalla legislazione?
Equality & non-discrimination;Conversion practices ban (sexual orientation);In Svizzera, esistono leggi o politiche che vietano la conversione o le pratiche riparative volte a modificare l'orientamento sessuale di un minore?;In Svizzera, le pratiche di conversione o di riparazione volte a modificare l'orientamento sessuale di un minore dovrebbero essere vietate dalla legislazione o dalle politiche?;In Svizzera, le pratiche di conversione o di riparazione volte a modificare l'orientamento sessuale di un minore dovrebbero essere consentite dalla legislazione o dalle politiche?
Equality & non-discrimination;Equality body mandate (sexual orientation);In Svizzera, esiste un'istituzione nazionale per i diritti umani o un organismo per l'uguaglianza esplicitamente incaricato di affrontare e lavorare sistematicamente su questioni legate all'orientamento sessuale?;In Svizzera, un'istituzione nazionale per i diritti umani o un organismo per l'uguaglianza dovrebbe essere esplicitamente incaricato di affrontare e lavorare sistematicamente su questioni legate all'orientamento sessuale?;In Svizzera, un'istituzione nazionale per i diritti umani o un organismo per l'uguaglianza non dovrebbero essere incaricati di affrontare le questioni relative all'orientamento sessuale?
Equality & non-discrimination;Equality action plan (sexual orientation);In Svizzera, esiste un piano d'azione per l'uguaglianza che includa esplicitamente l'orientamento sessuale e misure specifiche per il progresso?;In Svizzera, dovrebbe esserci un piano d'azione per la parità che includa esplicitamente l'orientamento sessuale e misure specifiche per i progressi?;In Svizzera, l'orientamento sessuale dovrebbe essere escluso dai piani d'azione per l'uguaglianza?
Equality & non-discrimination;Constitution (gender identity);In Svizzera, la Costituzione vieta la discriminazione basata sull'identità di genere?;In Svizzera, la Costituzione dovrebbe vietare la discriminazione basata sull'identità di genere?;In Svizzera, la Costituzione dovrebbe consentire la discriminazione basata sull'identità genetica?
Equality & non-discrimination;Employment (gender identity);In Svizzera, l'identità di genere è esplicitamente inclusa nella legislazione contro la discriminazione sul lavoro?;In Svizzera, l'identità di genere dovrebbe essere esplicitamente inclusa nella legislazione contro la discriminazione sul lavoro?;In Svizzera, l'identità di genere dovrebbe essere esclusa dalla legislazione antidiscriminatoria sul lavoro?
