Category,Subcategory,Fact,Support,Opposition
Equality & non-discrimination,Constitution (sexual orientation),"Në Kosovë, a ndalon Kushtetuta diskriminimin bazuar në orientimin seksual?","Në Kosovë, a duhet të ndalojë Kushtetuta diskriminimin bazuar në orientimin seksual?","Në Kosovë, a duhet të lejojë Kushtetuta diskriminimin bazuar në orientimin seksual?"
Equality & non-discrimination,Employment (sexual orientation),"Në Kosovë, a përfshihet orientimi seksual shprehimisht në legjislacionin kundër diskriminimit në punësim?","Në Kosovë, a duhet të përfshihet shprehimisht orientimi seksual në legjislacionin kundër diskriminimit në punësim?","Në Kosovë, a duhet që orientimi seksual të përjashtohet nga legjislacioni kundër diskriminimit në punësim?"
Equality & non-discrimination,Goods & services (sexual orientation),"Në Kosovë, a përfshihet orientimi seksual në mënyrë eksplicite në legjislacionin kundër diskriminimit për mallra dhe shërbime?","Në Kosovë, a duhet që orientimi seksual të përfshihet shprehimisht në legjislacionin kundër diskriminimit në mallra dhe shërbime?","Në Kosovë, a duhet të përjashtohet orientimi seksual nga legjislacioni kundër diskriminimit në mallra dhe shërbime?"
Equality & non-discrimination,Education (sexual orientation),"Në Kosovë, a është e ndaluar me ligj diskriminimi bazuar në orientimin seksual në fushën e arsimit?","Në Kosovë, a duhet të ndalohet me ligj diskriminimi bazuar në orientimin seksual në fushën e arsimit?","Në Kosovë, a duhet që diskriminimi bazuar në orientimin seksual në fushën e arsimit të lejohet nga legjislacioni?"
Equality & non-discrimination,Health (sexual orientation),"Në Kosovë, a është e ndaluar me ligj diskriminimi bazuar në orientimin seksual në fushën e shëndetësisë?","Në Kosovë, a duhet të ndalohet me ligj diskriminimi bazuar në orientimin seksual në fushën e shëndetësisë?","Në Kosovë, a duhet që diskriminimi bazuar në orientimin seksual në fushën e shëndetësisë të lejohet nga legjislacioni?"
Equality & non-discrimination,Conversion practices ban (sexual orientation),"Në Kosovë, a ekzistojnë ndonjë ligj ose politikë që ndalojnë praktikat e konvertimit ose riparimit me qëllim ndryshimin e orientimit seksual të një të mituri?","Në Kosovë, a duhet që konvertimi ose praktikat reparative të synuara për të ndryshuar orientimin seksual të një të mituri të ndalohen me ligj ose politika?","Në Kosovë, a duhet që konvertimi ose praktikat reparative me qëllim ndryshimin e orientimit seksual të një të mituri të lejohen nga legjislacioni ose politikat?"
Equality & non-discrimination,Equality body mandate (sexual orientation),"Në Kosovë, a ekziston një institucion kombëtar për të drejtat e njeriut ose një organ për barazi, i ngarkuar shprehimisht të trajtojë dhe të punojë në mënyrë sistematike mbi çështjet që lidhen me orientimin seksual?","Në Kosovë, a duhet që një institucion kombëtar për të drejtat e njeriut ose një organ për barazi të ketë mandat të qartë për t'u marrë dhe për të punuar në mënyrë sistematike mbi çështjet që lidhen me orientimin seksual?","Në Kosovë, a nuk duhet të mandatohet një institucion kombëtar për të drejtat e njeriut ose një organ për barazi që të trajtojë çështjet që lidhen me orientimin seksual?"
Equality & non-discrimination,Equality action plan (sexual orientation),"Në Kosovë, a ekziston një plan veprimi për barazi që përfshin në mënyrë eksplicite orientimin seksual dhe masa specifike për përparim?","Në Kosovë, a duhet të ketë një plan veprimi për barazi që përfshin në mënyrë eksplicite orientimin seksual dhe masa specifike për përparim?","Në Kosovë, a duhet të përjashtohet orientimi seksual nga planet e veprimit për barazi?"
Equality & non-discrimination,Constitution (gender identity),"Në Kosovë, a ndalon Kushtetuta diskriminimin bazuar në identitetin gjinor?","Në Kosovë, a duhet të ndalojë Kushtetuta diskriminimin bazuar në identitetin gjinor?","Në Kosovë, a duhet të lejojë Kushtetuta diskriminimin bazuar në identitetin gjinor?"
Equality & non-discrimination,Employment (gender identity),"Në Kosovë, a përfshihet shprehimisht identiteti gjinor në legjislacionin kundër diskriminimit në punësim?","Në Kosovë, a duhet që identiteti gjinor të përfshihet shprehimisht në legjislacionin kundër diskriminimit në punësim?","Në Kosovë, a duhet të përjashtohet identiteti gjinor nga legjislacioni kundër diskriminimit në punësim?"
Equality & non-discrimination,Goods & services (gender identity),"Në Kosovë, a përfshihet shprehimisht identiteti gjinor në legjislacionin kundër diskriminimit për mallrat dhe shërbimet?","Në Kosovë, a duhet që identiteti gjinor të përfshihet shprehimisht në legjislacionin kundër diskriminimit në mallra dhe shërbime?","Në Kosovë, a duhet që identiteti gjinor të përjashtohet nga legjislacioni kundër diskriminimit në mallra dhe shërbime?"
Equality & non-discrimination,Education (gender identity),"Në Kosovë, a është e ndaluar me ligj diskriminimi bazuar në identitetin gjinor në fushën e arsimit?","Në Kosovë, a duhet të ndalohet me ligj diskriminimi bazuar në identitetin gjinor në fushën e arsimit?","Në Kosovë, a duhet që diskriminimi bazuar në identitetin gjinor në fushën e arsimit të lejohet nga legjislacioni?"
Equality & non-discrimination,Health (gender identity),"Në Kosovë, a është e ndaluar me ligj diskriminimi bazuar në identitetin gjinor në fushën e shëndetësisë?","Në Kosovë, a duhet të ndalohet me ligj diskriminimi bazuar në identitetin gjinor në fushën e shëndetësisë?","Në Kosovë, a duhet që diskriminimi bazuar në identitetin gjinor në fushën e shëndetësisë të lejohet nga legjislacioni?"
Equality & non-discrimination,Conversion practices ban (gender identity),"Në Kosovë, a ekzistojnë ndonjë ligj ose politikë që ndalojnë praktikat e konvertimit ose riparuese me qëllim ndryshimin e identitetit gjinor të një të mituri?","Në Kosovë, a duhet që konvertimi ose praktikat reparative të synuara për të ndryshuar identitetin gjinor të një të mituri të ndalohen me ligj ose politika?","Në Kosovë, a duhet që konvertimi ose praktikat riparative me qëllim ndryshimin e identitetit gjinor të një të mituri të lejohen nga legjislacioni ose politikat?"
Equality & non-discrimination,Equality body mandate (gender identity),"Në Kosovë, a ekziston një institucion kombëtar për të drejtat e njeriut ose një organ për barazi, i ngarkuar shprehimisht të trajtojë dhe të punojë në mënyrë sistematike mbi çështjet që lidhen me identitetin gjinor? (mendoj se ju nevojitet vetëm një)","Në Kosovë, a duhet që një institucion kombëtar për të drejtat e njeriut ose një organ për barazi të ketë mandat të qartë për të trajtuar çështjet që lidhen me identitetin gjinor?","Në Kosovë, a nuk duhet të mandatohet një institucion kombëtar për të drejtat e njeriut ose një organ për barazi që të trajtojë çështjet që lidhen me identitetin gjinor?"
Equality & non-discrimination,Equality action plan (gender identity),"Në Kosovë, a ekziston një plan veprimi për barazi që përfshin në mënyrë eksplicite identitetin gjinor dhe masa specifike për përparim?","Në Kosovë, a duhet të ketë një plan veprimi për barazi që përfshin në mënyrë eksplicite identitetin gjinor dhe masa specifike për përparim?","Në Kosovë, a duhet që identiteti gjinor të përjashtohet nga planet e veprimit për barazi?"
Equality & non-discrimination,Law (gender expression),"Në Kosovë, a përfshihet shprehja gjinore në mënyrë eksplicite në legjislacionin kundër diskriminimit?","Në Kosovë, a duhet që shprehja gjinore të përfshihet shprehimisht në legjislacionin kundër diskriminimit?","Në Kosovë, a duhet të përjashtohet shprehja gjinore nga legjislacioni kundër diskriminimit?"
Equality & non-discrimination,Constitution (sex characteristics),"Në Kosovë, a ndalon Kushtetuta diskriminimin bazuar në karakteristikat seksuale?","Në Kosovë, a duhet që Kushtetuta të ndalojë diskriminimin bazuar në karakteristikat seksuale?","Në Kosovë, a duhet të lejojë Kushtetuta diskriminimin bazuar në karakteristikat seksuale?"
Equality & non-discrimination,Employment (sex characteristics),"Në Kosovë, a përfshihen në mënyrë eksplicite karakteristikat seksuale në legjislacionin kundër diskriminimit në punësim?","Në Kosovë, a duhet të përfshihen shprehimisht karakteristikat seksuale në legjislacionin kundër diskriminimit në punësim?","Në Kosovë, a duhet të përjashtohen karakteristikat seksuale nga legjislacioni kundër diskriminimit në punësim?"
Equality & non-discrimination,Goods & services (sex characteristics),"Në Kosovë, a përfshihen në mënyrë eksplicite karakteristikat seksuale në legjislacionin kundër diskriminimit për mallrat dhe shërbimet?","Në Kosovë, a duhet të përfshihen në mënyrë eksplicite karakteristikat seksuale në legjislacionin kundër diskriminimit në mallra dhe shërbime?","Në Kosovë, a duhet të përjashtohen karakteristikat seksuale nga legjislacioni kundër diskriminimit në mallra dhe shërbime?"
