Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);Magyarországon tiltja-e az alkotmány a szexuális irányultságon alapuló megkülönböztetést?;Magyarországon az alkotmánynak tiltania kellene a szexuális irányultságon alapuló diszkriminációt?;Magyarországon az alkotmánynak meg kell-e engednie a szexuális irányultságon alapuló megkülönböztetést?
Equality & non-discrimination;Employment (sexual orientation);Magyarországon a szexuális irányultság kifejezetten szerepel-e a diszkriminációellenes foglalkoztatási jogszabályokban?;Magyarországon a szexuális irányultságot kifejezetten bele kell-e foglalni a diszkriminációellenes foglalkoztatási jogszabályokba?;Magyarországon ki kell-e zárni a szexuális irányultságot a foglalkoztatással kapcsolatos antidiszkriminációs jogszabályokból?
Equality & non-discrimination;Goods & services (sexual orientation);Magyarországon a szexuális irányultság kifejezetten szerepel-e az áruk és szolgáltatások megkülönböztetésmentességéről szóló jogszabályokban?;Magyarországon a szexuális irányultságot kifejezetten bele kell-e foglalni az árukra és szolgáltatásokra vonatkozó diszkriminációellenes jogszabályokba?;Magyarországon ki kell-e zárni a szexuális irányultságot az árukra és szolgáltatásokra vonatkozó diszkriminációellenes jogszabályokból?
Equality & non-discrimination;Education (sexual orientation);Magyarországon tiltja-e jogszabály a szexuális irányultságon alapuló megkülönböztetést az oktatás területén?;Magyarországon jogszabályban kellene-e tiltani a szexuális irányultságon alapuló megkülönböztetést az oktatás területén?;Magyarországon a szexuális irányultságon alapuló megkülönböztetést az oktatás területén jogszabályban kellene-e engedélyezni?
Equality & non-discrimination;Health (sexual orientation);Magyarországon tiltja-e jogszabály a szexuális irányultságon alapuló megkülönböztetést az egészségügy területén?;Magyarországon jogszabályban kellene-e tiltani a szexuális irányultságon alapuló megkülönböztetést az egészségügy területén?;Magyarországon a szexuális irányultságon alapuló megkülönböztetést az egészségügy területén jogszabályban kellene-e engedélyezni?
Equality & non-discrimination;Conversion practices ban (sexual orientation);Vannak-e Magyarországon olyan jogszabályok vagy irányelvek, amelyek tiltják a kiskorúak szexuális irányultságának megváltoztatását célzó konverziós vagy reparatív gyakorlatokat?;Magyarországon jogszabályban vagy politikában meg kell-e tiltani a kiskorúak szexuális irányultságának megváltoztatását célzó konverziós vagy reparatív gyakorlatokat?;Magyarországon a kiskorúak szexuális irányultságának megváltoztatását célzó konverziós vagy reparatív gyakorlatokat engedélyezheti-e a törvényhozás vagy a politika?
Equality & non-discrimination;Equality body mandate (sexual orientation);Van-e Magyarországon olyan nemzeti emberi jogi intézmény vagy egyenlőségi szerv, amely kifejezetten megbízást kapott a szexuális irányultsággal kapcsolatos kérdésekkel való foglalkozásra és azok szisztematikus kezelésére?;Magyarországon kellene-e kifejezetten megbízni egy nemzeti emberi jogi intézményt vagy egyenlőségi szervet, hogy foglalkozzon a szexuális irányultsággal kapcsolatos kérdésekkel, és szisztematikusan foglalkozzon velük?;Magyarországon nem kellene-e megbízni egy nemzeti emberi jogi intézményt vagy egyenlőségi szervet, hogy foglalkozzon a szexuális irányultsággal kapcsolatos kérdésekkel?
Equality & non-discrimination;Equality action plan (sexual orientation);Van-e Magyarországon olyan egyenlőségi cselekvési terv, amely kifejezetten tartalmazza a szexuális irányultságot és az előrelépéshez szükséges konkrét intézkedéseket?;Kell-e Magyarországon olyan egyenlőségi cselekvési terv, amely kifejezetten tartalmazza a szexuális irányultságot és az előrelépéshez szükséges konkrét intézkedéseket?;Magyarországon ki kell-e zárni a szexuális irányultságot az egyenlőségi cselekvési tervekből?
Equality & non-discrimination;Constitution (gender identity);Magyarországon tiltja-e az alkotmány a nemi identitáson alapuló megkülönböztetést?;Magyarországon az alkotmánynak tiltania kellene a nemi identitáson alapuló megkülönböztetést?;Magyarországon az alkotmánynak meg kell-e engednie a nemi identitáson alapuló megkülönböztetést?
Equality & non-discrimination;Employment (gender identity);Magyarországon a nemi identitás kifejezetten szerepel-e a foglalkoztatással kapcsolatos diszkriminációellenes jogszabályokban?;Magyarországon a nemi identitást kifejezetten bele kell-e foglalni a foglalkoztatással kapcsolatos diszkriminációellenes jogszabályokba?;Magyarországon a nemi identitást ki kell-e zárni a foglalkoztatással kapcsolatos antidiszkriminációs jogszabályokból?
Equality & non-discrimination;Goods & services (gender identity);Magyarországon a nemi identitás kifejezetten szerepel az áruk és szolgáltatások megkülönböztetésmentességéről szóló jogszabályokban?;Magyarországon a nemi identitást kifejezetten bele kell-e foglalni az árukra és szolgáltatásokra vonatkozó diszkriminációellenes jogszabályokba?;Magyarországon ki kell-e zárni a nemi identitást az áruk és szolgáltatások diszkriminációellenes szabályozásából?
Equality & non-discrimination;Education (gender identity);Magyarországon tiltja-e jogszabály a nemi identitáson alapuló megkülönböztetést az oktatás területén?;Magyarországon jogszabályban kellene-e tiltani a nemi identitáson alapuló megkülönböztetést az oktatás területén?;Magyarországon a nemi identitáson alapuló megkülönböztetést az oktatás területén jogszabályban kellene-e engedélyezni?
Equality & non-discrimination;Health (gender identity);Magyarországon tiltja-e jogszabály a nemi identitáson alapuló megkülönböztetést az egészségügy területén?;Magyarországon jogszabályban kellene-e tiltani a nemi identitáson alapuló megkülönböztetést az egészségügy területén?;Magyarországon a nemi identitáson alapuló megkülönböztetést az egészségügy területén jogszabályban kellene-e engedélyezni?
Equality & non-discrimination;Conversion practices ban (gender identity);Van-e Magyarországon olyan jogszabály vagy irányelv, amely tiltja a kiskorúak nemi identitásának megváltoztatását célzó konverziós vagy reparatív gyakorlatokat?;Magyarországon jogszabályban vagy politikában meg kell-e tiltani a kiskorúak nemi identitásának megváltoztatását célzó konverziós vagy reparatív gyakorlatokat?;Magyarországon a kiskorúak nemi identitásának megváltoztatását célzó konverziós vagy reparatív gyakorlatokat engedélyezni kell-e jogszabályokkal vagy politikával?
Equality & non-discrimination;Equality body mandate (gender identity);Van-e Magyarországon olyan nemzeti emberi jogi intézmény vagy egyenlőségi szerv, amely kifejezetten megbízást kapott a nemi identitással kapcsolatos kérdések kezelésére és szisztematikus kezelésére? (szerintem csak egy kellene);Magyarországon kellene-e kifejezetten megbízni egy nemzeti emberi jogi intézményt vagy egyenlőségi szervet a nemi identitással kapcsolatos kérdésekkel való foglalkozással?;Magyarországon nem kellene-e megbízni egy nemzeti emberi jogi intézményt vagy egyenlőségi szervet, hogy foglalkozzon a nemi identitással kapcsolatos kérdésekkel?
Equality & non-discrimination;Equality action plan (gender identity);Van-e Magyarországon olyan egyenlőségi cselekvési terv, amely kifejezetten tartalmazza a nemi identitást és az előrelépés konkrét intézkedéseit?;Kell-e Magyarországon olyan egyenlőségi cselekvési terv, amely kifejezetten tartalmazza a nemi identitást és az előrelépés konkrét intézkedéseit?;Magyarországon a nemi identitást ki kell-e zárni az egyenlőségi cselekvési tervekből?
Equality & non-discrimination;Law (gender expression);Magyarországon a nemi kifejezés kifejezetten szerepel a diszkriminációellenes jogszabályokban?;Magyarországon a nemi kifejezést kifejezetten bele kell-e foglalni a diszkriminációellenes jogszabályokba?;Magyarországon ki kellene-e venni a nemi kifejezést a diszkriminációellenes jogszabályokból?
Equality & non-discrimination;Constitution (sex characteristics);Magyarországon tiltja-e az alkotmány a nemi jellegzetességek alapján történő megkülönböztetést?;Magyarországon az alkotmánynak meg kell-e tiltania a nemi jellegzetességeken alapuló megkülönböztetést?;Magyarországon az alkotmánynak meg kell-e engednie a nemi jellegzetességeken alapuló megkülönböztetést?
Equality & non-discrimination;Employment (sex characteristics);Magyarországon a nemi jellemzők kifejezetten szerepelnek-e a foglalkoztatással kapcsolatos megkülönböztetésellenes jogszabályokban?;Magyarországon a nemi jellemzőket kifejezetten bele kell-e foglalni a foglalkoztatással kapcsolatos megkülönböztetésellenes jogszabályokba?;Magyarországon ki kell-e zárni a nemi jellemzőket a foglalkoztatással kapcsolatos megkülönböztetésellenes jogszabályokból?
Equality & non-discrimination;Goods & services (sex characteristics);Magyarországon a nemi jellemzők kifejezetten szerepelnek-e az áruk és szolgáltatások megkülönböztetés elleni jogszabályokban?;Magyarországon a nemi jellemzőket kifejezetten bele kell-e foglalni az árukra és szolgáltatásokra vonatkozó megkülönböztetésellenes jogszabályokba?;Magyarországon ki kell-e zárni a nemi jellemzőket az áruk és szolgáltatások megkülönböztetés-ellenes szabályozásából?
Equality & non-discrimination;Education (sex characteristics);Magyarországon tiltja-e jogszabály a nemi jellegzetességeken alapuló megkülönböztetést az oktatás területén?;Magyarországon jogszabályban kellene-e tiltani a nemi jellegzetességeken alapuló megkülönböztetést az oktatás területén?;Magyarországon a nemi jellegzetességeken alapuló megkülönböztetést az oktatás területén lehetővé kell-e tenni a jogszabályok által?
Equality & non-discrimination;Health (sex characteristics);Magyarországon tiltja-e jogszabály a nemi jellegzetességeken alapuló megkülönböztetést az egészségügy területén?;Magyarországon jogszabályban kellene-e tiltani a nemi jellegzetességeken alapuló megkülönböztetést az egészségügy területén?;Magyarországon a nemi jellegzetességeken alapuló megkülönböztetést az egészségügy területén lehetővé kell-e tenni a jogszabályokban?
