Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);"Au Luxembourg; la constitution interdit-elle la discrimination fondée sur l'orientation sexuelle ?";"Au Luxembourg; la constitution devrait-elle interdire la discrimination fondée sur l'orientation sexuelle ?";"Au Luxembourg; la constitution devrait-elle autoriser la discrimination fondée sur l'orientation sexuelle ?"
Equality & non-discrimination;Employment (sexual orientation);"Au Luxembourg; l'orientation sexuelle est-elle explicitement incluse dans la législation anti-discrimination en matière d'emploi ?";"Au Luxembourg; l'orientation sexuelle devrait-elle être explicitement incluse dans la législation anti-discrimination en matière d'emploi ?";"Au Luxembourg; l'orientation sexuelle devrait-elle être exclue de la législation anti-discrimination en matière d'emploi ?"
Equality & non-discrimination;Goods & services (sexual orientation);"Au Luxembourg; l'orientation sexuelle est-elle explicitement incluse dans la législation anti-discrimination relative aux biens et services ?";"Au Luxembourg; l'orientation sexuelle devrait-elle être explicitement incluse dans la législation anti-discrimination sur les biens et services ?";"Au Luxembourg; l'orientation sexuelle devrait-elle être exclue de la législation anti-discrimination sur les biens et services ?"
Equality & non-discrimination;Education (sexual orientation);"Au Luxembourg; la discrimination fondée sur l'orientation sexuelle dans le domaine de l'éducation est-elle interdite par la législation ?";"Au Luxembourg; la discrimination fondée sur l'orientation sexuelle dans le domaine de l'éducation devrait-elle être interdite par la législation ?";"Au Luxembourg; la discrimination fondée sur l'orientation sexuelle dans le domaine de l'éducation devrait-elle être autorisée par la législation ?"
Equality & non-discrimination;Health (sexual orientation);"Au Luxembourg; la discrimination fondée sur l'orientation sexuelle dans le domaine de la santé est-elle interdite par la législation ?";"Au Luxembourg; la discrimination fondée sur l'orientation sexuelle dans le domaine de la santé devrait-elle être interdite par la législation ?";"Au Luxembourg; la discrimination fondée sur l'orientation sexuelle dans le domaine de la santé devrait-elle être autorisée par la législation ?"
Equality & non-discrimination;Conversion practices ban (sexual orientation);"Au Luxembourg; existe-t-il une législation ou des politiques qui interdisent les pratiques de conversion ou de réparation visant à modifier l'orientation sexuelle d'un mineur ?";"Au Luxembourg; les pratiques de conversion ou de réparation visant à modifier l'orientation sexuelle d'un mineur devraient-elles être interdites par la législation ou les politiques ?";"Au Luxembourg; les pratiques de conversion ou de réparation visant à modifier l'orientation sexuelle d'un mineur devraient-elles être autorisées par la législation ou les politiques ?"
Equality & non-discrimination;Equality body mandate (sexual orientation);"Au Luxembourg; existe-t-il une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité explicitement mandaté pour traiter et travailler systématiquement sur les questions liées à l'orientation sexuelle ?";"Au Luxembourg; une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité devrait-il être explicitement mandaté pour traiter et travailler systématiquement sur les questions liées à l'orientation sexuelle ?";"Au Luxembourg; une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité ne devrait-il pas être mandaté pour traiter des questions liées à l'orientation sexuelle ?"
Equality & non-discrimination;Equality action plan (sexual orientation);"Au Luxembourg; existe-t-il un plan d'action pour l'égalité qui inclut explicitement l'orientation sexuelle et des mesures spécifiques pour progresser ?";"Au Luxembourg; devrait-il y avoir un plan d'action pour l'égalité qui inclut explicitement l'orientation sexuelle et des mesures spécifiques pour progresser ?";"Au Luxembourg; l'orientation sexuelle doit-elle être exclue des plans d'action pour l'égalité ?"
Equality & non-discrimination;Constitution (gender identity);"Au Luxembourg; la constitution interdit-elle la discrimination fondée sur l'identité de genre ?";"Au Luxembourg; la constitution devrait-elle interdire la discrimination fondée sur l'identité de genre ?";"Au Luxembourg; la constitution doit-elle autoriser la discrimination fondée sur l'identité générique ?"
Equality & non-discrimination;Employment (gender identity);"Au Luxembourg; l'identité de genre est-elle explicitement incluse dans la législation anti-discrimination en matière d'emploi ?";"Au Luxembourg; l'identité de genre devrait-elle être explicitement incluse dans la législation anti-discrimination en matière d'emploi ?";"Au Luxembourg; l'identité de genre devrait-elle être exclue de la législation anti-discrimination en matière d'emploi ?"
Equality & non-discrimination;Goods & services (gender identity);"Au Luxembourg; l'identité de genre est-elle explicitement incluse dans la législation anti-discrimination sur les biens et services ?";"Au Luxembourg; l'identité de genre devrait-elle être explicitement incluse dans la législation anti-discrimination sur les biens et les services ?";"Au Luxembourg; l'identité de genre devrait-elle être exclue de la législation anti-discrimination sur les biens et les services ?"
