Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);Fil-Malta, il-Kostituzzjoni tipprojbixxi d-diskriminazzjoni bbażata fuq l-orjentazzjoni sesswali?;Fil-Malta, għandha l-Kostituzzjoni tipprojbixxi d-diskriminazzjoni bbażata fuq l-orjentazzjoni sesswali?;Fil-Malta, għandha l-Kostituzzjoni tippermetti d-diskriminazzjoni bbażata fuq l-orjentazzjoni sesswali?
Equality & non-discrimination;Employment (sexual orientation);F'Malta, l-orjentazzjoni sesswali hija inkluża b'mod esplicitu fil-leġiżlazzjoni kontra d-diskriminazzjoni fl-impjieg?;Fil-Malta, għandha l-orjentazzjoni sesswali tiġi inkluża b'mod esplicitu fil-leġiżlazzjoni kontra d-diskriminazzjoni fl-impjieg?;Fil-Malta, għandha l-orjentazzjoni sesswali tiġi eskluża mill-leġiżlazzjoni kontra d-diskriminazzjoni fl-impjieg?
Equality & non-discrimination;Goods & services (sexual orientation);F'Malta, l-orjentazzjoni sesswali hija inkluża b'mod esplicitu fil-leġiżlazzjoni kontra d-diskriminazzjoni fuq il-prodotti u s-servizzi?;Fil-Malta, għandha l-orjentazzjoni sesswali tiġi inkluża b'mod esplicitu fil-leġiżlazzjoni kontra d-diskriminazzjoni f'oġġetti u servizzi?;Fil-Malta, għandha l-orjentazzjoni sesswali tiġi eskluża mill-liġi kontra d-diskriminazzjoni fil-prodotti u s-servizzi?
Equality & non-discrimination;Education (sexual orientation);F'Malta, id-diskriminazzjoni bbażata fuq l-orjentazzjoni sesswali fil-qasam tal-edukazzjoni hija pprojbita mill-liġi?;F'Malta, għandha d-diskriminazzjoni bbażata fuq l-orjentament sesswali fil-qasam tal-edukazzjoni tiġi pprojbita bil-liġi?;Fil-Malta, għandha d-diskriminazzjoni bbażata fuq l-orjentazzjoni sesswali fil-qasam tal-edukazzjoni tkun permessa mill-liġi?
Equality & non-discrimination;Health (sexual orientation);F'Malta, id-diskriminazzjoni bbażata fuq l-orjentament sesswali fil-qasam tas-saħħa hija pprojbita mill-liġi?;Fil-Malta, għandha d-diskriminazzjoni bbażata fuq l-orjentament sesswali fil-qasam tas-saħħa tiġi pprojbita bil-liġi?;Fil-Malta, għandha d-diskriminazzjoni bbażata fuq l-orjentazzjoni sesswali fil-qasam tas-saħħa tkun permessa mill-liġi?
Equality & non-discrimination;Conversion practices ban (sexual orientation);F'Malta, hemm xi leġiżlazzjoni jew politiki li jipprojbixxu prattiki ta' konverżjoni jew riparattivi mmirati biex jibdlu l-orjentazzjoni sesswali ta' minuri?;F'Malta, għandhom jiġu pprojbiti b'liġi jew b'politiki l-prattiki ta' konverżjoni jew riparattivi li għandhom l-għan li jibdlu l-orjentazzjoni sesswali ta' minuri?;F'Malta, għandhom jiġu permessi mill-liġi jew mill-politiki prattiki ta' konverżjoni jew riparattivi li għandhom l-għan li jibdlu l-orjentazzjoni sesswali ta' minuri?
Equality & non-discrimination;Equality body mandate (sexual orientation);F'Malta, teżisti istituzzjoni nazzjonali għad-drittijiet tal-bniedem jew korp għall-ugwaljanza li għandu mandat espliċitu biex jindirizza u jaħdem b'mod sistematiku fuq kwistjonijiet relatati mal-orjentazzjoni sesswali?;F'Malta, għandha istituzzjoni nazzjonali għad-drittijiet tal-bniedem jew korp għall-ugwaljanza jingħata mandat espliċitu biex jindirizza u jaħdem b'mod sistematiku fuq kwistjonijiet relatati mal-orjentazzjoni sesswali?;Fil-Malta, għandha istituzzjoni nazzjonali għad-drittijiet tal-bniedem jew korp għall-ugwaljanza ma jkollhomx il-mandat li jindirizzaw kwistjonijiet relatati mal-orjentazzjoni sesswali?
Equality & non-discrimination;Equality action plan (sexual orientation);F'Malta, hemm pjan ta' azzjoni għall-ugwaljanza li jinkludi b'mod esplicitu l-orjentazzjoni sesswali u miżuri speċifiċi għall-progress?;F'Malta, għandha teżisti pjan ta' azzjoni għall-ugwaljanza li jinkludi b'mod esplicitu l-orjentazzjoni sesswali u miżuri speċifiċi għall-progress?;Fil-Malta, għandha l-orjentazzjoni sesswali tiġi eskluża mill-pjanijiet ta' azzjoni għall-ugwaljanza?
Equality & non-discrimination;Constitution (gender identity);Fil-Malta, il-Kostituzzjoni tipprojbixxi d-diskriminazzjoni bbażata fuq l-identità tal-ġeneru?;Fil-Malta, għandha l-Kostituzzjoni tipprojbixxi d-diskriminazzjoni bbażata fuq l-identità tal-ġeneru?;Fil-Malta, għandha l-Kostituzzjoni tippermetti d-diskriminazzjoni bbażata fuq l-identità tal-ġeneru?
Equality & non-discrimination;Employment (gender identity);F'Malta, l-identità tal-ġeneru hija inkluża b'mod esplicitu fil-leġiżlazzjoni kontra d-diskriminazzjoni fl-impjieg?;Fil-Malta, għandha l-identità tal-ġeneru tiġi inkluża b'mod esplicitu fil-leġiżlazzjoni kontra d-diskriminazzjoni fl-impjieg?;Fil-Malta, għandha l-identità tal-ġeneru tiġi eskluża mill-leġiżlazzjoni kontra d-diskriminazzjoni fl-impjieg?
