Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);À Monaco, la constitution interdit-elle la discrimination fondée sur l'orientation sexuelle ?;A Monaco, la constitution devrait-elle interdire les discriminations fondées sur l'orientation sexuelle ?;A Monaco, la constitution doit-elle autoriser les discriminations fondées sur l'orientation sexuelle ?
Equality & non-discrimination;Employment (sexual orientation);À Monaco, l'orientation sexuelle est-elle explicitement incluse dans la législation anti-discrimination en matière d'emploi ?;À Monaco, l'orientation sexuelle devrait-elle être explicitement incluse dans la législation anti-discrimination en matière d'emploi ?;À Monaco, l'orientation sexuelle doit-elle être exclue de la législation anti-discrimination en matière d'emploi ?
Equality & non-discrimination;Goods & services (sexual orientation);À Monaco, l'orientation sexuelle est-elle explicitement incluse dans la législation antidiscriminatoire sur les biens et les services ?;À Monaco, l'orientation sexuelle devrait-elle être explicitement incluse dans la législation antidiscriminatoire sur les biens et les services ?;A Monaco, l'orientation sexuelle doit-elle être exclue de la législation anti-discrimination sur les biens et services ?
Equality & non-discrimination;Education (sexual orientation);A Monaco, la discrimination fondée sur l'orientation sexuelle dans le domaine de l'éducation est-elle interdite par la législation ?;A Monaco, la discrimination fondée sur l'orientation sexuelle dans le domaine de l'éducation devrait-elle être interdite par la législation ?;A Monaco, la discrimination fondée sur l'orientation sexuelle dans le domaine de l'éducation doit-elle être autorisée par la législation ?
Equality & non-discrimination;Health (sexual orientation);A Monaco, la discrimination fondée sur l'orientation sexuelle dans le domaine de la santé est-elle interdite par la législation ?;A Monaco, la discrimination fondée sur l'orientation sexuelle dans le domaine de la santé devrait-elle être interdite par la législation ?;A Monaco, la discrimination fondée sur l'orientation sexuelle dans le domaine de la santé doit-elle être autorisée par la législation ?
Equality & non-discrimination;Conversion practices ban (sexual orientation);Existe-t-il à Monaco une législation ou des politiques interdisant les pratiques de conversion ou de réparation visant à modifier l'orientation sexuelle d'un mineur ?;A Monaco, les pratiques de conversion ou de réparation visant à modifier l'orientation sexuelle d'un mineur doivent-elles être interdites par la législation ou les politiques ?;A Monaco, les pratiques de conversion ou de réparation visant à modifier l'orientation sexuelle d'un mineur doivent-elles être autorisées par la législation ou les politiques ?
Equality & non-discrimination;Equality body mandate (sexual orientation);Existe-t-il à Monaco une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité explicitement mandaté pour traiter et travailler systématiquement sur les questions liées à l'orientation sexuelle ?;À Monaco, une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité devrait-il être explicitement mandaté pour traiter et travailler systématiquement sur les questions liées à l'orientation sexuelle ?;À Monaco, une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité ne devrait-il pas être mandaté pour traiter les questions liées à l'orientation sexuelle ?
Equality & non-discrimination;Equality action plan (sexual orientation);Existe-t-il à Monaco un plan d'action pour l'égalité qui inclut explicitement l'orientation sexuelle et des mesures spécifiques pour progresser ?;A Monaco, devrait-il y avoir un plan d'action pour l'égalité qui inclut explicitement l'orientation sexuelle et des mesures spécifiques pour progresser ?;A Monaco, l'orientation sexuelle doit-elle être exclue des plans d'action pour l'égalité ?
Equality & non-discrimination;Constitution (gender identity);À Monaco, la constitution interdit-elle la discrimination fondée sur l'identité de genre ?;À Monaco, la Constitution devrait-elle interdire la discrimination fondée sur l'identité de genre ?;A Monaco, la constitution doit-elle autoriser les discriminations fondées sur l'identité générique ?
Equality & non-discrimination;Employment (gender identity);À Monaco, l'identité de genre est-elle explicitement incluse dans la législation anti-discrimination en matière d'emploi ?;À Monaco, l'identité de genre devrait-elle être explicitement incluse dans la législation anti-discrimination en matière d'emploi ?;À Monaco, l'identité de genre doit-elle être exclue de la législation anti-discrimination en matière d'emploi ?
Equality & non-discrimination;Goods & services (gender identity);À Monaco, l'identité de genre est-elle explicitement incluse dans la législation antidiscriminatoire sur les biens et les services ?;À Monaco, l'identité de genre devrait-elle être explicitement incluse dans la législation anti-discrimination sur les biens et les services ?;À Monaco, l'identité de genre doit-elle être exclue de la législation antidiscriminatoire sur les biens et les services ?
Equality & non-discrimination;Education (gender identity);A Monaco, la discrimination fondée sur l'identité de genre dans le domaine de l'éducation est-elle interdite par la législation ?;A Monaco, la discrimination fondée sur l'identité de genre dans le domaine de l'éducation devrait-elle être interdite par la législation ?;A Monaco, la discrimination fondée sur l'identité de genre dans le domaine de l'éducation devrait-elle être autorisée par la législation ?
Equality & non-discrimination;Health (gender identity);A Monaco, la discrimination fondée sur l'identité de genre dans le domaine de la santé est-elle interdite par la législation ?;A Monaco, la discrimination fondée sur l'identité de genre dans le domaine de la santé devrait-elle être interdite par la législation ?;A Monaco, la discrimination fondée sur l'identité de genre dans le domaine de la santé devrait-elle être autorisée par la législation ?
Equality & non-discrimination;Conversion practices ban (gender identity);Existe-t-il à Monaco une législation ou des politiques interdisant les pratiques de conversion ou de réparation visant à modifier l'identité de genre d'un mineur ?;A Monaco, les pratiques de conversion ou de réparation visant à modifier l'identité de genre d'un mineur doivent-elles être interdites par la législation ou les politiques ?;A Monaco, les pratiques de conversion ou de réparation visant à modifier l'identité de genre d'un mineur doivent-elles être autorisées par la législation ou les politiques ?
Equality & non-discrimination;Equality body mandate (gender identity);Existe-t-il à Monaco une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité explicitement mandaté pour traiter et travailler systématiquement sur les questions liées à l'identité de genre ? (je pense qu'il n'en faut qu'un);À Monaco, une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité devrait-il être explicitement mandaté pour traiter les questions liées à l'identité de genre ?;À Monaco, une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité ne devrait-il pas être mandaté pour traiter les questions liées à l'identité de genre ?
Equality & non-discrimination;Equality action plan (gender identity);À Monaco, existe-t-il un plan d'action pour l'égalité qui inclut explicitement l'identité de genre et des mesures spécifiques pour progresser ?;A Monaco, devrait-il y avoir un plan d'action pour l'égalité qui inclut explicitement l'identité de genre et des mesures spécifiques pour progresser ?;À Monaco, l'identité de genre doit-elle être exclue des plans d'action pour l'égalité ?
Equality & non-discrimination;Law (gender expression);À Monaco, l'expression du genre est-elle explicitement incluse dans la législation anti-discrimination ?;À Monaco, l'expression du genre devrait-elle être explicitement incluse dans la législation anti-discrimination ?;À Monaco, l'expression du genre doit-elle être exclue de la législation anti-discrimination ?
Equality & non-discrimination;Constitution (sex characteristics);À Monaco, la Constitution interdit-elle la discrimination fondée sur les caractéristiques sexuelles ?;A Monaco, la constitution doit-elle interdire les discriminations fondées sur les caractéristiques sexuelles ?;A Monaco, la constitution doit-elle autoriser les discriminations fondées sur les caractéristiques sexuelles ?
Equality & non-discrimination;Employment (sex characteristics);À Monaco, les caractéristiques sexuelles sont-elles explicitement incluses dans la législation anti-discrimination en matière d'emploi ?;À Monaco, les caractéristiques sexuelles devraient-elles être explicitement incluses dans la législation anti-discrimination en matière d'emploi ?;À Monaco, les caractéristiques sexuelles devraient-elles être exclues de la législation anti-discrimination en matière d'emploi ?
Equality & non-discrimination;Goods & services (sex characteristics);À Monaco, les caractéristiques sexuelles sont-elles explicitement incluses dans la législation antidiscriminatoire relative aux biens et services ?;À Monaco, les caractéristiques sexuelles devraient-elles être explicitement incluses dans la législation antidiscriminatoire relative aux biens et aux services ?;À Monaco, les caractéristiques sexuelles devraient-elles être exclues de la législation antidiscriminatoire sur les biens et les services ?
Equality & non-discrimination;Education (sex characteristics);A Monaco, la discrimination fondée sur les caractéristiques sexuelles dans le domaine de l'éducation est-elle interdite par la législation ?;A Monaco, la discrimination fondée sur les caractéristiques sexuelles dans le domaine de l'éducation doit-elle être interdite par la législation ?;A Monaco, la discrimination fondée sur les caractéristiques sexuelles dans le domaine de l'éducation doit-elle être autorisée par la législation ?
