criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.4;0.8;0.8;0.5;0.04;1.0;0.04;0.36;1.0;0.36
1;0.4;0.2;0.4;0.4;0.04;1.0;0.04;0.04;1.0;0.04
2;0.2;0.2;0.2;0.5;0.36;1.0;0.36;0.36;1.0;0.36
3;0.2;0.6;0.6;0.5;0.36;1.0;0.36;0.04;1.0;0.04
4;0.4;0.8;0.4;0.7;0.04;1.0;0.04;0.04;1.0;0.04
5;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
6;0.2;0.8;0.6;0.6;0.36;1.0;0.36;0.04;1.0;0.04
7;0.6;1.0;0.2;0.9;0.04;1.0;0.04;0.36;1.0;0.36
8;0.6;0.6;0.2;0.7;0.04;1.0;0.04;0.36;1.0;0.36
9;0.0;0.4;0.2;0.6;1.0;1.0;1.0;0.36;1.0;0.36
10;0.4;0.4;0.2;0.6;0.04;1.0;0.04;0.36;1.0;0.36
11;0.2;0.6;0.4;0.6;0.36;1.0;0.36;0.04;1.0;0.04
12;0.6;0.6;0.6;0.5;0.04;1.0;0.04;0.04;1.0;0.04
13;0.0;0.0;0.2;0.4;1.0;1.0;1.0;0.36;1.0;0.36
14;0.4;0.6;1.0;0.3;0.04;1.0;0.04;1.0;1.0;1.0
15;0.6;0.8;0.4;0.7;0.04;1.0;0.04;0.04;1.0;0.04
16;0.4;0.2;0.4;0.4;0.04;1.0;0.04;0.04;1.0;0.04
17;0.4;0.4;0.0;0.7;0.04;1.0;0.04;1.0;1.0;1.0
18;0.0;0.2;0.2;0.5;1.0;1.0;1.0;0.36;1.0;0.36
19;0.2;0.2;0.4;0.4;0.36;1.0;0.36;0.04;1.0;0.04
20;0.2;1.0;0.6;0.7;0.36;1.0;0.36;0.04;1.0;0.04
21;0.2;0.4;0.2;0.6;0.36;1.0;0.36;0.36;1.0;0.36
22;0.4;0.4;0.0;0.7;0.04;1.0;0.04;1.0;1.0;1.0
23;0.6;0.8;0.2;0.8;0.04;1.0;0.04;0.36;1.0;0.36
24;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
25;0.6;0.2;0.0;0.6;0.04;1.0;0.04;1.0;1.0;1.0
26;0.2;0.4;0.8;0.3;0.36;1.0;0.36;0.36;1.0;0.36
27;0.2;0.6;0.4;0.6;0.36;1.0;0.36;0.04;1.0;0.04
28;0.6;0.4;0.0;0.7;0.04;1.0;0.04;1.0;1.0;1.0
29;0.0;0.2;0.6;0.3;1.0;1.0;1.0;0.04;1.0;0.04
30;0.4;0.0;0.2;0.4;0.04;1.0;0.04;0.36;1.0;0.36
31;0.2;0.6;0.2;0.7;0.36;1.0;0.36;0.36;1.0;0.36
32;0.8;0.0;0.4;0.3;0.36;1.0;0.36;0.04;1.0;0.04
33;0.0;0.0;0.6;0.2;1.0;1.0;1.0;0.04;1.0;0.04
34;0.2;0.6;0.4;0.6;0.36;1.0;0.36;0.04;1.0;0.04
35;0.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
36;0.0;0.8;0.2;0.8;1.0;1.0;1.0;0.36;1.0;0.36
37;0.0;0.0;0.4;0.3;1.0;1.0;1.0;0.04;1.0;0.04
38;0.0;0.0;0.2;0.4;1.0;1.0;1.0;0.36;1.0;0.36
39;0.2;0.2;0.4;0.4;0.36;1.0;0.36;0.04;1.0;0.04
40;0.2;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
41;0.2;0.4;0.6;0.4;0.36;1.0;0.36;0.04;1.0;0.04
42;0.0;0.6;0.0;0.8;1.0;1.0;1.0;1.0;1.0;1.0
43;0.2;0.4;0.4;0.5;0.36;1.0;0.36;0.04;1.0;0.04
44;0.0;0.0;0.4;0.3;1.0;1.0;1.0;0.04;1.0;0.04
45;0.2;0.8;0.4;0.7;0.36;1.0;0.36;0.04;1.0;0.04
46;0.2;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
47;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
48;0.2;0.0;0.4;0.3;0.36;1.0;0.36;0.04;1.0;0.04
49;0.0;0.2;0.2;0.5;1.0;1.0;1.0;0.36;1.0;0.36
50;0.4;0.2;0.2;0.5;0.04;1.0;0.04;0.36;1.0;0.36
51;0.2;0.6;0.2;0.7;0.36;1.0;0.36;0.36;1.0;0.36
52;0.8;0.4;0.8;0.3;0.36;1.0;0.36;0.36;1.0;0.36
53;0.4;0.2;0.2;0.5;0.04;1.0;0.04;0.36;1.0;0.36
54;0.8;0.2;0.2;0.5;0.36;1.0;0.36;0.36;1.0;0.36
55;0.0;0.0;0.2;0.4;1.0;1.0;1.0;0.36;1.0;0.36
56;0.0;0.6;0.0;0.8;1.0;1.0;1.0;1.0;1.0;1.0
57;0.0;0.0;0.2;0.4;1.0;1.0;1.0;0.36;1.0;0.36
58;0.0;0.2;0.0;0.6;1.0;1.0;1.0;1.0;1.0;1.0
59;0.4;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
60;0.2;0.0;0.2;0.4;0.36;1.0;0.36;0.36;1.0;0.36
61;0.4;0.4;0.4;0.5;0.04;1.0;0.04;0.04;1.0;0.04
62;0.2;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
63;0.2;0.8;0.6;0.6;0.36;1.0;0.36;0.04;1.0;0.04
64;0.6;0.4;0.0;0.7;0.04;1.0;0.04;1.0;1.0;1.0
65;0.0;0.4;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0
66;0.2;0.2;0.6;0.3;0.36;1.0;0.36;0.04;1.0;0.04
67;0.2;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
68;0.2;0.0;0.6;0.2;0.36;1.0;0.36;0.04;1.0;0.04
69;0.0;0.4;0.2;0.6;1.0;1.0;1.0;0.36;1.0;0.36
70;0.2;0.2;0.2;0.5;0.36;1.0;0.36;0.36;1.0;0.36
71;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
72;0.6;0.2;0.2;0.5;0.04;1.0;0.04;0.36;1.0;0.36
73;0.8;1.0;0.6;0.7;0.36;1.0;0.36;0.04;1.0;0.04
74;0.0;0.0;0.2;0.4;1.0;1.0;1.0;0.36;1.0;0.36
75;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
