criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
2;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
3;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
4;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
5;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
6;0.0;0.4;0.6;0.4;1.0;1.0;1.0;0.04;1.0;0.04
7;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
8;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
9;0.0;0.8;0.2;0.8;1.0;1.0;1.0;0.36;1.0;0.36
10;0.0;0.6;0.2;0.7;1.0;1.0;1.0;0.36;1.0;0.36
11;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
12;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
13;0.2;0.1;0.3;0.4;0.36;1.0;0.36;1.0;0.4;0.4
14;0.6;0.0;0.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
15;0.2;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
16;0.0;0.4;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0
17;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
18;0.6;0.2;0.0;0.6;0.04;1.0;0.04;1.0;1.0;1.0
19;0.6;0.2;0.0;0.6;0.04;1.0;0.04;1.0;1.0;1.0
20;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
21;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22;0.2;0.8;0.4;0.7;0.36;1.0;0.36;0.04;1.0;0.04
23;0.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
24;0.4;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
25;0.2;1.0;0.4;0.8;0.36;1.0;0.36;0.04;1.0;0.04
26;0.8;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
27;0.6;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
28;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
29;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
30;0.2;0.4;0.0;0.7;0.36;1.0;0.36;1.0;1.0;1.0
31;0.4;0.0;0.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
32;0.4;1.0;0.2;0.9;0.04;1.0;0.04;0.36;1.0;0.36
33;0.2;1.0;0.4;0.8;0.36;1.0;0.36;0.04;1.0;0.04
34;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
35;0.0;0.6;1.0;0.3;1.0;1.0;1.0;1.0;1.0;1.0
36;0.0;0.2;0.2;0.5;1.0;1.0;1.0;0.36;1.0;0.36
37;0.2;0.8;0.2;0.8;0.36;1.0;0.36;0.36;1.0;0.36
38;0.0;0.6;0.6;0.5;1.0;1.0;1.0;0.04;1.0;0.04
39;0.2;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
40;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
41;0.0;0.8;0.2;0.8;1.0;1.0;1.0;0.36;1.0;0.36
42;0.2;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
43;0.2;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
44;0.0;0.4;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0
45;0.2;0.8;0.2;0.8;0.36;1.0;0.36;0.36;1.0;0.36
46;1.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
47;0.6;0.4;0.8;0.3;0.04;1.0;0.04;0.36;1.0;0.36
48;0.4;0.8;0.2;0.8;0.04;1.0;0.04;0.36;1.0;0.36
49;0.4;0.6;0.6;0.5;0.04;1.0;0.04;0.04;1.0;0.04
50;0.2;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
51;0.4;0.0;0.4;0.3;0.04;1.0;0.04;0.04;1.0;0.04
52;0.0;0.4;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0
53;0.2;0.6;0.4;0.6;0.36;1.0;0.36;0.04;1.0;0.04
54;0.0;0.2;0.0;0.6;1.0;1.0;1.0;1.0;1.0;1.0
55;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
56;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
57;0.4;0.6;0.2;0.7;0.04;1.0;0.04;0.36;1.0;0.36
58;0.6;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
59;0.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
