criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
1;0.6;1.0;0.8;0.6;0.04;1.0;0.04;0.36;1.0;0.36
2;0.6;0.8;0.4;0.7;0.04;1.0;0.04;0.04;1.0;0.04
3;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
4;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
5;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
6;0.8;0.8;1.0;0.4;0.36;1.0;0.36;1.0;1.0;1.0
7;0.8;0.8;0.4;0.7;0.36;1.0;0.36;0.04;1.0;0.04
8;0.6;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
9;0.4;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
10;0.6;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
11;0.4;0.8;0.4;0.7;0.04;1.0;0.04;0.04;1.0;0.04
12;0.8;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
13;0.2;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
14;0.4;0.4;0.6;0.4;0.04;1.0;0.04;0.04;1.0;0.04
15;1.0;0.8;0.2;0.8;1.0;1.0;1.0;0.36;1.0;0.36
16;0.2;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
17;0.8;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
18;0.4;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
19;0.0;0.6;0.4;0.6;1.0;1.0;1.0;0.04;1.0;0.04
20;0.4;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
21;0.6;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
22;0.8;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
23;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
