criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.3;1.0;0.1;0.95;1.0;0.4;0.4;1.0;0.8;0.8
1;1.0;0.0;0.4;0.3;1.0;1.0;1.0;0.04;1.0;0.04
2;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
3;0.4;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
4;0.6;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
5;0.2;0.4;0.0;0.7;0.36;1.0;0.36;1.0;1.0;1.0
6;0.4;0.6;0.8;0.4;0.04;1.0;0.04;0.36;1.0;0.36
7;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
8;0.4;1.0;0.1;0.95;0.11;0.6;0.07;1.0;0.8;0.8
9;0.6;0.6;0.2;0.7;0.04;1.0;0.04;0.36;1.0;0.36
10;0.5;0.4;0.3;0.55;0.0;0.8;0.0;0.25;0.8;0.2
11;1.0;1.0;0.2;0.9;1.0;1.0;1.0;1.0;0.6;0.6
12;1.0;0.2;0.1;0.55;1.0;1.0;1.0;1.0;0.8;0.8
13;0.0;0.1;0.0;0.55;1.0;1.0;1.0;1.0;1.0;1.0
14;0.2;0.2;0.4;0.4;0.36;1.0;0.36;0.04;1.0;0.04
15;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
16;0.6;0.4;0.0;0.7;0.04;1.0;0.04;1.0;1.0;1.0
17;0.4;0.7;0.0;0.85;0.04;1.0;0.04;1.0;1.0;1.0
18;0.9;0.4;0.0;0.7;1.0;0.8;0.8;1.0;1.0;1.0
19;0.8;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
20;0.6;0.2;0.0;0.6;0.04;1.0;0.04;1.0;1.0;1.0
21;0.7;0.4;0.0;0.7;0.25;0.8;0.2;1.0;1.0;1.0
22;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
23;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
24;0.8;0.1;0.5;0.3;0.36;1.0;0.36;0.0;0.8;0.0
25;0.3;0.0;0.1;0.45;0.25;0.8;0.2;1.0;0.8;0.8
26;0.3;0.2;0.3;0.45;0.25;0.8;0.2;0.25;0.8;0.2
27;0.4;0.0;0.8;0.1;0.04;1.0;0.04;0.36;1.0;0.36
28;0.3;0.4;0.0;0.7;0.25;0.8;0.2;1.0;1.0;1.0
29;0.5;0.2;0.0;0.6;0.0;0.8;0.0;1.0;1.0;1.0
