criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1;0.6;0.6;0.2;0.7;0.04;1.0;0.04;0.36;1.0;0.36
2;0.4;1.0;0.4;0.8;0.04;1.0;0.04;0.04;1.0;0.04
3;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
4;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
5;0.6;0.0;0.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
6;0.8;1.0;0.4;0.8;0.36;1.0;0.36;0.04;1.0;0.04
7;0.6;0.6;0.8;0.4;0.04;1.0;0.04;0.36;1.0;0.36
8;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
9;0.6;0.8;0.8;0.5;0.04;1.0;0.04;0.36;1.0;0.36
10;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
11;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
12;1.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
13;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
14;0.6;0.8;0.4;0.7;0.04;1.0;0.04;0.04;1.0;0.04
15;0.0;0.0;0.8;0.1;1.0;1.0;1.0;0.36;1.0;0.36
16;0.4;1.0;0.8;0.6;0.04;1.0;0.04;0.36;1.0;0.36
17;1.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
18;0.4;1.0;0.4;0.8;0.04;1.0;0.04;0.04;1.0;0.04
19;0.8;0.8;0.2;0.8;0.36;1.0;0.36;0.36;1.0;0.36
20;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
21;0.8;0.8;0.2;0.8;0.36;1.0;0.36;0.36;1.0;0.36
22;0.8;0.6;0.8;0.4;0.36;1.0;0.36;0.36;1.0;0.36
23;0.4;0.0;0.8;0.1;0.04;1.0;0.04;0.36;1.0;0.36
24;0.8;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
25;0.6;0.6;0.6;0.5;0.04;1.0;0.04;0.04;1.0;0.04
26;0.8;0.6;0.8;0.4;0.36;1.0;0.36;0.36;1.0;0.36
27;1.0;0.8;0.4;0.7;1.0;1.0;1.0;0.04;1.0;0.04
28;0.8;0.6;0.4;0.6;0.36;1.0;0.36;0.04;1.0;0.04
29;0.6;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
30;0.8;0.8;0.8;0.5;0.36;1.0;0.36;0.36;1.0;0.36
31;0.6;0.2;0.2;0.5;0.04;1.0;0.04;0.36;1.0;0.36
32;0.4;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
33;0.8;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
34;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
35;0.2;0.8;0.6;0.6;0.36;1.0;0.36;0.04;1.0;0.04
36;0.2;0.8;1.0;0.4;0.36;1.0;0.36;1.0;1.0;1.0
37;0.8;0.8;0.6;0.6;0.36;1.0;0.36;0.04;1.0;0.04
38;0.2;0.4;1.0;0.2;0.36;1.0;0.36;1.0;1.0;1.0
39;0.4;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
40;0.8;0.8;0.6;0.6;0.36;1.0;0.36;0.04;1.0;0.04
41;0.6;0.8;0.2;0.8;0.04;1.0;0.04;0.36;1.0;0.36
