criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.8;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
1;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
3;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
4;1.0;0.6;0.0;0.8;1.0;1.0;1.0;1.0;1.0;1.0
5;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
6;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
7;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
8;0.8;0.4;0.0;0.7;0.36;1.0;0.36;1.0;1.0;1.0
9;0.8;0.4;0.4;0.5;0.36;1.0;0.36;0.04;1.0;0.04
10;0.6;0.8;0.2;0.8;0.04;1.0;0.04;0.36;1.0;0.36
11;0.6;0.8;0.2;0.8;0.04;1.0;0.04;0.36;1.0;0.36
12;0.8;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
13;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
14;0.5;0.4;0.0;0.7;0.0;0.8;0.0;1.0;1.0;1.0
15;0.8;0.6;0.4;0.6;0.36;1.0;0.36;0.04;1.0;0.04
16;0.4;1.0;0.2;0.9;0.04;1.0;0.04;0.36;1.0;0.36
17;1.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
18;0.6;0.4;0.4;0.5;0.04;1.0;0.04;0.04;1.0;0.04
19;1.0;0.8;0.2;0.8;1.0;1.0;1.0;0.36;1.0;0.36
20;0.8;1.0;0.4;0.8;0.36;1.0;0.36;0.04;1.0;0.04
21;0.6;0.8;0.4;0.7;0.04;1.0;0.04;0.04;1.0;0.04
22;0.7;0.2;0.0;0.6;0.25;0.8;0.2;1.0;1.0;1.0
23;0.4;0.4;0.2;0.6;0.04;1.0;0.04;0.36;1.0;0.36
24;0.0;0.4;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0
25;0.4;0.2;0.2;0.5;0.04;1.0;0.04;0.36;1.0;0.36
26;0.4;0.4;0.2;0.6;0.04;1.0;0.04;0.36;1.0;0.36
27;0.4;0.2;0.2;0.5;0.04;1.0;0.04;0.36;1.0;0.36
28;0.6;0.6;0.6;0.5;0.04;1.0;0.04;0.04;1.0;0.04
29;0.0;0.6;0.0;0.8;1.0;1.0;1.0;1.0;1.0;1.0
30;0.8;0.0;0.2;0.4;0.36;1.0;0.36;0.36;1.0;0.36
31;0.4;0.2;0.2;0.5;0.04;1.0;0.04;0.36;1.0;0.36
32;1.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
33;0.8;0.2;0.4;0.4;0.36;1.0;0.36;0.04;1.0;0.04
34;0.4;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
35;0.2;0.6;0.2;0.7;0.36;1.0;0.36;1.0;0.6;0.6
36;0.0;0.0;0.2;0.4;1.0;1.0;1.0;0.36;1.0;0.36
37;0.2;0.2;0.2;0.5;0.36;1.0;0.36;0.36;1.0;0.36
38;0.0;0.6;0.0;0.8;1.0;1.0;1.0;1.0;1.0;1.0
39;0.2;0.2;0.2;0.5;0.36;1.0;0.36;0.36;1.0;0.36
40;0.2;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
41;0.0;0.2;0.2;0.5;1.0;1.0;1.0;0.36;1.0;0.36
42;0.2;0.2;0.6;0.3;0.36;1.0;0.36;0.04;1.0;0.04
43;0.2;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
44;0.2;0.4;0.0;0.7;0.36;1.0;0.36;1.0;1.0;1.0
45;0.2;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
46;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
47;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
48;0.4;0.4;0.2;0.6;0.04;1.0;0.04;0.36;1.0;0.36
49;0.2;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
50;0.4;0.0;0.2;0.4;0.04;1.0;0.04;0.36;1.0;0.36
51;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
52;0.4;0.0;0.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
53;0.6;0.2;0.2;0.5;0.04;1.0;0.04;0.36;1.0;0.36
54;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
55;0.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
56;0.2;0.2;0.6;0.3;0.36;1.0;0.36;0.04;1.0;0.04
57;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
58;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
59;0.3;1.0;0.0;1.0;0.25;0.8;0.2;1.0;1.0;1.0
60;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
61;0.2;0.0;0.1;0.45;0.36;1.0;0.36;1.0;0.8;0.8
62;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
63;0.8;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
64;0.4;0.8;0.2;0.8;0.04;1.0;0.04;0.36;1.0;0.36
65;0.4;0.8;0.4;0.7;0.04;1.0;0.04;0.04;1.0;0.04
66;0.4;0.0;0.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
67;0.4;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
68;0.4;0.0;0.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
69;0.0;0.2;0.0;0.6;1.0;1.0;1.0;1.0;1.0;1.0
70;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
71;0.8;0.4;0.0;0.7;0.36;1.0;0.36;1.0;1.0;1.0
72;0.6;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
73;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
74;0.0;0.6;0.0;0.8;1.0;1.0;1.0;1.0;1.0;1.0
75;0.2;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
