Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);In Albania, does the constitution prohibit discrimination based on sexual orientation?;In Albania, should the constitution prohibit discrimination based on sexual orientation?;In Albania, should the constitution not prohibit discrimination based on sexual orientation?
Equality & non-discrimination;Employment (sexual orientation);In Albania, is sexual orientation explicitly included in employment anti-discrimination legislation?;In Albania, should sexual orientation be explictly included in employment anti-discrimination legislation?;In Albania, should sexual orientation be excluded in employment anti-discrimination legislation?
Equality & non-discrimination;Goods & services (sexual orientation);In Albania, is sexual orientation explicitly included in goods and services anti-discrimination legislation?;In Albania, should sexual orientation be explicitly included in goods and services anti-discrimination legislation?;In Albania, should sexual orientation be exluded in goods and services anti-discrimination legislation?
Equality & non-discrimination;Education (sexual orientation);In Albania, is discrimination based on sexual orientation in the field of education prohibited by legislation?;In Albania, should discrimination based on sexual orientation in the field of education be prohibited by legislation?;In Albania, should discrimination based on sexual orientation in the field of education be permitted by legislation?
Equality & non-discrimination;Health (sexual orientation);In Albania, is discrimination based on sexual orientation in the field of health prohibited by legislation?;In Albania, should discrimination based on sexual orientation in the field of health be prohibited by legislation?;In Albania, should discrimination based on sexual orientation in the field of health be permitted by legislation?
Equality & non-discrimination;Conversion practices ban (sexual orientation);In Albania, are there legislation or policies that prohibit conversion or reparative practices aimed at changing a minor’s sexual orientation?;In Albania, should legislation or policies that allow conversion or reparative practices aimed at changing a minor’s sexual orientation be banned?;In Albania, should legislation or policies allow conversion or reparative practices aimed at changing a minor’s sexual orientation?
Equality & non-discrimination;Equality body mandate (sexual orientation);In Albania, are national human rights institutions or equality bodies explicitly mandated to address and systematically working on issues related to sexual orientation?;In Albania, should national human rights institutions or equality bodies be explicitly mandated to address and systematically working on issues related to sexual orientation?;In Albania, should national human rights institutions or equality bodies not be mandated to address issues related to sexual orientation?
Equality & non-discrimination;Equality action plan (sexual orientation);In Albania, is there an equality action plan that explicitly includes sexual orientation and specific measures for progress?;In Albania, should there be an equality action plan that explicitly includes sexual orientation and specific measures for progress?;In Albania, should sexual orientation be excluded in equality action plans?
Equality & non-discrimination;Constitution (gender identity);In Albania, does the constitution prohibit discrimination based on gender identity?;In Albania, should the constitution prohibit discrimination based on gender identity?;In Albania, should the constitution not prohibit discrimination based on geneder identity?
Equality & non-discrimination;Employment (gender identity);In Albania, is gender identity explicitly included in employment anti-discrimination legislation?;In Albania, should gender identity be explictly included in employment anti-discrimination legislation?;In Albania, should gender identity be exluded in employment anti-discrimination legislation?
Equality & non-discrimination;Goods & services (gender identity);In Albania, is gender identity explicitly included in goods and services anti-discrimination legislation?;In Albania, should gender identity be explicitly included in goods and services anti-discrimination legislation?;In Albania, should gender identity be excluded in goods and services anti-discrimination legislation?
Equality & non-discrimination;Education (gender identity);In Albania, is discrimination based on gender identity in the field of education prohibited by legislation?;In Albania, should discrimination based on gender identity in the field of education be prohibited by legislation?;In Albania, should discrimination based on gender identity in the field of education be permitted by legislation?
Equality & non-discrimination;Health (gender identity);In Albania, is discrimination based on gender identity in the field of health prohibited by legislation?;In Albania, should discrimination based on gender identity in the field of health be prohibited by legislation?;In Albania, should discrimination based on gender identity in the field of health be permitted by legislation?
Equality & non-discrimination;Conversion practices ban (gender identity);In Albania, are there legislation and policies that prohibits conversion or reparative practices aimed at changing a minor’s gender identity?;In Albania, should legislation and policies that allow conversion or reparative practices aimed at changing a minor’s gender identity be banned?;In Albania, should there be legislation and policies that allow conversion or reparative practices aimed at changing a minor’s gender identity?
