Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Constitution (sexual orientation);In Andorra, does the constitution prohibit discrimination based on sexual orientation?;In Andorra, should the constitution prohibit discrimination based on sexual orientation?;In Andorra, should the constitution not prohibit discrimination based on sexual orientation?
Equality & non-discrimination;Employment (sexual orientation);In Andorra, is sexual orientation explicitly included in employment anti-discrimination legislation?;In Andorra, should sexual orientation be explictly included in employment anti-discrimination legislation?;In Andorra, should sexual orientation be excluded in employment anti-discrimination legislation?
Equality & non-discrimination;Goods & services (sexual orientation);In Andorra, is sexual orientation explicitly included in goods and services anti-discrimination legislation?;In Andorra, should sexual orientation be explicitly included in goods and services anti-discrimination legislation?;In Andorra, should sexual orientation be exluded in goods and services anti-discrimination legislation?
Equality & non-discrimination;Education (sexual orientation);In Andorra, is discrimination based on sexual orientation in the field of education prohibited by legislation?;In Andorra, should discrimination based on sexual orientation in the field of education be prohibited by legislation?;In Andorra, should discrimination based on sexual orientation in the field of education be permitted by legislation?
Equality & non-discrimination;Health (sexual orientation);In Andorra, is discrimination based on sexual orientation in the field of health prohibited by legislation?;In Andorra, should discrimination based on sexual orientation in the field of health be prohibited by legislation?;In Andorra, should discrimination based on sexual orientation in the field of health be permitted by legislation?
Equality & non-discrimination;Conversion practices ban (sexual orientation);In Andorra, are there legislation or policies that prohibit conversion or reparative practices aimed at changing a minor’s sexual orientation?;In Andorra, should legislation or policies that allow conversion or reparative practices aimed at changing a minor’s sexual orientation be banned?;In Andorra, should legislation or policies allow conversion or reparative practices aimed at changing a minor’s sexual orientation?
Equality & non-discrimination;Equality body mandate (sexual orientation);In Andorra, are national human rights institutions or equality bodies explicitly mandated to address and systematically working on issues related to sexual orientation?;In Andorra, should national human rights institutions or equality bodies be explicitly mandated to address and systematically working on issues related to sexual orientation?;In Andorra, should national human rights institutions or equality bodies not be mandated to address issues related to sexual orientation?
Equality & non-discrimination;Equality action plan (sexual orientation);In Andorra, is there an equality action plan that explicitly includes sexual orientation and specific measures for progress?;In Andorra, should there be an equality action plan that explicitly includes sexual orientation and specific measures for progress?;In Andorra, should sexual orientation be excluded in equality action plans?
Equality & non-discrimination;Constitution (gender identity);In Andorra, does the constitution prohibit discrimination based on gender identity?;In Andorra, should the constitution prohibit discrimination based on gender identity?;In Andorra, should the constitution not prohibit discrimination based on geneder identity?
Equality & non-discrimination;Employment (gender identity);In Andorra, is gender identity explicitly included in employment anti-discrimination legislation?;In Andorra, should gender identity be explictly included in employment anti-discrimination legislation?;In Andorra, should gender identity be exluded in employment anti-discrimination legislation?
Equality & non-discrimination;Goods & services (gender identity);In Andorra, is gender identity explicitly included in goods and services anti-discrimination legislation?;In Andorra, should gender identity be explicitly included in goods and services anti-discrimination legislation?;In Andorra, should gender identity be excluded in goods and services anti-discrimination legislation?
Equality & non-discrimination;Education (gender identity);In Andorra, is discrimination based on gender identity in the field of education prohibited by legislation?;In Andorra, should discrimination based on gender identity in the field of education be prohibited by legislation?;In Andorra, should discrimination based on gender identity in the field of education be permitted by legislation?
Equality & non-discrimination;Health (gender identity);In Andorra, is discrimination based on gender identity in the field of health prohibited by legislation?;In Andorra, should discrimination based on gender identity in the field of health be prohibited by legislation?;In Andorra, should discrimination based on gender identity in the field of health be permitted by legislation?
Equality & non-discrimination;Conversion practices ban (gender identity);In Andorra, are there legislation and policies that prohibits conversion or reparative practices aimed at changing a minor’s gender identity?;In Andorra, should legislation and policies that allow conversion or reparative practices aimed at changing a minor’s gender identity be banned?;In Andorra, should there be legislation and policies that allow conversion or reparative practices aimed at changing a minor’s gender identity?
Equality & non-discrimination;Equality body mandate (gender identity);In Andorra, are national human rights institutions or equality bodies explicitly mandated to address and systematically working on issues related to gender identity?;In Andorra, should national human rights institutions or equality bodies be explicitly mandated to address issues related to gender identity?;In Andorra, should national human rights institutions or equality bodies not be mandated to address issues related to gender identity?
Equality & non-discrimination;Equality action plan (gender identity);In Andorra, is there an equality action plan that explicitly includes gender identity and specific measures for progress?;In Andorra, should there be an equality action plan that explicitly includes gender identity and specific measures for progress?;In Andorra, should gender identity be excluded in equality action plans?
Equality & non-discrimination;Law (gender expression);In Andorra, is gender expression explicitly included in anti-discrimination legislation?;In Andorra, should gender expression explicitly be included in anti-discrimination legislation?;In Andorra, should gender expression explicitly be excluded in anti-discrimination legislation?
Equality & non-discrimination;Constitution (sex characteristics);In Andorra, does the constitution prohibit discrimination based on sex characteristics?;In Andorra, should the constitution prohibit discrimination based on sex characteristics?;In Andorra, should the constitution not prohibit discrimination based on sex characteristics?
Equality & non-discrimination;Employment (sex characteristics);In Andorra, are sex characteristics included in employment anti-discrimination legislation?;In Andorra, should sex characteristics be explictly included in employment anti-discrimination legislation?;In Andorra, should sex characteristics be excluded in employment anti-discrimination legislation?
Equality & non-discrimination;Goods & services (sex characteristics);In Andorra, are sex characteristics explicitly included in goods and services anti-discrimination legislation?;In Andorra, should sex characteristics be explicitly included in goods and services anti-discrimination legislation?;In Andorra, should sex characteristics be excluded in goods and services anti-discrimination legislation?
Equality & non-discrimination;Education (sex characteristics);In Andorra, is discrimination based on sex characteristics in the field of education prohibited by legislation?;In Andorra, should discrimination based on sex characteristics in the field of education be prohibited by legislation?;In Andorra, should discrimination based on sex characteristics in the field of education be permitted by legislation?
Equality & non-discrimination;Health (sex characteristics);In Andorra, is discrimination based on sex characteristics in the field of health prohibited by legislation?;In Andorra, should discrimination based on sex characteristics in the field of health be prohibited by legislation?;In Andorra, should discrimination based on sex characteristics in the field of health be permitted by legislation?
