criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
3;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
4;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
5;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
6;0.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
7;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
8;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
9;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
10;0.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
11;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
12;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
13;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
14;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
