criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.8;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
1;0.6;1.0;0.4;0.8;0.04;1.0;0.04;0.04;1.0;0.04
2;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
3;1.0;0.6;0.0;0.8;1.0;1.0;1.0;1.0;1.0;1.0
4;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
5;0.4;0.2;0.0;0.6;0.04;1.0;0.04;1.0;1.0;1.0
6;0.2;1.0;0.4;0.8;0.36;1.0;0.36;0.04;1.0;0.04
7;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
8;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
9;0.8;0.8;0.8;0.5;0.36;1.0;0.36;0.36;1.0;0.36
10;0.6;0.6;0.6;0.5;0.04;1.0;0.04;0.04;1.0;0.04
11;0.8;0.8;0.4;0.7;0.36;1.0;0.36;0.04;1.0;0.04
12;0.8;0.8;0.2;0.8;0.36;1.0;0.36;0.36;1.0;0.36
13;0.2;0.4;0.6;0.4;0.36;1.0;0.36;0.04;1.0;0.04
14;0.8;1.0;0.6;0.7;0.36;1.0;0.36;0.04;1.0;0.04
15;0.8;0.6;0.4;0.6;0.36;1.0;0.36;0.04;1.0;0.04
16;0.6;1.0;0.8;0.6;0.04;1.0;0.04;0.36;1.0;0.36
17;0.6;1.0;0.4;0.8;0.04;1.0;0.04;0.04;1.0;0.04
18;0.8;0.8;0.6;0.6;0.36;1.0;0.36;0.04;1.0;0.04
19;0.6;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
20;0.8;0.8;0.4;0.7;0.36;1.0;0.36;0.04;1.0;0.04
21;1.0;0.8;0.4;0.7;1.0;1.0;1.0;0.04;1.0;0.04
22;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
23;0.4;1.0;0.8;0.6;0.04;1.0;0.04;0.36;1.0;0.36
24;0.8;0.2;0.8;0.2;0.36;1.0;0.36;0.36;1.0;0.36
25;0.6;0.6;0.4;0.6;0.04;1.0;0.04;0.04;1.0;0.04
26;0.2;0.8;0.8;0.5;0.36;1.0;0.36;0.36;1.0;0.36
27;0.2;0.6;0.4;0.6;0.36;1.0;0.36;0.04;1.0;0.04
28;0.6;0.6;0.4;0.6;0.04;1.0;0.04;0.04;1.0;0.04
29;0.8;0.4;0.6;0.4;0.36;1.0;0.36;0.04;1.0;0.04
30;1.0;0.6;0.8;0.4;1.0;1.0;1.0;0.36;1.0;0.36
31;0.6;0.8;0.6;0.6;0.04;1.0;0.04;0.04;1.0;0.04
