criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
1;0.8;1.0;0.4;0.8;0.36;1.0;0.36;0.04;1.0;0.04
2;1.0;0.8;0.4;0.7;1.0;1.0;1.0;0.04;1.0;0.04
3;0.8;1.0;0.4;0.8;0.36;1.0;0.36;0.04;1.0;0.04
4;0.8;0.8;0.2;0.8;0.36;1.0;0.36;0.36;1.0;0.36
5;0.0;0.4;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0
6;0.8;0.8;0.6;0.6;0.36;1.0;0.36;0.04;1.0;0.04
7;1.0;0.2;0.6;0.3;1.0;1.0;1.0;0.04;1.0;0.04
8;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
9;0.8;0.8;0.8;0.5;0.36;1.0;0.36;0.36;1.0;0.36
10;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
11;1.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
12;1.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
13;0.4;0.2;0.4;0.4;0.04;1.0;0.04;0.04;1.0;0.04
14;0.8;0.8;0.8;0.5;0.36;1.0;0.36;0.36;1.0;0.36
15;0.6;0.8;0.4;0.7;0.04;1.0;0.04;0.04;1.0;0.04
16;1.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
17;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
18;0.8;1.0;0.6;0.7;0.36;1.0;0.36;0.04;1.0;0.04
19;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
20;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
21;0.8;0.6;0.2;0.7;0.36;1.0;0.36;0.36;1.0;0.36
22;0.4;0.8;0.6;0.6;0.04;1.0;0.04;0.04;1.0;0.04
23;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
24;0.4;1.0;0.4;0.8;0.04;1.0;0.04;0.04;1.0;0.04
25;0.2;0.6;0.6;0.5;0.36;1.0;0.36;0.04;1.0;0.04
26;0.6;0.8;0.8;0.5;0.04;1.0;0.04;0.36;1.0;0.36
27;0.6;0.8;0.8;0.5;0.04;1.0;0.04;0.36;1.0;0.36
28;0.4;0.8;0.4;0.7;0.04;1.0;0.04;0.04;1.0;0.04
29;0.8;0.6;0.2;0.7;0.36;1.0;0.36;0.36;1.0;0.36
30;0.6;0.6;0.2;0.7;0.04;1.0;0.04;0.36;1.0;0.36
31;0.8;0.8;1.0;0.4;0.36;1.0;0.36;1.0;1.0;1.0
32;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
33;0.4;0.6;1.0;0.3;0.04;1.0;0.04;1.0;1.0;1.0
34;0.4;1.0;0.4;0.8;0.04;1.0;0.04;0.04;1.0;0.04
35;0.4;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
36;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
37;1.0;0.6;0.6;0.5;1.0;1.0;1.0;0.04;1.0;0.04
38;0.8;0.8;0.4;0.7;0.36;1.0;0.36;0.04;1.0;0.04
39;0.6;0.8;1.0;0.4;0.04;1.0;0.04;1.0;1.0;1.0
40;1.0;0.6;0.6;0.5;1.0;1.0;1.0;0.04;1.0;0.04
41;0.4;0.6;0.8;0.4;0.04;1.0;0.04;0.36;1.0;0.36
42;0.6;0.6;0.2;0.7;0.04;1.0;0.04;0.36;1.0;0.36
43;0.8;0.6;0.6;0.5;0.36;1.0;0.36;0.04;1.0;0.04
44;0.6;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
45;0.8;0.8;0.6;0.6;0.36;1.0;0.36;0.04;1.0;0.04
46;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
47;1.0;0.8;1.0;0.4;1.0;1.0;1.0;1.0;1.0;1.0
48;1.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
49;1.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
50;0.8;0.6;0.6;0.5;0.36;1.0;0.36;0.04;1.0;0.04
51;0.2;0.6;0.6;0.5;0.36;1.0;0.36;0.04;1.0;0.04
52;0.4;0.4;0.2;0.6;0.04;1.0;0.04;0.36;1.0;0.36
53;0.4;0.4;0.6;0.4;0.04;1.0;0.04;0.04;1.0;0.04
54;0.6;0.4;0.6;0.4;0.04;1.0;0.04;0.04;1.0;0.04
55;0.4;0.6;0.8;0.4;0.04;1.0;0.04;0.36;1.0;0.36
56;0.8;0.4;0.8;0.3;0.36;1.0;0.36;0.36;1.0;0.36
57;0.6;0.6;0.6;0.5;0.04;1.0;0.04;0.04;1.0;0.04
58;0.2;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
59;0.4;0.2;0.2;0.5;0.04;1.0;0.04;0.36;1.0;0.36
60;0.4;0.4;0.0;0.7;0.04;1.0;0.04;1.0;1.0;1.0
61;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
62;0.2;0.2;1.0;0.1;0.36;1.0;0.36;1.0;1.0;1.0
63;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
64;0.4;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
65;0.4;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
66;0.6;0.8;0.6;0.6;0.04;1.0;0.04;0.04;1.0;0.04
67;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
68;0.8;0.6;0.8;0.4;0.36;1.0;0.36;0.36;1.0;0.36
69;0.4;0.6;0.6;0.5;0.04;1.0;0.04;0.04;1.0;0.04
70;0.2;0.8;0.6;0.6;0.36;1.0;0.36;0.04;1.0;0.04
71;0.6;0.8;0.6;0.6;0.04;1.0;0.04;0.04;1.0;0.04
72;0.6;0.8;0.4;0.7;0.04;1.0;0.04;0.04;1.0;0.04
73;0.8;0.8;1.0;0.4;0.36;1.0;0.36;1.0;1.0;1.0
74;0.8;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
75;0.2;0.6;1.0;0.3;0.36;1.0;0.36;1.0;1.0;1.0
