criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.5;1.0;0.1;0.95;0.0;0.8;0.0;1.0;0.8;0.8
1;0.8;0.6;0.6;0.5;0.36;1.0;0.36;0.04;1.0;0.04
2;0.1;0.6;0.7;0.45;1.0;0.8;0.8;0.25;0.8;0.2
3;1.0;1.0;0.2;0.9;1.0;1.0;1.0;1.0;0.6;0.6
4;1.0;1.0;0.2;0.9;1.0;1.0;1.0;1.0;0.6;0.6
5;0.0;0.2;0.0;0.6;1.0;1.0;1.0;1.0;1.0;1.0
6;0.3;0.6;0.8;0.4;0.25;0.8;0.2;0.36;1.0;0.36
7;0.7;0.8;0.3;0.75;0.25;0.8;0.2;1.0;0.4;0.4
8;0.9;0.6;0.1;0.75;1.0;0.8;0.8;1.0;0.8;0.8
9;0.3;0.8;0.3;0.75;0.25;0.8;0.2;1.0;0.4;0.4
10;0.8;0.7;0.4;0.65;0.36;1.0;0.36;0.11;0.6;0.07
11;0.5;1.0;0.2;0.9;0.0;0.8;0.0;1.0;0.6;0.6
12;1.0;1.0;0.1;0.95;1.0;1.0;1.0;1.0;0.8;0.8
13;0.1;0.2;0.3;0.45;1.0;0.8;0.8;1.0;0.4;0.4
14;0.6;0.8;0.6;0.6;0.04;1.0;0.04;0.04;1.0;0.04
15;0.4;0.9;0.1;0.9;0.04;1.0;0.04;1.0;0.8;0.8
16;0.5;0.8;0.0;0.9;0.0;0.8;0.0;1.0;1.0;1.0
17;1.0;0.6;0.0;0.8;1.0;1.0;1.0;1.0;1.0;1.0
18;0.5;0.8;0.3;0.75;0.0;0.8;0.0;0.25;0.8;0.2
19;0.5;0.4;0.5;0.45;0.0;0.8;0.0;0.0;0.8;0.0
20;0.8;0.5;0.1;0.7;0.36;1.0;0.36;1.0;0.8;0.8
21;0.8;1.0;0.3;0.85;0.36;1.0;0.36;1.0;0.4;0.4
22;0.5;0.5;0.6;0.45;0.0;0.8;0.0;0.04;1.0;0.04
23;0.6;1.0;0.3;0.85;0.11;0.6;0.07;1.0;0.4;0.4
24;0.5;0.7;0.0;0.85;0.0;0.8;0.0;1.0;1.0;1.0
25;0.4;0.1;0.2;0.45;0.04;1.0;0.04;0.36;1.0;0.36
26;0.0;0.4;0.6;0.4;1.0;1.0;1.0;0.04;1.0;0.04
27;0.1;0.4;0.1;0.65;1.0;0.8;0.8;1.0;0.8;0.8
28;0.8;0.2;0.4;0.4;0.36;1.0;0.36;0.11;0.6;0.07
29;0.5;0.0;0.0;0.5;0.0;0.8;0.0;1.0;1.0;1.0
30;0.5;0.7;0.4;0.65;0.0;0.8;0.0;0.04;1.0;0.04
31;0.4;0.2;0.5;0.35;0.04;1.0;0.04;0.0;0.8;0.0
32;0.8;0.5;0.7;0.4;0.36;1.0;0.36;0.25;0.8;0.2
33;0.6;1.0;0.5;0.75;0.11;0.6;0.07;0.0;0.8;0.0
34;1.0;0.7;0.1;0.8;1.0;1.0;1.0;1.0;0.8;0.8
35;0.8;0.8;0.9;0.45;0.36;1.0;0.36;1.0;0.8;0.8
36;0.1;0.6;0.6;0.5;1.0;0.8;0.8;0.04;1.0;0.04
37;0.5;0.3;0.3;0.5;0.0;0.4;0.0;0.25;0.8;0.2
38;0.0;0.3;0.4;0.45;1.0;1.0;1.0;1.0;0.2;0.2
39;0.2;0.3;0.2;0.55;1.0;0.6;0.6;1.0;0.6;0.6
40;0.4;0.3;0.2;0.55;0.04;1.0;0.04;0.36;1.0;0.36
41;0.1;0.8;0.3;0.75;1.0;0.8;0.8;0.25;0.8;0.2
42;0.4;0.5;0.3;0.6;0.11;0.6;0.07;0.25;0.8;0.2
43;0.1;0.4;0.4;0.5;1.0;0.8;0.8;1.0;0.2;0.2
44;0.0;0.8;0.3;0.75;1.0;1.0;1.0;0.25;0.8;0.2
45;0.8;0.4;0.0;0.7;0.36;1.0;0.36;1.0;1.0;1.0
46;0.6;0.9;1.0;0.45;0.04;1.0;0.04;1.0;1.0;1.0
47;0.0;0.9;0.8;0.55;1.0;1.0;1.0;0.36;1.0;0.36
48;0.4;0.6;0.6;0.5;0.04;1.0;0.04;0.04;1.0;0.04
49;0.2;0.1;0.4;0.35;1.0;0.6;0.6;0.11;0.6;0.07
50;0.3;0.3;0.1;0.6;1.0;0.4;0.4;1.0;0.8;0.8
51;0.0;0.2;0.6;0.3;1.0;1.0;1.0;0.04;1.0;0.04
52;0.1;0.2;0.4;0.4;1.0;0.8;0.8;0.04;1.0;0.04
53;0.6;0.1;0.2;0.45;0.04;1.0;0.04;0.36;1.0;0.36
54;0.9;0.2;0.0;0.6;1.0;0.8;0.8;1.0;1.0;1.0
55;0.0;0.3;0.3;0.5;1.0;1.0;1.0;0.25;0.8;0.2
56;0.5;0.2;0.0;0.6;0.0;0.8;0.0;1.0;1.0;1.0
57;0.2;0.7;0.7;0.5;0.36;1.0;0.36;0.25;0.8;0.2
58;0.2;1.0;0.6;0.7;1.0;0.6;0.6;0.11;0.6;0.07
59;0.2;0.5;0.7;0.4;1.0;0.6;0.6;0.25;0.8;0.2
60;0.6;0.4;0.2;0.6;0.04;1.0;0.04;1.0;0.6;0.6
61;1.0;1.0;0.3;0.85;1.0;1.0;1.0;1.0;0.4;0.4
62;0.2;0.0;0.1;0.45;1.0;0.6;0.6;1.0;0.8;0.8
63;0.1;0.8;0.5;0.65;1.0;0.8;0.8;0.0;0.8;0.0
64;0.2;0.8;0.1;0.85;0.36;1.0;0.36;1.0;0.8;0.8
65;0.0;0.9;0.8;0.55;1.0;1.0;1.0;0.36;1.0;0.36
66;0.1;0.4;0.1;0.65;1.0;0.8;0.8;1.0;0.8;0.8
67;0.6;0.7;0.0;0.85;0.04;1.0;0.04;1.0;1.0;1.0
68;0.0;0.6;0.8;0.4;1.0;1.0;1.0;0.36;1.0;0.36
69;0.4;1.0;0.2;0.9;0.11;0.6;0.07;1.0;0.6;0.6
70;0.1;0.2;0.6;0.3;1.0;0.8;0.8;0.11;0.6;0.07
71;0.4;0.6;1.0;0.3;0.04;1.0;0.04;1.0;1.0;1.0
72;0.0;0.4;0.5;0.45;1.0;1.0;1.0;0.0;0.8;0.0
73;0.2;0.6;1.0;0.3;1.0;0.6;0.6;1.0;1.0;1.0
74;0.3;0.6;0.1;0.75;0.25;0.8;0.2;1.0;0.8;0.8
75;0.1;0.7;0.7;0.5;1.0;0.8;0.8;0.25;0.8;0.2
