criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.4;0.4;0.2;0.6;0.04;1.0;0.04;0.36;1.0;0.36
1;0.0;0.6;0.6;0.5;1.0;1.0;1.0;0.04;1.0;0.04
2;0.0;0.6;0.4;0.6;1.0;1.0;1.0;0.04;1.0;0.04
3;0.0;0.2;0.0;0.6;1.0;1.0;1.0;1.0;1.0;1.0
4;0.2;0.2;0.6;0.3;0.36;1.0;0.36;0.04;1.0;0.04
5;0.0;0.2;0.2;0.5;1.0;1.0;1.0;0.36;1.0;0.36
6;0.2;0.4;0.6;0.4;0.36;1.0;0.36;0.04;1.0;0.04
7;0.2;0.6;0.0;0.8;0.36;1.0;0.36;1.0;1.0;1.0
8;0.0;0.4;0.6;0.4;1.0;1.0;1.0;0.04;1.0;0.04
9;0.0;0.6;0.6;0.5;1.0;1.0;1.0;0.04;1.0;0.04
10;0.0;1.0;0.5;0.75;1.0;1.0;1.0;0.0;0.8;0.0
11;0.4;0.6;0.2;0.7;0.04;1.0;0.04;0.36;1.0;0.36
12;0.4;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
13;0.0;0.4;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0
14;0.0;0.6;0.8;0.4;1.0;1.0;1.0;0.36;1.0;0.36
15;1.0;0.6;0.6;0.5;1.0;1.0;1.0;0.04;1.0;0.04
16;0.0;0.6;0.0;0.8;1.0;1.0;1.0;1.0;1.0;1.0
17;0.4;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
18;0.2;0.4;0.4;0.5;0.36;1.0;0.36;0.04;1.0;0.04
19;0.0;0.0;0.2;0.4;1.0;1.0;1.0;0.36;1.0;0.36
20;0.4;0.4;0.4;0.5;0.04;1.0;0.04;0.04;1.0;0.04
21;0.0;0.4;0.0;0.7;1.0;1.0;1.0;1.0;1.0;1.0
22;0.2;0.4;0.6;0.4;0.36;1.0;0.36;0.04;1.0;0.04
23;1.0;0.4;0.2;0.6;1.0;1.0;1.0;0.36;1.0;0.36
24;0.2;0.4;0.2;0.6;0.36;1.0;0.36;0.36;1.0;0.36
25;0.0;0.6;1.0;0.3;1.0;1.0;1.0;1.0;1.0;1.0
26;0.2;0.8;0.6;0.6;0.36;1.0;0.36;0.04;1.0;0.04
27;0.4;0.6;0.6;0.5;0.04;1.0;0.04;0.04;1.0;0.04
28;0.4;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
29;0.0;0.0;0.4;0.3;1.0;1.0;1.0;0.04;1.0;0.04
30;0.2;0.6;0.6;0.5;0.36;1.0;0.36;0.04;1.0;0.04
31;0.0;0.6;0.8;0.4;1.0;1.0;1.0;0.36;1.0;0.36
