criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.7;0.7;0.0;0.85;1.0;0.4;0.4;1.0;1.0;1.0
1;0.1;0.0;0.2;0.4;1.0;0.8;0.8;0.36;1.0;0.36
2;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
3;0.5;0.3;0.0;0.65;0.0;0.4;0.0;1.0;1.0;1.0
4;0.5;0.1;0.0;0.55;0.0;0.4;0.0;1.0;1.0;1.0
5;0.1;0.0;0.0;0.5;1.0;0.8;0.8;1.0;1.0;1.0
6;0.0;0.1;0.0;0.55;1.0;1.0;1.0;1.0;1.0;1.0
7;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
8;0.4;0.4;0.0;0.7;0.11;0.6;0.07;1.0;1.0;1.0
9;0.0;0.1;0.4;0.35;1.0;1.0;1.0;0.11;0.6;0.07
10;0.1;0.5;0.1;0.7;1.0;0.8;0.8;1.0;0.8;0.8
11;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
12;0.3;0.3;0.0;0.65;0.25;0.8;0.2;1.0;1.0;1.0
13;0.4;0.0;0.0;0.5;0.11;0.6;0.07;1.0;1.0;1.0
14;0.0;0.0;0.1;0.45;1.0;1.0;1.0;1.0;0.8;0.8
15;0.0;0.1;0.0;0.55;1.0;1.0;1.0;1.0;1.0;1.0
16;0.5;0.1;0.3;0.4;;0.0;0.0;1.0;0.4;0.4
17;0.5;0.8;0.0;0.9;0.0;0.4;0.0;1.0;1.0;1.0
18;0.6;0.3;0.2;0.55;1.0;0.2;0.2;1.0;0.6;0.6
19;0.1;0.0;0.2;0.4;1.0;0.8;0.8;1.0;0.6;0.6
20;0.2;0.2;0.0;0.6;1.0;0.6;0.6;1.0;1.0;1.0
21;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
22;0.3;0.0;0.0;0.5;1.0;0.4;0.4;1.0;1.0;1.0
23;0.0;0.2;0.4;0.4;1.0;1.0;1.0;0.11;0.6;0.07
24;0.1;0.0;0.4;0.3;1.0;0.8;0.8;1.0;0.2;0.2
25;0.0;0.1;0.0;0.55;1.0;1.0;1.0;1.0;1.0;1.0
26;0.2;0.0;0.2;0.4;0.36;1.0;0.36;0.36;1.0;0.36
27;0.4;0.0;0.1;0.45;0.04;1.0;0.04;1.0;0.8;0.8
28;0.2;0.2;0.1;0.55;1.0;0.6;0.6;1.0;0.8;0.8
29;0.0;0.2;0.1;0.55;1.0;1.0;1.0;1.0;0.8;0.8
30;0.5;0.0;0.2;0.4;0.0;0.8;0.0;1.0;0.6;0.6
31;0.3;0.0;0.2;0.4;0.25;0.8;0.2;1.0;0.6;0.6
32;0.3;0.0;0.0;0.5;0.25;0.8;0.2;1.0;1.0;1.0
33;0.1;0.1;0.0;0.55;1.0;0.8;0.8;1.0;1.0;1.0
34;0.0;0.6;0.2;0.7;1.0;1.0;1.0;0.36;1.0;0.36
35;0.1;0.0;0.1;0.45;1.0;0.8;0.8;1.0;0.8;0.8
36;0.0;0.2;0.0;0.6;1.0;1.0;1.0;1.0;1.0;1.0
37;0.1;0.0;0.1;0.45;1.0;0.8;0.8;1.0;0.8;0.8
38;0.0;0.0;0.1;0.45;1.0;1.0;1.0;1.0;0.8;0.8
39;0.1;0.3;0.0;0.65;1.0;0.8;0.8;1.0;1.0;1.0
40;0.0;0.3;0.1;0.6;1.0;1.0;1.0;1.0;0.8;0.8
41;0.2;0.1;0.1;0.5;0.36;1.0;0.36;1.0;0.8;0.8
42;0.1;0.4;0.0;0.7;1.0;0.8;0.8;1.0;1.0;1.0
43;0.1;0.0;0.2;0.4;1.0;0.8;0.8;0.36;1.0;0.36
44;0.1;0.2;0.1;0.55;1.0;0.8;0.8;1.0;0.8;0.8
45;0.0;0.0;0.1;0.45;1.0;1.0;1.0;1.0;0.8;0.8
46;0.4;0.2;0.0;0.6;0.11;0.6;0.07;1.0;1.0;1.0
47;0.2;0.3;0.1;0.6;1.0;0.6;0.6;1.0;0.8;0.8
48;0.2;0.0;0.2;0.4;1.0;0.6;0.6;1.0;0.6;0.6
49;0.2;0.0;0.0;0.5;1.0;0.6;0.6;1.0;1.0;1.0
50;0.2;0.3;0.1;0.6;1.0;0.6;0.6;1.0;0.8;0.8
51;0.0;0.0;0.1;0.45;1.0;1.0;1.0;1.0;0.8;0.8
52;0.2;0.1;0.0;0.55;1.0;0.6;0.6;1.0;1.0;1.0
53;0.0;0.3;0.3;0.5;1.0;1.0;1.0;1.0;0.4;0.4
54;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
55;0.1;0.0;0.0;0.5;1.0;0.8;0.8;1.0;1.0;1.0
56;0.3;0.1;0.0;0.55;1.0;0.4;0.4;1.0;1.0;1.0
57;0.1;0.0;0.1;0.45;1.0;0.8;0.8;1.0;0.8;0.8
58;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
59;0.3;0.2;0.1;0.55;1.0;0.4;0.4;1.0;0.8;0.8
60;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
61;0.2;0.0;0.2;0.4;0.36;1.0;0.36;1.0;0.6;0.6
62;0.3;0.2;0.3;0.45;0.25;0.8;0.2;1.0;0.4;0.4
63;0.3;0.3;0.3;0.5;1.0;0.4;0.4;0.25;0.8;0.2
