criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
3;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
4;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
5;1.0;0.6;0.0;0.8;1.0;1.0;1.0;1.0;1.0;1.0
6;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
7;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
8;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
9;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
10;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
11;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
12;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
13;0.4;0.6;0.0;0.8;0.04;1.0;0.04;1.0;1.0;1.0
14;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
15;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
16;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
17;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
18;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
19;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
20;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
21;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
23;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
24;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
25;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
26;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
27;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
28;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
29;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
30;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
31;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
32;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
33;0.4;1.0;0.2;0.9;0.04;1.0;0.04;0.36;1.0;0.36
34;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
35;0.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
36;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
37;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
38;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
39;0.6;1.0;0.8;0.6;0.04;1.0;0.04;0.36;1.0;0.36
40;0.4;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
41;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
42;1.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
43;0.8;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
44;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
45;0.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
46;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
47;0.6;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
48;0.0;0.0;0.2;0.4;1.0;1.0;1.0;0.36;1.0;0.36
49;0.4;0.4;0.8;0.3;0.04;1.0;0.04;0.36;1.0;0.36
50;0.4;1.0;0.4;0.8;0.04;1.0;0.04;0.04;1.0;0.04
51;0.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
52;0.0;0.2;0.4;0.4;1.0;1.0;1.0;0.04;1.0;0.04
53;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
54;0.6;0.0;0.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
