criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
1;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
2;1.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
3;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
4;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
5;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
6;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
7;0.4;1.0;0.8;0.6;0.04;1.0;0.04;0.36;1.0;0.36
8;0.2;0.8;0.0;0.9;0.36;1.0;0.36;1.0;1.0;1.0
9;0.4;1.0;0.8;0.6;0.04;1.0;0.04;0.36;1.0;0.36
10;0.4;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
11;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
12;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
13;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
14;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
15;0.4;1.0;0.8;0.6;0.04;1.0;0.04;0.36;1.0;0.36
16;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
17;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
18;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
19;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
20;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
21;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
24;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
25;0.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
26;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
27;0.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
28;0.4;0.8;0.0;0.9;0.04;1.0;0.04;1.0;1.0;1.0
29;0.6;0.0;0.6;0.2;0.04;1.0;0.04;0.04;1.0;0.04
30;0.0;0.4;0.6;0.4;1.0;1.0;1.0;0.04;1.0;0.04
31;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
32;0.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
33;0.0;0.6;0.0;0.8;1.0;1.0;1.0;1.0;1.0;1.0
34;0.0;0.8;0.6;0.6;1.0;1.0;1.0;0.04;1.0;0.04
35;0.0;0.0;0.6;0.2;1.0;1.0;1.0;0.04;1.0;0.04
36;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
37;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
38;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
39;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
40;0.6;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
41;1.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
42;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
43;0.2;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
44;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
45;0.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
46;1.0;0.4;0.6;0.4;1.0;1.0;1.0;0.04;1.0;0.04
47;0.8;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
48;0.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
