criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.4;0.2;0.0;0.6;1.0;0.2;0.2;1.0;1.0;1.0
1;0.5;0.5;0.0;0.75;;0.0;0.0;1.0;1.0;1.0
2;0.5;0.5;0.2;0.65;;0.0;0.0;1.0;0.6;0.6
3;0.5;0.5;0.0;0.75;;0.0;0.0;1.0;1.0;1.0
4;0.5;0.5;0.0;0.75;;0.0;0.0;1.0;1.0;1.0
5;0.4;0.5;0.0;0.75;1.0;0.2;0.2;1.0;1.0;1.0
6;0.4;0.5;0.2;0.65;1.0;0.2;0.2;1.0;0.6;0.6
7;0.3;0.5;0.0;0.75;1.0;0.4;0.4;1.0;1.0;1.0
8;0.3;0.5;0.0;0.75;1.0;0.4;0.4;1.0;1.0;1.0
9;0.5;0.5;0.0;0.75;;0.0;0.0;1.0;1.0;1.0
10;0.3;0.5;0.1;0.7;1.0;0.4;0.4;1.0;0.8;0.8
11;0.5;0.5;0.0;0.75;;0.0;0.0;1.0;1.0;1.0
12;0.5;0.5;0.0;0.75;;0.0;0.0;1.0;1.0;1.0
13;0.4;0.4;0.1;0.65;1.0;0.2;0.2;1.0;0.8;0.8
14;0.4;0.5;0.1;0.7;1.0;0.2;0.2;1.0;0.8;0.8
15;0.5;0.5;0.0;0.75;;0.0;0.0;1.0;1.0;1.0
16;0.4;0.5;0.3;0.6;1.0;0.2;0.2;1.0;0.4;0.4
17;0.4;0.5;0.0;0.75;1.0;0.2;0.2;1.0;1.0;1.0
18;0.2;0.5;0.1;0.7;1.0;0.6;0.6;1.0;0.8;0.8
19;0.5;0.5;0.3;0.6;;0.0;0.0;1.0;0.4;0.4
20;0.4;0.5;0.0;0.75;1.0;0.2;0.2;1.0;1.0;1.0
21;0.4;0.5;0.0;0.75;1.0;0.2;0.2;1.0;1.0;1.0
22;0.3;0.3;0.5;0.4;1.0;0.4;0.4;;0.0;0.0
23;0.2;0.5;0.0;0.75;1.0;0.6;0.6;1.0;1.0;1.0
24;0.4;0.5;0.2;0.65;1.0;0.2;0.2;1.0;0.6;0.6
25;0.5;0.5;0.5;0.5;;0.0;0.0;;0.0;0.0
26;0.5;0.5;0.5;0.5;;0.0;0.0;;0.0;0.0
27;0.5;0.5;0.5;0.5;;0.0;0.0;;0.0;0.0
28;0.4;0.5;0.0;0.75;1.0;0.2;0.2;1.0;1.0;1.0
29;0.4;0.0;0.0;0.5;1.0;0.2;0.2;1.0;1.0;1.0
30;0.5;0.5;0.5;0.5;;0.0;0.0;;0.0;0.0
31;0.4;0.4;0.4;0.5;1.0;0.2;0.2;1.0;0.2;0.2
32;0.3;0.4;0.4;0.5;1.0;0.4;0.4;1.0;0.2;0.2
33;0.3;0.4;0.4;0.5;1.0;0.4;0.4;1.0;0.2;0.2
34;0.5;0.5;0.0;0.75;;0.0;0.0;1.0;1.0;1.0
35;0.4;0.4;0.5;0.45;1.0;0.2;0.2;;0.0;0.0
