criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
0;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
1;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
2;0.4;1.0;0.2;0.9;0.04;1.0;0.04;0.36;1.0;0.36
3;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
4;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
5;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
6;0.4;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
7;1.0;1.0;0.4;0.8;1.0;1.0;1.0;0.04;1.0;0.04
8;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
9;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
10;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
11;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
12;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
13;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
14;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
15;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
16;0.8;1.0;0.4;0.8;0.36;1.0;0.36;0.04;1.0;0.04
17;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
18;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
19;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
20;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
21;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22;0.8;1.0;0.6;0.7;0.36;1.0;0.36;0.04;1.0;0.04
23;0.8;1.0;0.2;0.9;0.36;1.0;0.36;0.36;1.0;0.36
24;0.6;1.0;0.4;0.8;0.04;1.0;0.04;0.04;1.0;0.04
25;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
26;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
27;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
28;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
29;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
30;0.8;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
31;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
32;0.4;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
33;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
34;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
35;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
36;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
37;0.4;1.0;0.6;0.7;0.04;1.0;0.04;0.04;1.0;0.04
38;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
39;0.4;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
40;0.2;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
41;0.8;1.0;0.0;1.0;0.36;1.0;0.36;1.0;1.0;1.0
42;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
43;0.6;1.0;0.0;1.0;0.04;1.0;0.04;1.0;1.0;1.0
44;0.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
45;0.8;0.6;0.4;0.6;0.36;1.0;0.36;0.04;1.0;0.04
46;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
47;1.0;0.6;0.4;0.6;1.0;1.0;1.0;0.04;1.0;0.04
48;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
49;0.8;1.0;0.8;0.6;0.36;1.0;0.36;0.36;1.0;0.36
50;1.0;1.0;0.2;0.9;1.0;1.0;1.0;0.36;1.0;0.36
51;0.0;0.8;0.8;0.5;1.0;1.0;1.0;0.36;1.0;0.36
52;1.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
53;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
54;0.2;0.0;0.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
55;0.0;0.2;0.0;0.6;1.0;1.0;1.0;1.0;1.0;1.0
56;0.8;0.2;0.0;0.6;0.36;1.0;0.36;1.0;1.0;1.0
57;0.0;0.8;0.2;0.8;1.0;1.0;1.0;0.36;1.0;0.36
58;0.8;1.0;0.4;0.8;0.36;1.0;0.36;0.04;1.0;0.04
59;0.2;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
60;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
61;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
62;0.2;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
63;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
64;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
65;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
66;1.0;0.2;0.0;0.6;1.0;1.0;1.0;1.0;1.0;1.0
67;1.0;0.8;0.0;0.9;1.0;1.0;1.0;1.0;1.0;1.0
68;0.6;0.4;0.4;0.5;0.04;1.0;0.04;0.04;1.0;0.04
69;1.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
70;0.2;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
71;0.6;1.0;1.0;0.5;0.04;1.0;0.04;1.0;1.0;1.0
72;0.0;1.0;0.8;0.6;1.0;1.0;1.0;0.36;1.0;0.36
73;0.8;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
74;0.0;1.0;0.6;0.7;1.0;1.0;1.0;0.04;1.0;0.04
75;0.2;1.0;1.0;0.5;0.36;1.0;0.36;1.0;1.0;1.0
